Words,Frequency
Synthetic,1
Cyprinidae,2
nature.,3
Miscellaneous',1
DBH,10
38.636,1
"Acaulospora,",4
percentages,2
However,3
supplies,1
mitigate,11
anthracnose,3
unmanaged,5
49,8
"utilization,",1
"hancei,",1
soaking,2
(examples,1
bio-prospective,2
(43,1
comparative,9
"minor,",1
(88\xc2\xa0%).,1
1973\xe2\x80\x932004,1
28.26\xe2\x80\x9331.13%,1
(118.10,1
Myrothecium,8
"illustration,",1
community.,6
re-collect,1
377).,1
"40,",1
35%,1
weight,12
"percentage,",2
biocatalysts,1
vegetables.,3
(climatic),1
managed,17
Upper,4
calendulina.',1
"routine,",1
"(EB,",1
fluorescens,1
scientifically,3
matrix,8
Africa.,6
9,12
ponds,5
P-content,1
respectively.',3
winning,2
death,4
earthworms,11
"Mountains,",1
immunomodulatory,1
addressing,4
edgeworthii,1
(area,1
transversally,1
"bata,",1
individuals/m2,1
evoke,1
Commercial,1
"thaliana,",1
16.20,1
partial-AUC,1
2001\xe2\x80\x932002.,1
"(20:2),",1
observed.,16
scientifically.,1
Ochlandra,2
reduction,24
risking,1
primers.,3
saline,1
Increased,1
rubber.,1
patent,1
completely,3
Thailand,3
acts,6
1753.,1
R2,1
Rangaswamy,3
lineata,1
advance,3
Coscinium,1
"Isoetesmahadevensis,",1
aquaculture,5
Afromontane,1
model.,7
"epiphytes,",1
3.1\xc2\xa0\xc2\xb0C,1
historically,1
5\xc2\xa0days,2
fire,94
Rhizobacterial,1
developments,4
(mudflats),1
"nimmoniana,",1
shore,1
"(20\xe2\x80\x9375\xc2\xa0\xc2\xb0C),",1
ground-water.,1
mesocosm,1
timber,11
measured.,7
slower,2
causative,1
'Within,1
40,20
seedling\xe2\x80\x99s,2
"Brahmagiri-Makut,",1
Apocynaceae.',1
(He),1
5\xe2\x80\x9310-m,2
iron,4
"seasonal,",1
habitat-specialist,2
RUSLE,5
1693,1
richness.',3
Double-node,1
(HEF).,1
"diarrhoea,",2
ETM+,1
chamaephytes,1
(Madurai,1
Aphanamixis,1
'Regulation,1
outlining,1
philosophical,1
1916,1
Sangu\xe2\x80\x93Karnaphuli,1
(10\xc2\xa0%).,1
return.',1
elicit,1
NOAA,1
"S,",1
"functions,",3
Falcataria,1
division:,1
analysing,3
chlorogenic,2
Diet,1
"hotspot,",8
'Eighty,1
Nomuraea,1
angiospermic,1
downstream/low,2
"(17.29),",1
intentional,1
potential,137
involvement,5
written,1
"folk,",2
"butterflies,",3
67\xc2\xa0%,1
productivity,20
thembeing,1
(108.2\xc2\xa0Mg\xc2\xa0ha\xe2\x88\x921).,1
vegetables.',1
nilgiriensis,1
culminated,1
Boletellus,1
Inspite,1
recently,12
shade-coffee,7
approach.,5
land,164
dates,4
Abies,2
outliers,1
coordinate,8
"genus,",7
regions.',2
axillary,7
evaluating,9
age-old,3
phytofertilizer,1
treatmentscreated,1
methicillin,1
"reports,",1
(1,3
"decades,",5
established,36
deconstruction,1
Methylocaldum,1
decades),1
tribute,1
Standardised,1
Alcippe,1
femorata,1
overlooked.,1
fish.,1
full,2
(range\xc2\xa0=\xc2\xa02\xe2\x80\x9320).,2
"(reflected,",1
"anti-pyretic,",1
"(C18H36O2),",1
nimmoniana.',1
test,30
Talinum,1
valid,1
189,2
Graphium,3
germination.,5
Simultaneous,1
prove,6
morefragmented,2
predictors,7
landraces.,3
pineapple,6
(indole-3,1
(50,3
"CLB44,",1
"policy,",1
twiners,1
China\xe2\x80\x99s,1
slopes,12
11-year,1
pigeonpea,3
"assemblages,",5
Calves,1
attendance,1
"possible,",2
sixty-six,1
"storey),",2
records,17
origins,2
"species,Channa",1
(IUCN).,1
(13.3\xc2\xa0U,1
(AMOVA),1
"Steph.,",1
(Selaginella,2
"Gomphidae,",1
rites,1
Cryptococcus,1
distinguished,9
1.5\xc2\xa0%,1
Shrubs,1
"Ghaggar,",1
Family,1
sustain,15
"1985\xe2\x80\x931994,",1
cadaver,1
Erythrina,1
"11,182",1
"mossambicus,",2
"decline,",2
Bagridae,3
host.,1
1925,1
rescue,1
without,22
inspection,1
Cuttack.,1
merits,2
Exiguobacterium,2
(>90%),1
inexhaustible,1
matches,1
symbionts.',1
"Arthrobacter,",1
rubber,16
leached,1
benzene],1
(1.02\xc2\xa0ng/g),2
Policy,3
9.22\xc2\xa0t\xc2\xa0ha\xe2\x88\x921\xc2\xa0year\xe2\x88\x921.,1
"cherished,",1
'Plant,4
0.49%.,1
diazotrophicus,2
"243,447\xc2\xa0km2",1
"evergreen,",7
\xe2\x89\xa530,5
Ac,2
burnings,1
release,8
aeruginosa,3
villosimanus,1
biocatalysis.,1
(PAF);,1
early,24
Baek,1
group.,5
sub-plots,1
aureus,4
"(7),",1
selections,2
(PKP),1
Valley,9
"D=0.97),",1
(AFS),1
ina,1
apparently,3
"pandiyana,",2
Province,1
simulate,3
"diameter,",3
Nagaland.',1
(\xe2\x88\xbc55\xe2\x80\x9350,1
Providing,1
Coast,1
cryodroma,1
8.77%.,1
"(LAI),",1
'Pachmarhi,1
capturing,4
seasonally.,1
Dynamic,1
Petroleum,1
Rivers,1
"1.44,",2
"Ants,",1
"flavus,",3
HEPs,2
70,7
four.,1
accumulated,3
"Pocock,",1
length),1
Noting,1
genus,59
forests,311
mentioned,2
rhizobia,1
"But,",4
0.06,1
Green,5
reinforce,3
"olgensis,",1
(2080s).,1
(10.6%).,2
"databases,",1
suberosa,1
Trained,1
corals,1
crop.,1
(3.0,1
canal,3
species-specific,4
oftrees,1
declined,16
cypress,1
undetermined\xe2\x80\x94around,1
agency.,1
"robusta,",7
Amanitaceae,1
MrBayes,1
"mg/ml,",1
Vulnerable),1
formulate,3
render,1
Fruiting,2
OPE,1
"prospect,",1
"alone,",1
models.,5
show,76
spacesof,1
utilitarian,1
"sub-species,",2
agro-climatic,1
"past,",1
invested,1
"west,",1
assigning,2
'Natural,2
"thereafter,",1
segments,10
quillworts,1
seeds.,2
dissemination,1
oxysporum,4
"1864,",1
"0.56\xe2\x80\x935.99\xc2\xa0%,",1
watercourses,1
Consistencies,1
integration,6
theforest.,1
activities.',4
inO.,2
(102,1
hardening.,1
states,19
"February\xe2\x80\x93May,",1
2000),1
(1996),1
High-frequency,1
1.13),1
plateau,13
(Co)],1
eruption,1
playbacks,1
confluence,1
FR,2
(94.68\xc2\xa0%),1
crops,17
"tropics,",5
MAE\xe2\x80\x89=\xe2\x80\x8910.33\xc2\xa0m3/s).,1
undervalued\xe2\x80\x94role,1
rudimentary,1
"Harmonization,",1
archaeology,2
reports/publication,1
DSE,12
involving,11
"vegetables,",1
"portulacifolium,",1
RMB,1
Actinobacteria,2
months,9
competing,1
respect,31
front.,1
Shervarayan,5
0.25\xe2\x80\x930.29,1
renewable,2
peculiarities,1
advertise,1
mating.,1
Buddhists.,1
cadamba.,1
Lycaenids,2
6.9,1
inter,8
"ODH,",1
"remains,",2
align,1
Low-N:,1
\xe2\x80\x98Sequential,1
"91,307",1
13.560,1
42\xe2\x80\x9386,1
14L:10D.',1
trial,2
atypical,1
tert-butyl,1
earlier,10
highest,146
balancing,1
"journals,",2
modelling,11
Prioritisation,2
(NS).,1
(105,1
imminent,1
"Meghalaya,",4
pellets),1
villages.,6
stunted,1
hybridization.',1
Comprehensive,1
93.22,1
pragmatic,1
"Moreover,",13
cunicularia,1
registered,1
grasslands,11
82%,2
punctata,2
human\xe2\x80\x93environment,1
susceptibility.,1
somewhat,1
(ED),1
commercialisation,1
"(Chhattisgarh),",1
legumes.,4
grand,1
"east,",1
those>7,1
"forms,",2
cash,3
"1920,",3
Scanner,1
"Resour,",1
738individuals,1
diversifications,1
moisture-sensitive,1
"higher,",1
anthropological,1
list.',1
andunderstorywoody,1
tourist,1
"Mukurthi,",1
conserves,1
"Economically,",1
(enemy,1
"items,",1
tetraploidization,1
"consumers,",1
Siderophore,1
germination-enhancing,2
creation\xe2\x80\x99,1
Nomenclature,1
"APAF1,",1
plots.',2
"tannins,",3
came,2
Candida,5
"groundwater,",1
"fiber4.68\xe2\x80\x936.92%,",1
Hoolock,1
governance,5
damaged,1
deuterium-excess,1
territories,1
0.41\xc2\xa0mg\xc2\xa0kg\xe2\x88\x921),1
Coracias,1
managing,6
Pooh,3
0.70,1
government,10
edges,5
"PS),",1
liomedon,2
florea.,1
possessing,3
tons.,2
30.2,1
conservation.,33
comprises,10
deposits,6
"(580,",1
Ghat.,1
Halictidae.,1
fatal,2
"6,500",1
"flavonoids,",2
580.,1
lineage,5
MS,28
adulteration,4
"(6.3\xe2\x80\x9311,486\xc2\xa0stems/ha).",1
organisation,2
units\xe2\x80\x99,2
legless,1
community,88
pig.,1
people.',2
operate,1
"malaccensis,",1
(basal,5
individuals/ha.,1
polluting,1
punctatus),1
nearly,8
"3,",1
"Co,",7
sub-cluster,1
(anthropogenic,1
lycophyta,2
rehabilitated/disturbed,1
"model,",3
Notable,1
(SSRs),1
(weighted,1
cross-species,1
Ethnobotanical,3
m).',1
linking,4
indeed,1
origin.,1
Rhizospheric,1
gender.,1
driving,6
(Nm\xc2\xa0=\xc2\xa01.18),1
(9).,1
Borajan,2
smoke,7
compositions,2
16th,1
intricate,4
limitation,1
calanoid,1
declaration,2
"confusarin,",1
"malaccensis),",1
Pucrasia,1
plants\xc2\xb7m\xe2\x88\x922),4
'Thirty-five,1
shortfalls,1
japonica,1
Dominance,4
lady,1
absorption,2
non-sacred,7
cushions,1
discontinues,1
"(Bari),",1
interview-based,1
hill,33
1900\xe2\x80\x932450,1
"Chilika,",2
reach,1
560,1
pre-empt,1
1330,1
(EM),1
emergent,1
(CPZ).,1
19th,1
anti-infective,1
phase-1,1
(QS),1
archipelagos,2
susceptibility,10
"pallescens,",1
characteristics.',2
(438,1
market-based,2
"(JLGs),",1
introductions,1
principles.',1
neonate,1
passage,2
greenhouse.',1
Reissantia,1
lie,1
zoogenic,2
birmanicus,1
who,21
Ascomycota,7
ecorestoration,2
"studies,",4
1549\xe2\x80\x931634,1
"record,",3
extended,7
force,2
Lanka\xe2\x80\x99s,2
"2.32,",1
ethnomedicine,1
explicitly,2
interbasin,1
Eragrostis,1
Gania,1
"brevibasidiosus,",1
syntype,1
foraging,7
Nainital,3
Atmospheric,1
11.899,1
India:,3
national,37
0.004,2
high-frequency,3
maize,1
spots,3
loss/fragmentation,1
scanner,1
appointment,1
improve,18
"centipedes,",1
"laevis,",1
independently.,1
asl).,1
Ciidae,2
value.,7
Diospyrus,1
bean),1
3\xe2\x80\x934,1
"869,012\xc2\xa0km2",1
chalazodes,1
"environmental,",3
"calcium,",6
(Lagerstroemia,1
(LEOP),1
steppic/semidesert,1
'Random,1
"tolerance,",1
Bhargavi,1
land-atmosphere,1
acetone,1
traits.,9
plains.,2
overriding,2
alba.,1
"Ti,",2
body,13
Gallic,1
(PCR),1
microtuberization,1
esculentum,2
24\xe2\x80\x9329,1
Raphia-swamp,1
listener,2
area.,59
amphibians,14
agroecosystem.,1
Ancient,1
integrative,4
approximately,5
FDd1,1
observations,16
Critical,1
Interviews,1
draining,7
"distome,",1
PCR-based,2
site-II,2
climate-smart,2
evidenced,2
83.6%,1
"shape,",5
participation.,1
honoured,1
1949.,1
KWLS.,1
Res25,1
barb,2
eicosapentaenoic,1
1.4\xe2\x80\x931.5,1
zootherapeutically.,1
Russulaceae,1
"2,17,713\xc2\xa0km2",1
utilization.',2
767\xc2\xa0km2,1
currently,17
methodological,5
(2.1\xc2\xa0ha),1
0.013,1
times.',1
landscape.,13
subsequently,4
distinctly,2
atmosphere,1
"virosa,",1
gravel,1
detailed,17
"salts,",1
Australia.,3
0.193,1
m).,4
wanted,1
"inaccessibility,relatively",2
Education,1
"symbiosis,",1
inability,2
"Dipterocarpaceae,",1
(29.34\xc2\xa0mg/g),1
"heyneana,",1
pectoral,2
'Information,2
vigour,1
(DBH),2
"anthracnose,",1
baccifera,5
approaches,28
corroborating,1
morphometry.,3
essentially,3
"Cyperaceae,",1
mahseers,3
unravel,4
habitat.,13
29%,1
exemplary,1
Pp.,1
non-uniform,1
plant\xe2\x80\x93disperser,2
urban/suburban,2
trop,1
tuber,2
Kali),1
Mineralcontents,1
(MAT),1
"2012,",3
(dominated,1
Bundgarden,2
inputs,6
velocities,1
Ecologically,1
(white,2
undisturbed,38
"anti-helminthic,",1
RP-UFLC,2
nested-monitoring-domain,1
primer.,1
"good,",2
(103,1
maximus).,1
22.02%,1
Ceropegia,9
"lipids,",1
million.,2
600,1
60\xc2\xa0mm,1
TBMs,1
"region),",1
Nei\xe2\x80\x99s,12
Goa,8
debt-for-nature,1
'Reef-associated,1
Glyceraldehyde-3-phosphate,1
(DHA).,1
Indian,120
phytoplankton,8
carnivores.,1
foothill,4
hydrology.,1
(60%),4
futher,1
(4.41%)\xc2\xa0>\xc2\xa0spherical,1
representatives.',1
annum.,1
"Chundale,",1
genome\xe2\x80\x99,1
sulfur,3
"temperature,",7
Sub-cultured,1
"administration,",3
society.,1
"0.29,",1
rind,2
etc.).',1
Manipulated,1
52.63%,1
(1208.1\xc2\xa0km2),1
analyzed.',1
Modern,1
analyzing,7
follow-up,1
"analysis),",1
Accuracy,1
slight,3
ofin,1
Kanchuria,3
1800,1
TBC.,1
modulate,1
prevailing,11
"knowledge,",8
Numbers,3
Polyalthia,2
rainfall.,1
(16,1
0.50\xc2\xa0mg\xc2\xa0kg\xe2\x88\x921),1
eco-geographic,1
Glossogobius,1
Center,1
"Srinagar,",1
finger,1
perquisite,1
(seapurslane),1
non-market,1
silenus),1
enculturation),1
variabilty,1
multiscale,2
"however,",32
ripe,1
rich,53
category,11
clinical,1
332,1
arayalpathra,4
"gerua,",1
non-parallel,1
Difference,4
Advanced,4
0.20,1
regional,51
Spectrometer,1
richness;,2
(2015),1
2005\xe2\x80\x932014,1
abovecomponents,1
"Pepper),",1
Industry,1
Alps,1
2.357,1
(3-hydroxyazetidin-1-yl),1
shelter,2
leucomelanos,1
thousand,2
"size,",19
mothers.,1
worth,1
92.59%,2
casuals,2
hard,1
(MSL)],1
erucic,1
litter.,2
renders,1
exustus,2
variety.,1
"arjuna,",1
\xe2\x80\x98Malayan,1
(RF),1
"behavioural,",1
42\xc2\xa0years,1
cascade,1
"platforms,",1
colonizers,2
bifurcates,1
orientalis.,1
"belt,",1
cordata,1
communities.',4
"leopard,",1
"Ca,",4
anti-lipid,1
migratory,3
Selected,1
spores.,2
"nested,",1
l.,1
"BF,",1
inferred,6
1.25\xc2\xa0m.,1
Moelleriella,1
Eight,4
Domain,1
'Improved,2
growingS.,1
"HPLC,",1
inductively,1
selecting,3
expert,4
decreasing,16
"B1,",1
insights,14
Podocarpus,1
examined.,8
million\xc2\xa0tonnes.,1
werefound,1
"demonensis,",1
"elevations,",6
conducting,5
demoleus,1
"methanol,",1
"wider,",1
reproduction.,2
interest,12
profound,3
40.5\xc2\xa0%,1
chemistry,5
employed,18
adverse,7
deaths,1
92.93\xc2\xa0%,1
Self,4
subsp.,1
pre-industrial,1
calcium,1
bioprospecting,5
"varied,",2
"223\xe2\x80\x93400,",1
(RAPD)\xe2\x80\x89=\xe2\x80\x890.847],1
species\xe2\x80\x99,9
mtDNA,5
age-class,1
multidisciplinary,2
well.,2
strains/cry,1
occupying,2
long-neglected,1
(12.14),1
tenure,2
scavenging,4
context-specific,1
inventorizing,1
China.,8
3.97),1
variousPGDs.,1
Reserve.,1
agenda.,2
analyzed,53
(NDVI),4
AB.,1
DTL.,1
Sections,1
frame,2
"spectroscopy,",1
extensive,25
adhesion,1
adjoined,1
harmonious,1
inextricably,1
deadwood,3
seasons.,14
"arthropods,",1
leaf.,1
traits,30
170%,1
unsuitable,3
cm,30
present-day,2
Catherine,1
Ceiba,1
wayanadensis,5
nigrum.,3
farmers,25
5.6\xc2\xa0%,1
SSR,11
paddies.,1
possible.,2
"macrocarpum,",1
rock,3
food-fruits,1
appears,14
destruction.,2
remove,1
impair,1
metacommunity,2
resultant,2
boundary,8
over-estimates,1
(0.070),1
\xe2\x80\x98hasige,1
post-monsoon),1
human-disturbed,1
Temple,3
(77%),3
frequency,47
holds,1
BWGA,1
indicative,5
842,1
"species-poor,",1
true,8
(PUFA),1
Mascarene,1
\xce\xa3DDTs,1
flora.,2
endangered.',1
strategies,61
(14%)].,1
'As,2
make,13
nickel,2
"root,",3
2129,1
King.,2
'Malvan,1
Butea,1
NAA,7
Biological,10
"attention,",3
"HETS,",1
testacea),1
"Cornaceae,",1
Zhejiang,1
FYM,1
greatly.,1
despite,12
"light,",4
development,85
Myanmar,3
WTP.,2
recreational,1
'Landscape,3
(4.90,1
symbols,1
declared,3
\xe2\x80\x98Global,1
XX,1
(SM4),4
bran,2
admixture,3
perithecial,1
49355).,1
self-sustainable,1
olive,2
"76\xc2\xa0t/ha,",1
1952),1
(NAA;,1
either,31
9.71,1
calcium-bound,1
seepage,1
selection.,2
combating,1
Herbivore,2
"63,123",2
vivo-(through,1
(p<0.01),1
doubled,1
compromises,1
"further,",3
"noticed,",1
rightfully,1
quotas,2
falcataria,3
(MSFE),1
"Linnaeus,",1
"coumarins,",1
restoration,20
'Culturally,1
communal,1
sighted,2
29.3\xc2\xb0C,1
dematiaceous,1
(India).,4
conceptualized,1
homestead,2
betterment.,1
"hydrographic,",1
aboriginal,6
\xce\xb2,2
sensor.,1
"(17.93\xc2\xa0km2),",1
instance,1
Subplenodomus,1
significantly.,1
Urban,2
HPLC.',1
hardness,1
"GARP,",1
bead,1
"(TAC),",2
"capital,",1
BSR,2
Wolfiporia,1
blocks,1
present,256
5\xe2\x80\x9311\xc2\xa0s,1
clarifying,1
illustrate,4
nearness,1
Bascillariophyceae,1
diagnostics,1
repository,2
0.06%-0.5%.,1
'Biologically,1
Halictidae,1
"(135,135\xc2\xa0square",1
logging.,2
"(5),",2
98,3
"emergence,",1
Numerous,5
collectedfrom,1
(1.42%),2
world.',3
resistance,14
micro,5
2003-2005,1
foundations,2
FCb4),1
better.,1
'DNA,2
interpreted,5
relapsing,2
reconnaissance,1
adopting,4
Puntius,5
'Medicinal,1
"preparation,",1
"together,",2
\xe2\x80\x9cH.,1
elicited,1
subject.,3
"comillahnus,",1
(p\xe2\x80\x89<\xe2\x80\x890.05),2
17.2%,1
inventorization,1
\xe2\x80\x9cemerging,1
Stable,1
393076),1
"survival,",2
Drosophila,6
endangered.,5
northeast,16
8-km,1
(TBC),2
trails,1
Gibb\xe2\x80\x99s,1
U/ml,1
sixty,2
trnL-F,1
showing,19
"TK,",1
(45.50),1
"genome,",1
2.9\xe2\x80\x936.9\xc2\xa0t/ha.,1
"charismatic,",1
flame,2
IRS-1A,1
respectively).,6
radio,3
services\xe2\x80\x99,1
human-wildlife,1
"(HG),",1
toxin,1
throughfall,1
locus.,2
enhancement.,1
herbivore,3
shelf,1
planted.,1
macaque,6
"viz.,",30
elements.,4
"Biogeographically,",2
0.59,1
Buchnania,1
measured;,1
"Dothidiomycetes,",1
karstii,1
LM.,1
Biswamoyopterus,1
SQI,1
species-area,2
Aquilapollenites,1
address,17
groundwater,20
\xe2\x80\x9ccritical.\xe2\x80\x9d,1
laden,1
relocation,2
fungus,5
broadcasts,1
"NJ,",1
humid,17
Nicobar,10
Proteus,6
Don,1
actualize,1
"(HD),",1
lineatus,8
'UNESCO,1
Flow,1
values\xe2\x80\x94are,1
3-ha,2
reasons,8
ED,1
conductivity,6
5\xe2\x80\x9350,1
disturbed,79
Vasava,1
warfarin,1
succinic,1
"volatility,",1
Parededa,1
obtained.,2
"42109),",1
"1,290",1
reluctance,1
(PGD)],1
action.,3
recommended.',2
"68.4%,",1
twoanthropogenic,1
cooler,1
"\xe2\x88\x925\xc2\xa0g\xc2\xa0N\xc2\xa0m\xe2\x88\x922\xc2\xa0y\xe2\x88\x921,",1
reveals,31
(H),2
Biotechnology,1
1338,1
"ossea,",1
cue,3
Wilson,1
regulates,1
Widespread,1
(GWR),1
scoparius,1
Mahabaleshwar,1
concentrated,5
mesenteries),1
existed,3
Cyathula,1
separation,3
embryonic,2
Tricholomataceae,1
vitro-differentiated,2
(India).',1
"""One",1
taxon,6
(2.94%).,1
(39),1
human-modified,1
India,255
Danio,1
obligate,2
frogs\xe2\x80\x99,1
journals,1
"work,",3
"workshop,",1
4-year,1
EC,1
nomius,1
etc.).,1
centre,4
Human-induced,1
Chinese,4
Regional,2
"ML,",1
"tissues,",1
\xe2\x80\x98individuals\xe2\x80\x99,1
closely,14
proximal,2
Chico,1
channels,2
ubiquitous,4
biosphere,17
quantifying,3
contradict,1
assesses,8
Shade,2
climate.,6
houses,2
Basin.,1
onS.,1
(A.,5
(mainly,1
plantains.,1
64.31,1
"Sr,",2
phaseoloides,1
contamination.,2
obscuriceps),2
recent,47
"increasing,",2
"Whereas,",1
[confinedto,1
UV,1
immense,5
eighty-two,1
radiata,1
characteristic,9
(16.39),1
elevational,5
endemicity,3
"medicines,",1
foliar,1
Hemibeltrania,1
applicable.,1
receivers,1
perspective,9
54,7
metabolite,4
"appendiculatus,",1
tomato,1
noticed.,2
Open,1
(1029\xe2\x80\x931786,1
sterilized,1
PUFA,1
mostly,32
Maldives-Lakshadweep-Chagos,1
"specifera,",1
IPCC,1
Amazonian,2
(350\xe2\x80\x932.450,1
basis,41
endogenous,2
"(Burma),",1
(Richter,1
"forestry,",3
"Docosane,",1
Malesia,1
Oneforestfragment,1
events.,5
lagoonal,1
'Mosses,1
4000,1
agriculturally,1
21.25,1
themselves,1
(R2\xe2\x80\x89=\xe2\x80\x890.95),1
hydrolyze,1
croaking,2
"Biodiversity,",1
(1999,1
croaking),1
ungauged,1
"1,000",1
contribute,34
strongly,23
'Pill-millipedes,1
"(5.3\xce\xbcM),",1
business-as-usual.',1
Sumatra.,1
gain/loss,1
unavailability,1
"access,",1
paddies,2
(62%,1
"insects,",4
"773,889",1
pools.,2
pachycarpa,1
"nitrogen,",3
murrayi.,1
"(150\xe2\x80\x931,825\xc2\xa0stems/ha)",1
speciation,15
4.01,1
10-year,7
\xe2\x80\xb0,1
stations.,4
Ventilago,1
Interrelationships,1
largescale,1
89%,1
fluctuations,1
Inocybe,2
inter-simple,1
pressure,40
445,1
1994\xe2\x80\x932005,1
"morphology,",3
Oorani,4
berries,2
spores\xc2\xb7g\xe2\x88\x921,2
medicine.,2
"efficiently,",1
6-benzyladenine,1
streams),1
171,2
~400,1
phenomenon,4
Sequence,2
"1974.""",1
modify,1
category\xe2\x80\x9d,1
Lakiapollis,1
"Bacillus,",1
"0.09,",1
deficiency,7
confirm,6
Testing,1
"1,240",1
last,49
signalling,1
distribution.',2
use/cover,1
(monocotyledons),1
fires,21
(ALL),1
acids.,2
Loris,1
"abundant,",3
compare,17
Deciduous,1
(AM),10
arborea,13
N-polluted,1
empirical,13
Vietnamese,1
"quality,",2
noteworthy.,1
36\xc2\xa0Mg\xc2\xa0ha\xe2\x88\x921.,1
(3656),1
"techniques,",4
fleld-work,1
toad,2
sized,3
diseases.,2
"Kerala,",22
skin,2
4%,2
5\xe2\x80\x9310\xc2\xa0years.,1
contigs.,1
(pine,1
Polychaetes,1
examined,32
categorization,1
cations,3
"(control,",1
(RUSLE),2
IPCC),1
'Ridge,1
De,1
pair-wise.,1
RS,1
nests,4
"15.3%,",1
seed-predated.,1
"apportionment,",1
expectations,1
"problems,",1
849,1
numbered,2
"acuminatum,",1
it\xe2\x80\x99s,1
prolific,1
areas),1
February\xe2\x80\x93April,1
a),1
option,2
viminale,1
\tG.,1
fiber.,1
69.44\xc2\xa0%,1
"paniculata,",2
ml\xe2\x88\x921).,1
dermatological,1
Manilal,1
0.0004,1
mutual,1
hotspots;,1
"spiracle,",1
"utilis,",1
slightly,7
techniques,28
transect.,1
Australia,3
thematic,5
too.',1
dayanum,1
(BV,1
occurrences,2
transformed,5
wasps,1
lowest.,3
isotopic,2
papuanensis,4
"(Al-Ghat,",1
Eocene,1
"plots,",4
belong,17
(water),1
intensified,1
whilst,2
Combretum,4
"survey,",3
"CaCO3),",1
0.76).,1
intensity.,4
kokum,6
coast.,3
terpenoid,2
mapped,13
benghalensis,2
Revolution,1
national-level.,1
Bihar,1
(11.94\xc2\xa0U,1
"GDH,",1
"asoca,",1
"(17%),",1
"processes,",2
"compare,",1
20.55%,1
timber-yielding,1
mode,11
"ovalifolia,",1
(SR-645nm,1
Korth.,1
theWestern,2
chaloensis,1
"tribe,",4
stasis,1
satellite-based,1
economics,2
calamities,1
Phylogenetic,1
(AI),1
edge-effects.',1
reside,1
"43\xc2\xa0ton/km2,",1
'Spatially,1
"8.42\xe2\x80\x9312.35,",1
"Asteraceae,",3
"scarce,",1
inaccessibility,1
Tectona,11
'Tetracotyle,1
wetter/humid,1
reserves.',1
"colour,",1
reaching,2
ha\xe2\x88\x921yr\xe2\x88\x921.,1
terms,60
differently,2
Habitats,1
genus.,3
earth,12
(DAMD),1
Altitudinal,1
fragmentation.,4
KK,5
Strobilanthes,1
Allele,2
slender,5
120\xc2\xa0years,1
OLS,1
"magnificus,",1
"accessions,",4
prawn,1
camp,1
BA.,1
sinensis,1
monitors.,1
xenogamous,1
afforestation,9
"L\xe2\x88\x921,",1
firewood,5
"Microbiological,",1
triangular,3
513,1
"farm,",1
Co),1
'Debates,1
"atpB,",3
faced,12
40.0,1
authenticate,1
electromagnetic,1
"Tamil,",1
"tested,",4
probabilistic,2
"(epiphytic,",1
wash,1
"predictors,",1
2.24\xe2\x80\x932.93%,1
2305,1
"history,",2
grassy,1
uplift),1
AF,1
Pooled,1
Lockie,1
"cordifolia,",1
deglaciation.,1
(ITS),3
fieldwork,1
optimum,7
curing,2
simulation-based,1
"diverse,",1
works,2
manure,8
Genome,2
flow.,4
mammalian,7
355.33\xe2\x80\x93740.53\xc2\xa0stems\xc2\xa0ha\xe2\x88\x921,1
(41,2
Mass,2
trend,41
discolouration,1
state-hydraulic,1
248.35,1
zhejiangensis,2
"ecotourism,",2
"1,585.8\xc2\xa0ha",1
temporal,37
1.36,1
"oojeinensis,",1
quickly.,1
Acanthus,1
light;,1
"declines,",1
entire,25
reputation.,1
preventing,2
"consumption,",2
streamflow,7
SMA,1
bird.,1
0.04\xc2\xa0ha,2
quantified,12
byanalysing,1
"(G\xc3\xbcnther),",1
competence,1
torch,1
behaves,1
hybridization,2
reticulatus).,1
missionis,1
"high,",13
class),1
"turbinatus),",1
Advisor,1
(34.80\xc2\xa0%),1
"mills,",1
124,2
China.',1
geography,2
mangrove,25
300,1
stipels,1
Healthy,1
linked,10
"pallide-fusca,",1
Ownership,1
multi-date,2
biodiesel,1
"allies,",1
"shortage,",2
WG),1
activity,77
'I,1
EASM,2
Macaranga,2
2.9,2
\xe2\x80\x9cconservation,1
168,1
"lagoons,",2
divisions,3
channid,2
(linear-response),1
"12,470",1
Modest,1
'Changes,2
endeavor,1
members,14
'Rapid,1
Sediments,1
herbivory,1
Transgenic,1
debated,1
once,4
priority,25
"side,",3
Brahmagiri-Makut.,1
fairly,5
Aquillaria,1
TAK,4
considerably,6
Rhinolophus,1
waterbodies,1
prime,3
expectations.,1
intervals,6
"conflicts,",1
"(DDTs),",1
(22%\xe2\x80\x93100%),1
Phytolacca,1
hive,1
low-cost,1
2.4\xe2\x80\x934.0\xc2\xa0%.,1
neutral,7
"connectivity,",1
Organic,2
explored,9
biofilm,1
resilient,1
"years,",18
153.86,1
raddianum,1
"kurzii,",1
4\xc2\xa0%.,1
"dolphin,",1
"Finally,",7
turning,1
13%,3
"hosts,",2
murrel,1
laurina.,1
Mizoram.,1
couldn\xe2\x80\x99t,1
sector\xe2\x80\x94on,1
beads,1
collections.,3
detecting,2
[zinc,1
"strategy.""",1
ground-level,1
RDI.,2
(As),1
developments.,1
army,3
1989,2
Tradeoffs,1
aquaculture.,3
2000,14
(122,1
concern,14
reproducible,5
(Equus,1
framework.,1
