Words,Frequency
"gothanense,",1
pretensions,1
Rhizophora,1
albeit,4
"12.2%,",1
"institution,",1
106,4
3),5
Fosberg,1
GIS',12
descriptor,1
helicase,1
non-legume,2
Sivad.,1
denitrification,1
5.6\xc2\xa0%,1
"Cl\xe2\x88\x92,",4
"CaO,",1
birds',1
cyclopoids,1
https://link.springer.com/article/10.1007/s12225-012-9425-x,1
https://link.springer.com/article/10.1007/BF02392954,1
wisdom,2
"(12.72),",1
Government.,1
encounter,8
Hydrometeorological,1
(ASs).,1
above,35
10-cm,1
Hydropower,2
systematised,1
'S.\xc2\xa0C.\xc2\xa0Sahu',1
Subansiri,1
wind,25
Seed\xe2\x80\x99s,1
buffers,2
phloroglucinol.,1
dipyranocoumarins,4
summer).,1
distilled,2
limitation,3
Sal,21
nethouse,1
https://link.springer.com/article/10.1007/s12517-015-2238-0,1
'Deepak\xc2\xa0Agarwal',1
10\xc2\xb0C,2
"Disturbed,",1
hodgsonii),1
mosseae,1
cardiac,1
'Mohammad\xc2\xa0Redowan',1
https://link.springer.com/article/10.1007/s12517-013-1220-y,1
fossil,8
101.5\xc2\xa0Mg\xc2\xa0ha\xe2\x88\x921,1
appreciable,1
geospatially,1
(Mula-Mutha),1
human-mediated,2
web,2
mungos,10
https://link.springer.com/article/10.1007/s13201-014-0212-8,1
Grasslands,1
diversity',5
https://link.springer.com/article/10.1007/BF02277241,1
'Chongtham\xc2\xa0Chanchal',1
pruriens,7
'Rodrigo\xc2\xa0Augusto\xc2\xa0Santinelo\xc2\xa0Pereira',1
(A/F),1
Quest,1
locally.,1
fitted,3
(4.0\xc2\xa0\xc2\xb1\xc2\xa00.7).,1
classify,8
(441,1
concentration,73
Evar,1
t\xc2\xa0=\xc2\xa00.204\xc2\xa0\xc2\xb1\xc2\xa00.020,1
montane-restricted,1
Crotalaria,10
2.02,1
arrival.,1
Cestode,1
https://link.springer.com/article/10.1007/s40030-015-0121-3,1
camptothecin.,2
profiling,10
high-altitude,6
'Pill-millipedes,1
(NSAS),1
sapwood,3
bivoltine,2
Sensitivity,4
NH4\xe2\x88\x92N,3
gendered,7
October,5
=0.001),1
debate\xe2\x80\x9d.,1
47a,1
"strategy.""",1
encounters,10
costs.,1
outlined,1
demerits.,1
(8.73),1
population,303
treesof,1
birth,13
(TAK),1
'Diet,1
beach,19
forCeropegia,1
nutraceuticals.,1
precipitation),1
48.,1
recognize,6
(50.5-59.5),1
Kin),1
emerged,6
"genera),",2
https://link.springer.com/article/10.1007/s12524-010-0049-z,1
albedo,2
dry,171
230,2
youngorum),1
'Chen\xc2\xa0Xiongwen',1
species-specific,4
Kerala.,6
bud,23
3b,1
mineral-rich,2
"So,",4
upkeep,1
437.87\xc2\xa0Gg/year,1
"weeks),",2
1998-03,3
Operational,1
pair-group,3
"mishmiensis,",1
(BSD),1
(P).,1
https://link.springer.com/article/10.1007/s10668-010-9229-9,1
Peninsular,16
visitors,4
(closest,1
prevent,9
full,10
clones.',1
highlighted.',1
linkages,11
"segments,",2
"consumers,",1
Diurnal,1
Endemics,1
Cretaeva,1
well-occupied,1
bottlenecks,1
"250cm),",1
'Between-group,1
XVII',1
uneven,4
Azotobacter,1
"(4,259",1
20\xc2\xa0months.,1
"5,000\xc2\xa0m2",1
47.51\xc2\xa0km2,1
Decruse',1
https://link.springer.com/article/10.1007/s00244-008-9133-6,1
(0.9\xc2\xa0%).,1
"'Institutions,",1
scrutiny.,1
Others,1
Ompok,2
metabolites,16
supplementation,2
6.47\xc2\xa0ml/l,1
mungoj,1
https://link.springer.com/article/10.1023/B%3AIJOP.0000043348.06255.7f,2
Waes,1
heterogeneity,24
Countries:,1
Upon,3
attempted.,4
length/breadth,1
plantlets.',1
palms,3
"5,988.56\xc2\xa0km2.",1
"synonymy,",1
\xe2\x80\x98outsiders\xe2\x80\x99,1
Strongyle,2
reassigned,1
takes,5
persons,1
Neotropical,1
Swazi,2
averages,1
"attention,",3
Raphia-swamp,1
tends,2
Inter-species,1
Vaghamon,1
9.52\xc2\xa0\xc2\xb1\xc2\xa01.4\xc2\xa0g/flask,1
"(viz.,",2
multiscale,2
former,5
"magnesium,",4
Lophomyrmex,1
(55,1
seawater,4
50\xe2\x80\x9370%.',1
multimale-multifemale,1
(43%).,1
(Euphorbiaceae)',1
Sea,11
"fruit,",4
'Digital,1
short-term.',1
speciator,1
1.13\xc2\xa0\xc2\xb5M,1
preventive,3
short-,1
"weight,",13
"CO2-fertilization,",1
entries,1
'Regulation,1
Shanur,3
mortality,13
aggravated,1
0.41,1
'Ajaykumar\xc2\xa0Kadam',1
(TAP),1
soil\xe2\x80\x93water,2
ideas,4
most.,1
deals,19
guarding,1
made,73
'T.\xc2\xa0N.\xc2\xa0Manohara',1
Aureobasidium,1
cup,1
Free,1
Wemonitored,1
"gueinzianum,",1
Government,13
wetlands.',1
principally,1
"Jhini,",1
recreation,1
(11%).,1
indigo,1
"82.63\xc2\xa0%,",1
"historic,",1
nonprogressive,1
draught,1
Neeliyarkottam,2
efficient,38
troops,1
"Olagapuram,",1
age-old,3
Chandran',1
"(PF),",1
(within\xc2\xb17,1
epiphytotic,1
drains.,1
assemblage,11
DPL,3
agreements,1
trypan,1
spp.,19
subgroups,3
'Keith\xc2\xa0S.\xc2\xa0BrownJr.',1
bore,2
historic,4
appropriately,1
"paper,",14
"kurzii,",1
"(SBGE),",1
experimented,1
"rare,",9
Nilssonia,1
Acclimatization,1
https://link.springer.com/article/10.1023/A%3A1026511812878,1
durometer,2
Site,13
vicariance,3
largescale,1
riverbed,1
Close,1
18.3%,1
<0.05).,1
reaching,4
forest,1112
'(Edited,3
(Leguminosae:,2
identity.,1
"coast,",7
literature',2
ecomorphological,1
EM,2
90.0,1
Chlorophytum,10
'Seed,2
m).',1
'R.\xc2\xa0Thilagavathi',2
"biologists,",1
https://link.springer.com/article/10.1007/s11816-007-0038-z,1
(Srinagar,1
coconut.,1
(6.8\xc2\xa0\xc2\xb5g\xc2\xa0ml\xe2\x88\x921,1
impoundments.,1
\xe2\x80\x9chuman,1
Hoplobatrachus,2
"1974.""",1
(\xce\xa6,1
Weconclude,1
"diversities,",1
Hypericum,2
http://www.cafri.res.in/NAF_Policy.pdf),1
(70.37%),1
Qinghai-Tibetan,1
species...',1
(BSC).,1
Agency,2
"(20,554",1
flora.,2
EST-4*C,1
EEA:,1
"(Nostocales,",1
arborea,8
Difference,6
zoning,3
(Western,4
EC.,1
environment:,1
population.,22
geography-dependent,2
forests,372
endophytes,14
55\xc2\xa0%,2
"2,700",1
https://link.springer.com/article/10.1023/A%3A1024589230554,1
frugivory,1
poleward.,1
5-,1
inadequate.,1
non-poisonous,1
L\xe2\x80\x931.,1
Lindl.,1
cytoplasmic,1
"(r2\xe2\x80\x89<\xe2\x80\x890.001,",1
sub-epidermal,1
further.,2
noticeable,2
organisms,11
plants),1
"2.4,",1
"Burugubanda,",2
speciosus,2
Inter-Sectoral,1
https://link.springer.com/article/10.1007/s00267-008-9242-z,1
\xe2\x89\xbd4m,1
Personal,1
125\xe2\x80\x93150,1
allotted,1
"fishing,",1
postindependence,2
matter-bound,1
G6PDH*,1
cheek,1
wasteland,1
https://link.springer.com/article/10.1007/s11676-012-0284-y,1
244,1
"Accordingly,",1
https://link.springer.com/article/10.1007/s12041-017-0756-0,1
Joint,2
Mining,2
LCA:,1
KIN,1
Satellite,9
Forum,1
'Yateesh\xc2\xa0Mohan\xc2\xa0Bahuguna',1
noorjahaniae.',1
Freshwater,3
(Palni,1
globular,14
"species,Channa",1
remain,13
"catalase,",1
gives,7
successfully,50
12.0\xc2\xb11.0,1
contribute,44
compartment-flow,1
"steeply,",1
https://link.springer.com/article/10.1186/1750-0680-6-15,1
modus,2
'V.\xc2\xa0A.\xc2\xa0Kudari',1
pressure;,1
'Biswajit\xc2\xa0Das',1
sugars.,1
"gene,",1
"NGOs,",1
diversified,6
impacts.,8
extract,19
https://link.springer.com/article/10.1007/BF00170108,1
https://link.springer.com/article/10.1007/s00267-011-9778-1,1
"(RAPD,",1
biotechnoligical,2
habituation,1
(24.0%).,1
d),1
passively,1
eliciting,1
https://link.springer.com/article/10.1007/s10661-015-4299-7,1
biophysiological,1
crustaceans;,1
chambers,2
Dvaitin,1
"MCA,",1
cajan),1
43.48\xc2\xb0,1
vitro-,1
\xe2\x80\x98global,3
"needed,",1
"Narendrapur,",1
surprisingly,1
"both,",1
studies',2
index).,1
'Understorey,1
'U.\xc2\xa0Surendran',1
2\xe2\x80\x933\xc2\xa0weeks.,1
hyperendemics,1
conservative.',1
Sulfidic,1
climate-smart,3
done,31
https://link.springer.com/article/10.1007/s10668-018-0187-y,1
'Solomon\xc2\xa0Benor',1
Post-genomic,1
cessation,1
"(Berberis,",1
Kumara',1
(599,1
symbiotic,4
procumbens,4
350\xe2\x80\x933500,1
calanoid,1
descending,1
51%,1
Plant,25
wholly,1
corresponded,3
6-Furfurylaminopurine,1
Corner's,1
Conifers,1
applied,45
"objectives,",2
environmentally,2
sale,3
longtime,1
(Channa,2
(DPL),1
"a.s.l.),",1
macroinvertebrates,1
frogs,13
(aboveground,1
lead,25
62%,2
garnet,1
influence,83
"finders,",1
ofCajanus,1
broad-leaved,3
responding,2
consolidates,1
(0.0955),1
dating,3
Sierra,2
'Medicinal,1
spilites).,1
multitemporal,2
gyration\xe2\x80\x99,1
Cycle',1
\xe2\x80\x98U\xe2\x80\x99,1
'Allozyme,1
herpetofauna,4
aminopurine,2
depositional,7
erosional,4
"bean,\xe2\x80\x9d",1
tourist-rich,1
healthcare,2
"lithosphere,",1
Art,1
Montane,3
features.,3
https://link.springer.com/article/10.1007/BF02703335,1
(Garhwal,2
forests\xe2\x80\x94along,1
mitotypes.,1
Sixty,3
research,94
35th,1
south-western,2
under-studied,1
pp\xe2\x80\x99DDT,1
facies,3
Pseudocyclosorus,1
biomass.',1
harming,2
"batanensis,",1
missionis,2
'Pachmarhi,1
medicinal,148
seeking,2
4-year,1
"Flavopiridol,",1
"12.21,",1
"8.10,",1
'Logging,1
embryonic,5
"services,",5
status.',5
'Atul\xc2\xa0Arvind\xc2\xa0Joshi',1
"pascalianum,",2
95-years,1
pods,1
Mre11-Rad50-Nbs1,1
avoid,9
Around,5
"connectivity,",1
Changes,4
"stock-specific,",1
mulching,2
"mm/hr),",1
foot,10
improvement).,1
obviates,1
(May).,1
FIV,1
leucomelanos,1
mainstreaming,3
immigration,2
endocarp,1
fragment,25
Ancillary,2
Hierarchy,1
dune,5
HQ,1
mitosporic,2
chiefly,6
(visual),1
(seapurslane),1
f.:,1
"Vy\xc4\x81sat\xc4\xabrtha,",1
zone.,16
run.',1
summer,57
Della,1
moderate-to-high,1
relates,3
(NSE\xe2\x80\x89=\xe2\x80\x890.80,1
'K.\xc2\xa0N.\xc2\xa0Ganeshaiah',1
Kolli,5
(completely,2
fast-changing,2
"evaluated,",1
https://link.springer.com/article/10.1007/s10722-014-0176-4,1
https://link.springer.com/article/10.1007/s11284-008-0466-4,1
'Henry\xc2\xa0David\xc2\xa0Venema',1
downward,3
khudree,2
'T.\xc2\xa0P.\xc2\xa0Sajitha',1
"over-exploitation,",1
785.5,1
type-wise,1
shoots/explant.,1
checking,1
's,1
"catch,",1
bacterium,1
attributed,17
62.5%,1
undesirable,3
(mainly,1
https://link.springer.com/article/10.1007/s10722-013-0060-7,1
"Rivers,",1
occur.,1
"longum,",1
planted.,1
items.,1
multi-site,1
land-,1
Miscellaneous',1
eco-fragile,1
"small-scale,",1
"Brazil,",1
"competition,",4
comparisons,10
diurnal,5
unlikely,1
socio-cultural,5
goaense,1
"channel,",2
inherently,1
'Gill\xc2\xa0M.\xc2\xa0Martin',1
productivity',1
'Spiders,1
"salinity,",3
(\xcf\x83\xe2\x80\x89=\xe2\x80\x896.06;,1
encoded,2
(30%),1
pronounced.,1
features,55
discouragingly,1
thirteen,2
"University,",3
eleven,6
'T.\xc2\xa0Holt',1
effect.,1
underlined,1
0\xe2\x80\x93140\xc2\xa0g\xe2\x88\x921).,1
Tribals,1
caenogastropod,1
https://link.springer.com/article/10.1007/s12665-013-2218-1,1
danger,2
ANOVA,2
possibilities,4
285,2
africana,1
https://link.springer.com/article/10.1007/s10661-011-2030-x,1
reach.,1
(0.22).,1
21.6\xc2\xb12.87,1
retard,2
High-magnitude,1
\xe2\x88\xbc3000,1
"varieties,",1
"plantlets,",2
'Priya\xc2\xa0P.\xc2\xa0Joshi',1
corridor,5
Bombyx,1
Adivasi,1
(post-monsoon,1
89,4
intrusion.,1
'Samantha\xc2\xa0C.\xc2\xa0Karunarathna',1
synergistic,3
'Aditya\xc2\xa0Pratap',1
nonstationarity.,1
"semi-evergreen,",1
"initially,",1
drinking.,4
(mass-specific,1
covers.,3
'\nLiving,1
r,3
irrigation.,2
Drypetes,2
steady-state,1
patchiness,3
Ni\xc3\xb1o,1
migration,8
institutes,3
937,1
"One,",1
Elephanta,1
35\xc2\xa0years.,1
follows,3
rattus,6
Psechrus,1
"infiltration,",2
"ST,",1
(95\xc2\xa0%),1
Conflict,2
"Ni,",11
debii,1
Military,1
pollen,17
organophosphorous,1
"centroid,",1
Evergreen,6
proper,21
plains.,2
"record,",4
"galeatum,",1
418,1
chlorotypes,1
0.022,1
degree.,1
Annual,6
Ca).,1
hypanthium,1
Seem.,1
Pp.,1
timescales.,2
asHondaella,1
"(50.74%),",1
Wilson,1
conversions.,1
"(RWS),",1
(March\xe2\x80\x93April\xe2\x80\x93May),2
isoxerothermic,1
Libya.,1
Satpura,3
"langur,",2
planted,9
405,1
"59,693.44\xc2\xa0Gg,",1
Tylorida,1
AMC-dependent,1
gradient,31
critique,1
'Standardization,1
'Homegardens,1
seventy,1
"97.53%,",1
30\xe2\x80\x9360\xc2\xa0cm.,1
assessment,125
-26.29,1
'Hydrological,3
released,6
calluses,5
(0.239),1
applications,27
basin.',5
84%,3
Ratio,1
T.,35
https://link.springer.com/article/10.1007/s11676-017-0488-2,1
says,1
Discovery,2
"limitations,",1
"(h\xe2\x80\x89=\xe2\x80\x890.175,",1
tools',1
coexistence,5
HCO3\xc2\xa0+\xc2\xa0CO3/T.anions,1
"ULCV,",1
Macrobrachium,2
concepts,8
assumptions,1
permanent,17
Bagasse,1
mild,2
evidence?',1
"corsula,",1
Murashige,53
Microhabitat,1
forests',4
08.45,1
KSSP,1
"countries,",9
moschatus,3
Bombax,2
"Nawegaon,",1
Linganmakki,2
history,40
recorded.',2
calbasu.,1
confirming,3
grassland),1
lime.,1
homestead,2
drink,1
externalities,2
(AFLP),8
evidences.,1
"(G\xc3\xbcnther),",1
genomes.,1
68,4
MITgcm.,1
Cyprinid,1
XXIII',1
ofC.,1
regulation,2
inputs.,1
probabilities,3
climatological,4
(1.83\xe2\x80\x89\xc2\xb1\xe2\x80\x890.02\xc2\xa0\xc2\xb5g\xc2\xa0g\xe2\x88\x921,1
"(Pteromyini,",1
K-T,1
incision,1
Neogene,1
(Kusumoto,1
Hydel,1
'Aarohi\xc2\xa0Dharwadkar',1
unidentified,2
"integrity,",1
characteristics:,1
zeolitic,2
industry,10
tissues',1
SM.,1
1920\xe2\x80\x99s,2
Philippines',1
designed,14
turned,1
Regeneration,6
"2,250.58",1
areas\xe2\x80\x94national,1
Seven,7
plausible,3
maintenance,17
(720),1
ABA,4
5-angular,1
(DFA),1
"Rubiaceae,",1
plants?',1
0.14\xc2\xa0%,1
Facies,1
billion,1
metropolis,1
nourishment.,1
2018-12-18,1
inter-generic,1
Society',1
lepidopteran,1
"only,",2
industry.',1
'T.\xc2\xa0A.\xc2\xa0Sathya',1
'Status,2
"wealth,",1
1901,1
2005-07,1
employed.,3
105,5
\xe2\x89\xa5\xc2\xa030,1
improvement.',2
"tools,",1
"options,",2
biodiversity.,33
"11,",1
Open,1
"eastern,",1
"1985\xe2\x80\x931994,",1
'Mike\xc2\xa0Bonell',1
inthe50,1
(VI),1
imports,2
"clade,",1
(Acer,2
blamed,2
SHPs,3
hill,53
(groundwater,1
(CBD),2
"cause,",1
https://link.springer.com/article/10.1007/s11027-013-9508-5,1
"thermodynamic,",1
"though,",1
Entropy,1
informed,2
\xe2\x80\x9csub-humid\xe2\x80\x9d,1
drupe,3
relations.',1
biodiversity-Western,1
Zizyphus,1
herbarium,7
nationally,1
stocks',1
geosporum,1
'Nitrogenase,1
6,34
scutellata,1
Pradesh,20
rotation,6
break-up,1
follows:,2
northeast\xe2\x80\x93southwest,1
Geetha,1
https://link.springer.com/article/10.1007/s13593-016-0377-7,1
antioxidant,27
"(Mahanadi,",1
https://link.springer.com/article/10.1007/s12524-010-0038-2,1
"Management,",1
asymmetry.,1
"technique,",4
Projection,1
long-standing,2
Bryum,1
"(1:1:1),",1
chirayita.,1
Epiphytic,2
2000-07,6
ethnographic,1
rhesus,11
matrix.,3
mismatch,3
Fuzzy,1
"neighborhoods,",1
"vertebrate,",1
Study,13
Simulations,1
sub-basins,1
https://link.springer.com/article/10.1007/s11629-012-2302-0,1
aqueum.',1
'Prakya\xc2\xa0Sreerama\xc2\xa0Kumar',1
make,21
"[Pic]),",1
external,8
263,1
extracting,3
Quaternary,6
Bush,1
https://link.springer.com/article/10.1007/s10531-007-9208-0,1
road-cut,2
(ISMR),1
"Puthupet,",1
'Riparian,2
caudal,4
"waterbody,",1
school:,1
fungi?',1
development.,14
nearshore,2
bole,9
question.,2
>malathion,1
"(SS)\xe2\x80\x89=\xe2\x80\x8958.20],",2
industries,6
considerations,4
'S.\xc2\xa0Chandhini',1
benthic,8
(presence,1
Shannon,23
officials,2
(CW).,3
'Trichopus,1
https://link.springer.com/article/10.1007/BF03030670,1
(photoautotrophic),2
"evenness,",3
presowing,2
https://link.springer.com/article/10.1007/s12231-013-9237-4,1
peace,1
(80\xe2\x80\x93702,1
tabularis,4
andArtocarpus,1
riprap,1
"1\xe2\x88\xb650,000",1
scalar,1
elevations.,4
Coefficient,2
Vembanad,7
barteri,1
RP-HPLC,1
intrusion,3
Sarasvat\xc4\xab\xe2\x80\x99s,1
"interpretation,",3
https://link.springer.com/article/10.1023/A%3A1004828221756,1
'Shahnaz\xc2\xa0Perveen',1
(Elaeagnaceae),1
corethrurus,2
huge,13
harvesting.,1
'Volume,1
context.',1
"Secondly,",1
https://link.springer.com/article/10.1007/BF00039799,1
12.63%,1
subbasins,4
Sun,2
pathotype,2
capsule,1
revised.',1
'M.\xc2\xa0J.\xc2\xa0Watts',1
(59.6\xc2\xa0%,1
Slender,2
Malesia,1
PCR,4
landraces.,3
"P.O.,",1
"(1.2\xce\xbcM),",1
14.7,1
hexandra,1
perturbation),1
https://link.springer.com/article/10.1007/s10584-007-9330-8,1
1069,1
mating,5
revoluta:,1
elevation.,3
suffering,2
"zircon,",1
concealed,1
WEKAs,1
forest;,2
Lentic,1
irrespective,3
minutes\xe2\x80\x99,1
"growth,",12
acetic,32
"atmosphere,",2
dumping,2
https://link.springer.com/article/10.1007/BF02991450,1
https://link.springer.com/article/10.1007/s12225-010-9204-5,1
(ILI),1
dimethylarsinic,1
macrofungi.,1
"dynamic,",2
"institutions,",4
'Fragmentation,4
'G.\xc2\xa0G.\xc2\xa0Sudha',1
"(CYP450H),",1
https://link.springer.com/article/10.1007/s11515-016-1441-z,1
(SRGW)\xe2\x80\x99,1
(Eudrilus,3
"barcoding,",1
https://link.springer.com/article/10.1007/s12648-011-0173-9,1
"fragrans,",1
\xe2\x80\x9cViruses,1
semi,5
"Kyoto,",1
https://link.springer.com/article/10.1007/s10661-018-6969-8,1
organization:,1
(BAP),5
anticarcinogenic,1
Orchidaceae,2
R.T.,1
subcommission,1
16-h,3
"(TC,",1
"sections,",2
ecoregions.,1
"hills,",17
spp.),7
(sugars,1
metre,1
andex,1
"7,761",1
'Aparna\xc2\xa0Lajmi',1
"storage,",3
"lianas,",5
Mussoorie\xe2\x80\x93Dhanolti,1
rhododendron,2
weight),5
ahead,1
(1.3%),1
"pubescence,",1
guruba.',1
nitrites,1
"lectotypified,",1
potassium,4
synergic,1
2018-10-09,1
shifting-mosaic,2
"Geo-climatic,",2
3-D,1
insectivore,2
Often,1
https://link.springer.com/article/10.1007/s12517-014-1655-9,1
https://link.springer.com/article/10.1007/s12665-010-0552-0,1
"margins,",1
https://link.springer.com/article/10.1007/s10722-007-9279-5,1
140,3
170\xe2\x80\x89mm,1
dimensionally,1
Asia-Temperate.,1
https://link.springer.com/article/10.1007/s12524-016-0636-8,1
Ombok,1
"869,012\xc2\xa0km2",1
'A\xc2\xa0JAYAKUMAR',1
(PI,1
https://link.springer.com/article/10.1007/s11104-005-5446-7,1
(6-benzylaminopurine),2
culminated,1
1865)',1
"2.665),",1
'Aapravasi,1
Price,2
rodent,7
genotoxicity,1
Ethnobotany,1
"transfer,",1
'T.\xc2\xa0Reyes',1
"constituents,",1
Baiyunci,1
BF,3
finalized,1
"Combretaceae,",2
call,4
\xe2\x80\x98desakota-like\xe2\x80\x99,1
structures.',1
"wightii,",1
"numbers,",2
associate,2
continuum.,1
regained,1
'Shibu\xc2\xa0Jose',1
Girth,2
'R.\xc2\xa0Sridhar',1
agroclimatically,1
https://link.springer.com/article/10.1007/s10722-009-9415-5,1
Product,3
"(wastelands,",1
sahyadrica.,1
Medicinal,8
retreat,3
ranking,6
km2/year.,1
"patula,",1
ramets.,1
witnessed,4
11.3,2
Final,1
Basin.',1
infectious,2
caps,2
"(TASM),",1
2003-05,2
approach.,10
assessedin,1
"(KRB),",1
dentata,1
solvent,3
quantify.,1
spectrum,9
1982-03,1
"irrigation,",5
https://link.springer.com/article/10.1007/s10528-010-9389-1,1
bear,1
Mammals,1
(Wall.,3
girth,40
"As,",5
(Thakur,1
(Moraceae),1
18\xc2\xa0mo,1
reviewing,2
NCAR,1
"Periyar,",2
explores,8
"nomenclature,",1
perform.,1
"October-November,",1
contributor,4
filaments.,1
issues.',2
https://link.springer.com/article/10.1007/s13205-018-1473-y,1
'B.\xc2\xa0T.\xc2\xa0Ramesha',1
Adaptation,1
impact.,4
economies.,1
"less,",1
4600,2
lower),1
metabolite,7
(3788,1
(ICZM),1
"products,",7
'Xiongwen\xc2\xa0Chen',1
50.32%,1
Bayesian,7
fraction,17
\xe2\x80\x98local,1
locus,10
'Data-driven,1
besides,14
C.,92
changed,9
mammal,8
Miridae),1
1950s),1
\xc2\xa0=\xc2\xa00.5),1
'Jaykumar\xc2\xa0J.\xc2\xa0Chavan',1
https://link.springer.com/article/10.1007/s10531-011-0141-x,1
inaccurate,1
"supplements,",1
Karmoi,1
noncarrying,1
1.5\xe2\x80\x89mg\xe2\x80\x89l\xe2\x88\x921,1
brought,15
RMB,1
climate.',4
dissipated,1
Plants,15
"Maharashtra,",13
biotic/abiotic,1
phylum,1
assumes,3
To-date,1
secretions,1
versa,1
crystalline,2
racemosa,2
Positive,2
74.51\xc2\xb0E,1
Bedd,1
decay,1
'Pulakesh\xc2\xa0Das',1
1996-07,3
neighbour-joining,1
'C.\xc2\xa0K.\xc2\xa0Sreedharan',1
'Surendra\xc2\xa0S.\xc2\xa0Parasnis',1
'Mapping,4
quasi-traditional,1
1.2\xe2\x80\x931.4,1
TPC,2
roles,7
centre,7
"pigmentation,",1
time;,1
utilization.,1
'Sandra,1
"devonianum,",1
Brazil',2
Rajasthan.,1
formation,48
(hexachlorocyclohexane),1
intra-monsoonal,2
reliability,5
PA.,1
gauge.,2
specifying,1
"moderately,",1
"(2,4-D)+BA.",1
tend,4
'Tree,14
corrective,1
twoscales,1
acclimatised,1
abandoning,1
'Repercussions,1
"2.5,",1
predation,2
flower.,1
(\xcf\x83\xe2\x80\x89=\xe2\x80\x894.90;,1
0.03\xe2\x80\x933,1
https://link.springer.com/article/10.1007/s10764-011-9514-y,1
mahseer),1
(6.6\xc2\xa0\xc2\xb1\xc2\xa00.8\xc2\xa0cm),1
"latifolia,",1
https://link.springer.com/article/10.1007/BF02835545,1
issue.',1
fertilizers.,1
place.',2
lost.',1
dualisms,1
Realized,1
Graphium,3
\xe2\x80\x98National,1
action/s.,1
boundaries,13
mandatory,1
differ,13
https://link.springer.com/article/10.1007/s00468-012-0679-6,1
'V.V.\xc2\xa0Robin',1
polystachya,1
"km2),",2
'Preeja,1
retrospect',1
Foliage-foraging,2
partners,1
"Srinagar,",1
'Sanjeev\xc2\xa0Sharma',1
\xe2\x80\x9cEnergy/nutrient,1
b),1
(Amynthus,2
conditions,88
damages,2
https://link.springer.com/article/10.1007/s10531-005-5049-x,1
"Hook.,",4
peak,24
(n\xc2\xa0=\xc2\xa04),1
Assuming,1
voraciously,1
73.53%,1
detect,5
isotopically,1
(82.7\xc2\xa0\xc2\xb1\xc2\xa00.6\xc2\xa0\xce\xbcg/g,1
https://link.springer.com/article/10.1007/BF00045899,1
"Ca,",4
payments,2
"brakes,",1
shangla,1
relate,2
(AFG),1
(2080s).,1
https://link.springer.com/article/10.1007/s11269-007-9196-6,1
Developing,3
'Stability,1
primer.,4
517\xc2\xa0m,1
compile,2
aconitifolia-trilobata,1
Melocanna,1
respondent,1
'Comparing,1
"thereafter,",1
domainal,1
detrimentally,1
https://link.springer.com/article/10.1007/s12225-012-9365-5,1
scabra,2
"penicillatus),",1
"Hosalli,",1
Aghnashini,1
proliferated,2
'Prateep\xc2\xa0Kumar\xc2\xa0Nayak',2
Inoculum,1
https://link.springer.com/article/10.1007/BF02717910,1
bodies.,8
archipelagos.,1
oriental,2
(and,2
period.,24
fenestratum.,2
"35cm),",1
exerted,2
"(80.6%),",1
(Malvaceae),1
developing,54
'Diversification,1
"(6%),",1
"single,",1
fabricated,1
multi-dimensional,1
plantation).,1
cluster.,1
82.7\xc2\xa0%,1
motivation,1
oblongifolia,2
cashew,12
patriarchal,1
tropical-forest,2
reefs,1
%.,1
"fact,",1
fruit,75
'A.\xc2\xa0B.\xc2\xa0Nadaf',1
(mid-way,1
configured,1
Tools,2
https://link.springer.com/article/10.1007/s11629-015-3533-7,1
commensalisms,1
presence.,1
triple,2
"PM,",1
2261,1
"1930\xe2\x80\x931975,",3
cycles.,4
herpetofaunal,1
Pachmarhi,4
Vibration,1
'John\xc2\xa0N.\xc2\xa0Williams',1
dissolved,30
management.',14
(PCR),1
Episodic,1
map,73
25\xc2\xa0years,3
45\xc2\xa0days.,1
Squirrels,1
37.11%,1
Erosion,5
'Book,12
https://link.springer.com/article/10.1186/1746-4269-2-25,1
"runoff,",7
options,4
https://link.springer.com/article/10.1007/s11769-018-1009-8,1
Incidence-based,1
Local).,1
khondalites,1
"43,",1
surveying.,1
=0.475;,1
grids.,2
"rates,",8
JFM,2
0\xe2\x80\x93200\xc2\xa0m,2
f.)',1
quasi-numerical,1
2012-12,22
care,15
"(r2\xe2\x80\x89=\xe2\x80\x890.73,",1
charnockite,5
(King.),1
seasonally,2
(>\xe2\x80\x890.40,1
Seledonia,1
culture-independent,2
Regenerants,1
Roscoea,2
Change,7
6\xe2\x80\x938/section),1
(10.8\xc2\xa0\xc2\xb5g/g).,1
'S.\xc2\xa0Deepthi',1
January,14
"context,",12
sub-dendritic,3
(12.5%).,1
Indices',1
deficiencies.,1
register,1
elucidating,3
"Forssk.,",1
"Rajasthan,",9
IPI2,1
5.00,1
Platygyriella,2
Orchid',1
communication.,1
drinking,22
cross-sectional,1
limited.,7
'Ajith\xc2\xa0Kumar',1
units.,3
transcriptome,7
(Isoetes),1
separate,11
Mite,2
Sringeri,1
https://link.springer.com/article/10.1007/s11069-011-9832-6,1
granite-,1
"chemo-informatics,",1
intensities.,3
tropical-,1
https://link.springer.com/article/10.1007/s10661-005-9069-5,1
thatCoelostegia,1
captivity,1
(SOC),4
Exiguobacterium,2
women.,1
67,2
"income,",2
symptoms,2
folklore,1
2007-09,4
https://link.springer.com/article/10.1007/s12524-011-0111-5,1
bias.',1
hamiltonii.,1
