Words,Frequency
'Carbonate,1
calcareous-quartzite,1
Miri-Buxa,1
intruded,21
mafic,92
gabbroic,2
affinity.,5
low-Ti,1
tholeiites,2
(Ti/Y,1
379\xe2\x88\x92478;,1
Nb/La,1
0.99\xe2\x88\x921.88),1
"LILE-LREE,",1
HFSE,7
REE,42
fractionation,30
[(La/Yb)N,1
2.72\xe2\x88\x923.35)].,1
Geochemical,21
incompatible,16
cogenetic,2
emplacement,46
rift,43
liquidus,1
olivine,13
1262\xc2\xb0C,1
1380\xc2\xb0C,1
gentle,16
[Mg],1
[Fe].,1
charters,1
fractionational,1
crystallization,39
plagioclase,21
clinopyroxene,8
batch,6
parental,12
magma.,9
Petrogenetic,1
[Mg]-[Fe],1
intrusives,8
komatiitic,1
(8%\xe2\x80\x9320%),1
melting.',5
'Manipur,1
"State,",10
2.29,1
"million,",2
severely,26
arsenic,110
contamination.,9
Manipur,20
59%,3
contaminated.,2
628,1
tubewells,15
"2,014",1
Analyzed,2
"63.3%,",1
>10\xc2\xa0\xce\xbcg/l,1
"arsenic,",5
23.2%,1
"50\xc2\xa0\xce\xbcg/l,",1
40%,14
>50\xc2\xa0\xce\xbcg/l.,1
contaminated,30
wells,56
50\xc2\xa0\xce\xbcg/l,1
Ganga\xe2\x80\x93Meghna\xe2\x80\x93Brahmaputra,3
(GMB),2
Plain.,6
Unlike,15
GMB,6
"plains,",24
tubewells.,1
states.,12
Arsenic,20
Newer,5
Alluvium.,2
"Manipur,",7
avoid,21
repeating,3
poisoning,3
plains.',3
(forest,3
line),2
line.,8
biodiversity.,21
cartographic,6
create,35
82%.,1
unsuitable,10
advance.,8
imagery,21
accuracy.',3
'Resulting,1
"plates,",11
Qinghai-Tibetan,34
\xe2\x80\x98roof,1
world\xe2\x80\x99.,1
Collectively,2
"Tsangpo,",1
"Nu,",1
"Lancang,",3
"Yangtze,",3
"Yalong,",1
drain,8
plateau.,51
utilize,12
incision.,4
Matlab,1
alleviate,6
derivation,16
profiles.,10
Convex,1
exceed,31
incision,26
Erosion,4
knickpoints.,3
"north,",18
link,39
erosion.',3
"apple,Podophyllum",1
"peltatum,",3
America.,23
Intensive,4
"chemical,",4
pharmacological,17
clinical,14
Podophyllum,4
drugs,4
effectively,35
virus,21
skin,14
cancer,18
drug,13
clones,31
contemplated.,1
surprisingly,10
"biology,",6
tries,2
parameters.,51
stimulate,7
apple,8
eventual,3
scale.',8
'Allium,1
fasciculatum,5
Rendle,1
(subgenus,1
"Amerallium,",1
"Bromatorrhiza),",1
taxonomy,37
character,57
"experimental,",1
eco-geographical,15
"relative,",2
hookeri,3
Trends,4
domestication,20
subg.,3
Amerallium,1
Bromatorrhiza,1
germplasm.',3
'Hydrological,3
non-glacierized,1
(May\xe2\x80\x93September),1
10-min,1
15-min,1
Empty,3
"Cirque,",2
"Zongkong,",1
gauging,10
nightly,2
"station,",9
Zongkong,2
Cirque,2
time-lags,2
1\xe2\x80\x933,1
10\xe2\x80\x9316,1
5\xe2\x80\x9311,1
h,28
"No.1,",1
"consideration,",3
0\xe2\x80\x931,1
6\xe2\x80\x937,2
confluence,16
shortest,7
snow.,8
shortened,6
displayed,23
5\xc2\xb0C,4
englacial,3
subglacial,5
simpler,1
retardance,1
confluence.,1
time-lag,1
coverage.',1
classic,10
(sillimanite-muscovite,1
"subfacies),",1
intimately,6
migmatites,10
granites.,15
"quartzite,",3
calc-silicate,10
"rocks,",72
graphitic,1
aluminous,9
character.,3
Granet-sillimanite,1
Textural,8
progressively,19
higher-grade,1
deformation.,16
X,21
biotite,29
>staurolite>,1
Mn,27
garnet,56
>staurolite>biotite.,1
garnet-sillimanite,1
"geothermobarometry,",1
7.0\xc2\xb10.3,1
700\xc2\xb130\xe2\x88\x98C.,1
'Mosses,2
adaptability,4
"Oxylipins,",1
volatile,15
polyunsaturated,3
"(PUFAs),",1
mosses.,5
"compounds,",11
precursor,15
"(FAs),",1
mosses,12
Brachymenium,1
capitulatum,1
"Paris,",1
Hydrogonium,1
consanguineum,1
(Thwaites,1
Mitt.),1
"Hilp.,",2
Barbula,1
hastata,1
"Mitt.,",2
Octoblepharum,1
albidum,1
Hedw.,1
Biodiversity,12
headspace,2
volatiles,5
high-efficiency,1
probe,11
(SEP),2
gas,92
chromatography-mass,1
spectrometric,1
FAs,2
(NL),2
(PL),2
evaluated.,13
oxylipin,3
volatilome,3
C5,1
"C18,",1
"alkanes,",2
"alkenes,",2
saturated,17
unsaturated,5
"alcohols,",3
"aldehydes,",2
ketones,2
variations.,26
C6,2
C8,2
membrane,8
PL,2
NL,2
C18,4
C20,4
PUFAs,1
generation.,7
\xe2\x80\x98signature,1
mixture\xe2\x80\x99.,1
Quantitative,8
significance.',5
plenty,4
valley\xe2\x80\x99s,1
unconsolidated,7
"deposits,",26
south\xe2\x80\x93southwest,1
"situations,",7
"(Veshav,",1
"Rambiara,",1
"basins),",1
faulting,57
substantiated,12
"investigations,",7
(identified,2
ground),3
Balapur,2
(BF).,1
BF,1
40\xc2\xa0km,4
Panjal,11
strain-partitioning,1
visualized.',1
'Eight,2
Lycoperdales,1
described.,48
GenusMorganella,1
genusQuercus,1
abundantly,5
"namely,Q.",1
"dilatata,",1
Q.,21
"semecarpifolia,",4
"Ilex,Q.",1
incana,2
andQ.,1
glauca,9
"Middlemiss,",2
de,26
"Terra,",1
"Sahni,",1
Stewart,3
"Liddarmarg,",2
"Gogajipathri,",1
"Dangarpur,",1
Laredura,1
Botapathri.',1
(hereafter,7
RCMs),1
Coordinated,11
Regional,53
Downscaling,10
Experiments-South,2
"(hereafter,",5
CORDEX-SA),2
(Tmean),2
climatology,64
(1970\xe2\x80\x932005),2
"ensemble,",5
"trend,",16
bias,122
(\xe2\x88\x926,1
\xe2\x88\x928\xe2\x80\x89\xc2\xb0C),1
perform,29
capturing,27
(greater,3
0.9),1
underestimation,13
gets,7
found.',2
"obliquity,",2
evolving,14
"depressions,",6
orogen.,7
obliquities,1
diffuse,5
boundary.,14
descending,18
nodal,17
occasionally,13
\xe2\x88\xbc20\xe2\x88\x98,2
centre,26
arc.,10
biaxial,1
dilational,2
"fractures,",2
orogenic,116
"belt,",43
axis.',1
'Pasighat,1
townsof,1
townand,1
inundating,3
low-lying,10
townis,1
erosion.,23
theneighbouring,1
asBrahmaputra,1
numberof,1
bars,10
cultivable,3
year.The,1
Pasighat,1
theexisting,1
TransHimalayas.',1
'Thirteen,1
ofConiogramme,1
speciesC.,1
"purpurea,",1
combinationC.,1
denticulato-,1
serrata,1
recordC.,1
serrulata),1
indicated.',3
Qinghai\xe2\x80\x93Tibetan,7
(QTP),8
underwent,32
QTP,16
"margins,",8
flanked,3
organismic,1
hemisphere,26
"birds),",1
Sino-Himalayan,6
itself,21
harbours,4
species-poor,2
(pre-Pleistocene),1
lineage,47
splits.,1
evolutionary,117
passerines,1
twofold,4
"First,",20
overview,36
Pliocene,39
"splits,",1
colonisations,1
rosefinches,1
(genus,5
Carpodacus),1
colonised,1
(semi-)open,1
independently.,3
"Second,",16
speciation,49
phylogeographic,12
divides,6
margin.,24
multidisciplinary,10
"genetic,",3
bioacoustic,3
Pnoepyga,5
wren,1
babblers,3
subdivision,10
Buff-barred,2
Warbler,6
(Phylloscopus,3
pulcher).',1
'According,9
Oligocene,23
stability.,6
Neotectonic,6
"continents,",12
magmatism.,7
Africa.,26
900,8
stretching,24
plume,20
ascended,4
\xe2\x88\xbc1000,2
asthenosphere,13
(\xe2\x89\xa41019,1
Pa,4
s),8
(\xe2\x89\xa42,1
1016,2
s).,2
"Africa,",38
insignificant,10
eroded,14
continents.,21
hot,80
material.,24
infiltration,16
material.',4
geologically,19
hosting,6
"date,",12
freshwater,92
"crabs,",1
subgenus,33
"Potamon,",2
Potamon,4
(Himalayapotamon),1
"Pretzmann,",1
"1966,",3
atkinsonianum,1
"(Wood-Mason,",1
1871),1
emphysetum,1
"(Alcock,",1
1909).,1
reconsidered.,1
Himalayapotamon,3
copulatory,1
Potamidae.,1
"Savigny,",1
Potamiscus,1
crabs,5
Gecarcinucidae.,1
Zoogeographically,1
periods.',9
'the,1
gravitational,23
"(impacts,",1
etc;,2
globe);',1
monograph,3
Cambrian,35
shelly,3
Meishucun,1
Locality,1
(east,1
"Province,",38
"China),",2
stratigraphy,28
paleontology,1
stratotype,6
Meishucunian,1
Stage.,3
publication,7
monographic,2
66,14
zooproblematica,3
mollusks,3
annotated,3
744,1
nominal,4
(among,1
"zooproblematica,",2
220,8
"mollusks,",3
organisms).,1
mollusk,1
zooproblematic,1
ever,30
checklisted,2
221,2
"valid,",2
80,26
tentatively,11
92,7
valid.,1
nomina,2
"nuda,",1
satisfy,5
criterion.,2
consider,41
"dubia,",1
unsatisfactory,3
fragmentary,4
preserved,43
diagnostic,31
synonymous,4
overestimation,12
"described,",14
genera:,3
Hexagonellus,2
"Demidenko,",6
gen.,18
nov.;,9
Asiapatella,2
Parkhaev,1
"Zhegallo,",1
nom.,5
Dorispira,1
"Parkhaev,",3
species:,5
Platyspinites,1
elegans,2
Mongolodus,1
sulcus,1
kuzminae,1
Halkieria,1
wangi,1
sinuata,3
Pseudoscenella,1
levigata,1
Trifistulella,1
tortilis,1
nov.',4
analytically,3
palaeoecological,2
(Aquitanian-Burdigalian),1
palaeobiogeography,1
transgressions,2
prolific,3
invertebrate,4
Faunal,2
molluscs,2
(Sind-Baluchistan),1
(Garo,1
Hills),1
Molluscs,1
Burmese,14
Sind-Baluchistan,1
present-day,79
"elasmobranchs,",1
86%,4
Terrestrial,5
mammals,28
intermingling,1
U.S.S.R.,2
subcontinent.',3
Automatic,3
Stations,2
(AWSs),1
"obser-vations,",1
"Nagqu,",1
Xigaze,1
Nyingchi,3
Sino-Japanese,1
Mechanism,1
Co-operative,1
"1993\xe2\x80\x931996,",1
1985\xe2\x80\x931989,1
Radiation,6
Balance,1
(ERBE),1
Langley,1
Center/NASA,1
"US,",3
1961\xe2\x80\x931996,1
148,6
Qinghai-Xizang,36
(QXP),4
"neighborhood,",2
"albedo,",8
outgoing,23
longwave,33
Evidences,3
formulae,3
to-tal,1
capable,22
describing,24
QXP.,3
0.22,2
0.29,2
0.17,5
August;,1
"difference,",3
moun-tains,1
(minimum),3
(autumn).,1
high-value,4
Gar,1
(Shiquanhe),1
QXP,12
Qinghai,28
low-value,2
clear-ly,1
progressive,20
northwest.,3
southwest.,6
"spr-ing,",1
autumn.,15
Monthly,5
ra-diation,1
staying,3
motionless,1
autumn,24
earth-atmosphere,1
loses,4
gains,7
m-2,3
basis.',3
'Changes,6
"changes,",50
"risk,",9
"of,",6
"in,",4
"2000,",20
2168,2
127.61,2
47%,2
34.8%,1
17.7%,2
lakes.,22
1160,1
1977,14
86.9%.,1
94.44,1
35.1%.,1
(\xe2\x89\xa4,1
End,2
129,8
area;,5
42.92,1
63.28,1
China),15
Nepal).,1
Comparing,7
33,17
"(1977-2010),",1
slower,8
paid,21
GLOF.',2
(Fr.),1
"included,Ramaria",1
"conjunctipes,",1
Ramaria,7
araiospora,1
"var.rubella,",1
"xanthosperma,",1
"rubribrunnescens,",1
"flavigelatinosa,",1
flavigelatinosa,1
var.carnisalmonea,1
andRamaria,2
gelatiniaurantia,1
whileRamaria,1
"rubrogelatinosa,",1
"brevispora,",1
brevispora,1
var.albida,1
perbrunnea,1
Xiachayu-Gonghe,1
forward,27
2.78\xc3\x97103kg/m3.,1
interface,20
2.89\xc3\x97103kg/m3.,1
materials,65
2.78,1
\xc3\x97103kg/m3,3
3.33,1
Wenquan,11
Tanggemu.,1
3.10,1
deepest,15
74,7
undulation,2
"large,",8
"Xiachayu,",1
"Chayu,",1
"Nujiang,",3
Wenquan.,1
section;,1
Acerace\xc3\xa6,1
completely,39
determined;,1
"species,viz.,A.",1
C\xc3\xa6sium,1
bits,1
samaras,1
"""Black",1
(BC),14
(SE),2
(between,7
"November,",9
2008,39
2009).,6
(0.75\xc2\xa0\xce\xbcg\xc2\xa0m\xe2\x88\x923),1
(0.004\xe2\x80\x930.34\xc2\xa0\xce\xbcg\xc2\xa0m\xe2\x88\x923),1
"globe,",8
BC,84
mesocale,1
(WRF),17
modules,2
measurement.,5
Bangladesh.,34
"Usually,",3
acts,23
"wall,",2
inhibiting,7
finds,11
'leaking,1
"wall',",1
glacier.,13
1.5\xc2\xa0\xce\xbcg\xc2\xa0m\xe2\x88\x923),1
\xe2\x80\x9cleaking,1
wall\xe2\x80\x9d,2
obstructed.,1
"directions.""",1
implicit,3
causal,10
nucleating,3
devastating,28
historically,11
Fractal,2
box-counting,1
"dimension,",2
"Df,",1
0.88,4
1.36.,1
Df,2
implicating,1
peninsular,69
conforming,4
Sinohimalayan,1
warbler,3
(Phylloscopidae),1
genetically,28
Southeastern,9
pulcher),1
Phylloscopus,5
(or,46
sister,46
"gene,",4
songs,3
pulcher,1
approach.',3
fold-thrust,13
(magnitude\xc2\xa0>\xc2\xa06),1
again.,3
bordering,8
riddled,1
conjectures,1
"presumption,",1
(Mb\xc2\xa0\xe2\x89\xa5\xc2\xa04.5;,1
1964\xe2\x80\x932006),1
\xe2\x80\x98Point,1
density\xe2\x80\x99,1
detecting,10
catalog,13
treated,43
(inter-event,1
35\xc2\xa0days,1
100\xc2\xa0\xc2\xb1\xc2\xa020\xc2\xa0km),1
bring,28
foreshock-main,1
shock-aftershock,1
(FMA),1
deserves,3
short-listed,1
dissected,9
MBT/MCT,1
Spatio-temporal,1
well-defined,13
east),3
"8.0,",2
"8.3,",2
"8.2,",3
"8.4,",2
8.0,9
7.7.,2
contemplating,1
"recurrences,",1
intersecting,4
guessed,1
"Kangra,",2
Kumaun\xe2\x80\x93West,1
"clusters,",10
"threat,",3
(\xe2\x89\xa57.7\xc2\xa0M),1
141\xc2\xa0years,1
(1871\xe2\x80\x932011),1
107\xc2\xa0years,2
(1901\xe2\x80\x932007),1
"annual,",8
see,16
deficit,31
obtained.,22
Mann-Whitney-Pettitt,1
(MWP),2
detection,38
"series,",17
sub-divisions,2
"sub-divisions,",1
places.,7
Temperatures,3
"(minimum,",1
mean),4
rainfall.',12
French,15
Massif,14
(FMC),1
Variscan,24
(WEV),1
metallic,5
metallogenic,15
FMC,2
allow,51
mineralisation,14
necessarily,14
Palaeozoic,15
unevenly,7
point.,6
Eo-Variscan,1
(Cambrian,1
Silurian),1
important;,1
Meso-Variscan,1
(Devonian-Early,1
Carboniferous),1
importance;,1
mineralisations,1
Neo-Variscan,1
Carboniferous-Early,1
Permian).,2
Mesozoic,53
reactivation,17
Alpine,51
orogenies.',1
seismotectonic,24
Shillong,37
(SP),1
500\xc2\xa0km,3
SP.,1
(EQ),3
"overburden,",1
500-km-radius,1
zones:,7
Plateau\xe2\x80\x93Assam,2
"(SP-AVZ),",1
Indo-Burma,10
Ranges,10
"(IBRZ),",1
(BBZ),2
(EHZ).,1
catalogues,6
completeness,5
b,46
"0.91\xc2\xa0\xc2\xb1\xc2\xa00.03,",1
"0.94\xc2\xa0\xc2\xb1\xc2\xa00.02,",1
0.80\xc2\xa0\xc2\xb1\xc2\xa00.03,1
0.89\xc2\xa0\xc2\xb1\xc2\xa00.03,1
"SP-AVZ,",1
"IBRZ,",1
BBZ,2
"EHZ,",1
(m,6
"max),",1
active;,1
EQs,3
IBRZ.,1
Findings,9
SP.',1
"Pliocene,",8
Plate,45
orientation,27
north-northwestern,1
directions.,9
"folding,",4
"another,",7
Neotethys,6
backarc,5
seas;,1
isostatic,30
uplifting.,3
"rule,",3
uplifts,9
\xe2\x88\xbc1.5,1
"words,",3
edifices,2
Isostatic,3
uplifting,33
"before,",4
superposed,9
territory.,7
Not,17
"rising,",4
eventually,21
fluidenriched,1
closed,19
rising.,2
decompaction,2
partly,55
retrograde,15
cooled,12
asthenospheric,13
fluids.,6
transformations,18
deepening,8
Pliocene-Quaternary,3
segmentation,4
Post-Cretaceous,1
Burma,22
\xe2\x80\x9cGreater,2
India\xe2\x80\x9d,1
northward.,5
mesozoic,2
emerged,26
westwards,5
geosyncline,1
(Indoburman,1
Geosyncline),1
Flysch,1
Cretaceous,103
Burma.,3
emergence,22
Indoburman,4
happened,8
Outer,10
Island,18
Arc,15
coast,79
Ranges.,2
Today,2
18\xc2\xb0,1
Andaman,31
fits,8
21\xc2\xa0mm,1
yr\xe2\x88\x921.,3
spirit-levelling,1
border,48
DORIS,2
"Everest,",3
"1993,",4
1995,18
"2001,",11
logitude,1
1997.,5
International,55
Reference,4
Frame,1
"(ITRF2000),",1
GNSS,2
Service,2
(IGS),2
quasi-,1
(QOCA).,1
initially,24
"ITRF97,",2
ITRF2000.,1
analysing,11
"authors,",6
ITRF2000\xc2\xa0at,1
51.409\xc2\xb11.560\xc2\xb0,1
"\xe2\x88\x9210.915\xc2\xb15.556\xc2\xb0E,",1
angular,21
0.483\xc2\xb10.015\xc2\xb0.,1
Myr\xe2\x88\x921.,1
Internal,2
2\xc2\xa0mm,1
yr\xe2\x88\x921,4
piedmont.,1
interseismic,2
19\xc2\xb12.5,2
mm,66
"yr\xe2\x88\x921,",4
level).,2
himalayan,1
(MHT),4
20\xc2\xa0km,3
115\xc2\xa0km.,1
thanks,4
time-series,7
"west,",24
13.4\xc2\xb15,1
"150\xc2\xa0km,",1
21\xc2\xb11.5,1
places,41
bounds,2
anticipated,15
"investigated,",12
focusing,18
time-slice,11
ECHAM4,6
AGCM,14
T106.,2
(period:,3
1970\xe2\x80\x931999),2
2060\xe2\x80\x932089).,1
troposphere.,19
"would,",2
"themselves,",3
low-level,40
Pacific.,32
accounted,44
Pacific.',2
Salicace\xc3\xa6,1
impressions,4
1936,1
1940,4
Ningal,4
Nullah,3
locality,14
Botapathri,1
"9,000",2
ft.,1
sea-level;,1
grassy,2
meadow,10
stream.,5
fossiliferous,1
Age.',3
transferrin,1
"(Tf),",1
"(Gc),",1
red,80
cell,55
phosphoglucomutase-1,1
(PGM1),1
subtypes,5
polyacrylamide,3
gel,8
starch-gel,1
electrophoresis,4
isoelectric,1
213,3
Lepchas,1
"ofTfC1,TfC2,TfB",1
andTfDChi,1
"0.804,",1
"0.182,",1
0.014,1
0.00,2
Buddhists,3
"0.741,",1
"0.244,",1
0.007,1
"0.007,",1
Christian,5
Lepchas.,1
Gc,1
follows:Gc1F,1
0.587,1
0.539;Gc1S,1
0.203,1
0.242;Gc2,1
0.210,1
0.215,1
allelic,10
PGM1,2
0.706,2
forPGM1+;,1
0.164,1
0.086,1
forPGM1\xe2\x88\x92;,1
0.116,1
0.175,1
forPGM2\xe2\x88\x92,1
"Christians,",1
allele,39
Tf,1
ofGc2,1
Christians.',1
periodic,14
paleomagnetic,20
"dating,",11
thermoluminescence,2
radio,8
loess-paleosol,6
preliminarily,10
Shagou,1
"830,",1
"418,",1
"250,",1
140,9
"ka,",6
genesis.,6
830,1
ka.,8
"Sub-terraces,",1
"terrace,",1
changes.',13
Indo-Eurasian,3
fold-and-thrust,12
Group.,7
"Lower,",2
Subgroups.,1
Darjiling\xe2\x80\x93Sikkim,1
Subgroup,3
Tista,5
Darjiling,3
preserves,10
~325\xc2\xa0m,1
"sandstone,",7
conglomerate,12
shale.,3
associations,59
repetition,2
"proximal-,",1
mid-,11
distal,15
setups,3
palaeo-alluvial,1
setup,13
oscillations,34
foreland-ward,2
mountain-ward,1
fan-apex,1
Higher-,1
Mineral,9
modal,8
Leucogranites,1
(HHC),8
distinctive,36
"petrography,",3
sill,1
HHC.,6
micas;,1
normative,7
corundum;,1
SiO2,32
(67\xe2\x80\x9378,1
"wt.%),",6
Al2O3,17
(13\xe2\x80\x9318,1
A/CNK,3
(0.98\xe2\x80\x931.44),1
Rb,6
(154\xe2\x80\x93412,1
ppm);,1
CaO,8
(0.33\xe2\x80\x931.91,1
wt.%),5
Sr,30
(19\xe2\x80\x93171,1
"ppm),",6
FeO(tot)/MgO,1
(2.54\xe2\x80\x934.82).,1
"(HFSE),",2
S-type,13
HHC,15
"magmatism,",9
Geothermobarometric,1
estimations,8
metapelites,10
(\xe2\x88\xbc20,2
km),19
sills/dykes.',1
11\xc2\xa0years,2
(2002\xe2\x80\x932013),1
~7\xc2\xa0mm/year,1
India-fixed,3
velocity.,5
Euler,9
(SH\xe2\x80\x93AS),1
"\xe2\x88\x9225.1\xc2\xb0\xc2\xa0\xc2\xb1\xc2\xa00.2\xc2\xb0N,",1
\xe2\x88\x9297.8\xc2\xb0\xc2\xa0\xc2\xb1\xc2\xa01.8\xc2\xb0E,1
0.533\xc2\xb0\xc2\xa0\xc2\xb1\xc2\xa00.10\xc2\xb0\xc2\xa0Myr\xe2\x88\x921,1
frame.,4
Kopili,6
Mikir,8
dextral,14
4.7\xc2\xa0\xc2\xb1\xc2\xa01.3\xc2\xa0mm/year,1
locking,4
10.2\xc2\xa0\xc2\xb1\xc2\xa01.4\xc2\xa0km,1
"Presently,",3
edge,59
First-order,1
16\xc2\xa0mm/year,1
130\xc2\xa0km,2
17\xc2\xa0km,3
~9\xc2\xa0mm/year,1
36\xc2\xa0mm/year,1
(SSE),3
India-Sunda,1
~16\xc2\xa0mm/year,1
Indo-Burmese,5
"Belt,",12
(~6\xc2\xa0mm/year),1
(~7\xe2\x80\x9311\xc2\xa0mm/year),1
'Snow-cover,1
applications.,13
spatial\xe2\x80\x93temporal,3
satellites,20
satellite-based,12
Internet,1
free.,1
"limitation,",3
obscuration.,1
must,73
optimize,8
use.,24
Fractional,2
Products,2
IRS-P6,3
LISS-III.,1
Cover,8
Product,2
(October\xe2\x80\x93May),1
"2006\xe2\x80\x9307,",1
"2008\xe2\x80\x9309,",1
2009\xe2\x80\x9310,2
MOD10A1,3
MYD10A1,1
NASA,8
Distributed,2
Active,11
Archive,2
(DAAC),1
(NSIDC),1
(http://reverb.echo.nasa.gov/reverb/).,1
Reprojection,1
Tool,5
(Version,1
4.1),1
IMAGINE,2
converting,7
"(NRSC),",1
"ISRO,",1
"Hyderabad,",2
satisfactory.',2
wedge-top,5
Balakot,6
Hazara-Kashmir,5
syntaxial,6
Slip,1
Indus-Kohistan,1
loading,45
high-density,6
wedge/thrust,1
flexural,7
provoked,3
obliquely,3
pinned,1
Northwestern,15
Strain,7
rotational,8
buckling,4
sandwiched,8
syntaxis.,7
buckled,2
inner,40
rock-unit.,1
fracture-tip,1
buried,20
Riasi,5
thrust.',2
inland,63
processes;,1
coherent,27
1990s,13
Closed,2
TPI,1
heterogeneously,2
"1976\xe2\x80\x931999,",1
coherently,5
1999\xe2\x80\x932010.,1
"1990s,",8
(NHSM),1
poleward,7
stream.',1
'It,17
110,16
Elevation,24
(MEE),4
Quervain,1
1904.,1
MEE,27
years;,7
seldom,9
known.,18
"plateau,",50
"MEE,",7
timberlines,6
snowlines,3
follows:,23
eccentric,1
ellipse,1
Chang,3
Tang,3
11\xc2\xb0C;,1
northeastward,4
southward;,1
"magnitude,",18
exterior,2
(MBE).,1
"similar,",7
snowlines.,1
(4600\xe2\x80\x934800,1
10.2822\xc2\xb0C\xe2\x80\x9310.6904\xc2\xb0C.,1
snowline,11
(6000\xe2\x80\x936200,1
11.2059\xc2\xb0C\xe2\x80\x9311.5488\xc2\xb0C.',1
timing,54
space\xe2\x80\x93time,7
clouds,37
(March,5
May),3
harmonic,17
"May),",2
"systematic,",3
night,19
afternoon,15
hours.,8
"eastward,",3
"Overall,",57
nocturnal,12
homogenous,10
"occurrence,",9
trigger,21
convection.,13
passage,14
enable,18
moistened,2
heating.,1
airflow,3
normally,12
incident,6
downdrafts,3
south-eastward,2
north\xe2\x80\x93south,13
15\xc2\xa0m\xc2\xa0s\xe2\x88\x921.,1
geostationary,1
2008.',1
(NW,4
leucogranitic,4
paragneisses,2
orthogneisses.,2
Anatexis,1
650\xe2\x80\x93720\xc2\xb0C,1
4\xe2\x80\x937,3
decompression,20
Oligocene-Miocene,2
vapour-absent,2
anatexis,11
orthogneisses,6
muscovite,26
amounts,81
(\xe2\x89\x88,2
segregated,6
\xe2\x80\x9cin,2
situ\xe2\x80\x9d,1
homogeneous,43
leucoanatexites.,1
"diatexites,",2
leucosomes,6
H2O-saturated,1
solidus.,1
Extensive,10
segregation,26
dykes,22
aqueous,13
fluid.,2
rock-volumes,1
low-degrees,1
infiltrated,5
H2O,7
high-degrees,1
vapour,8
melting.,9
1-,4
"high\xe2\x80\x94T,",1
low-P,1
stage;,2
2-,3
orthogneiss),1
protoliths,10
magma,73
sources.',9
granulitic,5
biotiteplagioclase,1
770\xe2\x80\x93980\xc2\xb0C,1
GPa.,3
(Pl+Qz+Gat+Bio+Opx\xc2\xb1Cpx+Ilm/Rut\xc2\xb1Kfs).,1
"syntaxises,",1
minerals-garnet,1
pyroxene,9
granulite,37
identical.,4
garnet-bearing,5
granulite;,1
formations,32
interrelated,4
anatexis;,1
reconstitute,1
adjust,5
texture.,3
'Proper,1
ranking,12
Ground,15
Equations,4
(GMPEs),5
logic-tree,3
explores,33
accelerations,13
complemented,5
ground-motion,10
recordings,12
corroborate,12
conformity,10
GMPEs,7
globe.,6
intraplate,30
catering,1
motions.,4
attenuations,1
(M,46
W\xe2\x80\x89>\xe2\x80\x897.4),1
"Andaman-Nicobar,",1
Japan,42
"Cascadia,",1
noted.,5
intraslab,1
Taiwan,18
'Analysis,9
(CORDEX-South,1
Asia),2
(JJAS),6
out.,33
come,26
collectively,5
CORDEX,11
0.44\xc2\xb0,2
(~50\xc2\xa0km).,1
(ISM),17
ISM,37
summertime,6
sustenance,6
"crop,",11
Thus,28
reproducing,18
(1970\xe2\x80\x932005).,1
"climatology,",10
dataset:,1
Precipitation-Highly,2
Resolved,4
Integration,6
Towards,8
Evaluation,12
Resources,10
performing,15
noticeably,6
EC-EARTH,1
Swedish,2
Hydrological,9
(SMHI-RCA4),1
outperforms,4
"Correspondingly,",8
kinds,31
Taylor,2
"diagram,",9
"resemblance,",1
statistically.,2
Through,16
Overview,1
contradicting,1
mobilistic,2
reconstructions,28
positions,29
continents,48
"Ocean,",29
paleotectonic,5
Africa,51
facts,12
"reconstructions,",4
"\xe2\x80\x9cclassical\xe2\x80\x9d,",1
unjustified.',1
decade,41
interested,8
"once,",3
vicious,1
numerous,83
priori,7
Kokrajhar,3
Tezpur,2
Nagaon,5
Assam.,6
\\(\\left(,4
\\right)\\),4
records.,10
\\(Q,1
f\\),1
{i.e.,1
"\\,Q\\left(",1
\\right),1
Q_{o},1
f^{\\eta,1
"Guwahati,",4
"Tezpur,",2
Obtained,3
"\\(176f^{1.126}\\),",1
"\\(353f^{0.685}\\),",1
\\(204f^{0.886}\\),1
\\(208f^{0.526}\\),1
\\(106f^{1.119}\\),1
\\(100f^{1.086}\\),1
assessment.',1
polycyclic,5
thrusted,5
cratonic,8
"shield,",6
fault-bounded,2
blocks.,23
convincingly,2
histories.,6
Godavari,9
Rift,11
thermo-tectonic,3
\xe2\x88\xbc1.6\xe2\x80\x931.7,1
Ga.,10
Archaean,7
plutons,17
testifies,1
\xe2\x88\xbc1.3\xe2\x80\x931.5,1
EGB,1
Grenvillian,7
"age,",21
pulses,16
\xe2\x88\xbc1.1\xe2\x80\x931.2,1
Ga,10
\xe2\x88\xbc0.95\xe2\x80\x931.0,1
persisted,10
\xe2\x88\xbc0.65,1
\xe2\x88\xbc0.80,1
tectonometamorphic,3
"domains,",6
uncertain.,5
Pan-African,13
(0.50\xe2\x80\x930.55),1
overprints,1
cratons,4
Rodinia,5
assembly,9
(\xe2\x88\xbc0.9,1
Ga),6
Rayner-Napier,1
Complexes,1
Antarctica,17
"contiguous,",1
pre-Rodinia,1
unclear.,8
\xe2\x88\xbc0.8,1
rifted,7
apart,19
"Antarctica,",8
docked,3
Australia-East,1
530\xe2\x80\x93550,1
Antarctic,15
ascertained.',2
'Objective,1
1\xc2\xb0,12
merging,3
INSAT,2
estimates.,7
reproduce,40
