Words,Frequency
products,4
standard,3
MSG,1
updated,2
GPP,1
co-dominated,1
"impacts,",1
"hupehensis,",1
perception,1
"similar,",1
Phenotypic,2
doubt.,1
Existing,1
"metabolites,",1
ungulates,1
"ulmicola,",1
GlobCover,1
herbs,1
C,4
concentrated.,1
covered,1
"pathways,",1
"growth,",2
"saplings,",1
contributing,2
species:,1
synthesis,1
quantify,2
empirical,2
(iii),1
"invaded,",1
mineral,1
Wildlife,2
except,1
P,1
influences,5
MSB,5
=,3
transcriptome,2
"diversity),",1
evolved,2
total-P,1
"phyla,",1
prevent,1
isolated,12
Conservation),1
17,3
aquatic,14
back,2
"species,",37
(Conservation).,1
126,1
World,2
piece,1
collections.,1
latter,4
biogeography,1
minimise,1
historically,1
unnoticed.,1
native,55
eaten,1
redundancy,2
wedistinguished,1
multiple,8
peer-review,1
sites;,2
"trade,",1
"thailandicum,",1
studied.,1
morph,2
cultures.,1
"3),Davidia",1
Japan.,2
"versa,",1
'There,2
policies.,1
"vulnerability,",1
soil.',1
importance,12
Hotspots,1
"phetchaburiensis,",1
Hypoxylon,1
Ice,1
best,8
participants,1
diameter,8
structuring,1
explored,4
formation,1
genus,9
February,2
here,6
polymerase,1
egg,1
Lophiotrema,1
"nodes,",1
inadequate,1
edaphology.,1
employs,1
levels.,1
support,13
Berberis,1
city,3
media,2
watershed,7
epiphytism,1
"possible,",1
phylogeographic,2
"(UF),",1
aspects,3
"Forests,",3
"enforcement,",1
accumulate,1
humid,4
(not,1
2000,2
solid,1
Valdivia,4
"tourism,",2
libraries,1
henanensis.',1
"ranges,",3
times,3
"Asia,",2
Trechispora,1
"sowerbii,",1
shown,2
carnivores.',1
exacerbated,1
regulating,1
"spring,",1
populations.,7
occurrence.,1
"NNMS,",1
"hotspot,",4
restricted.',1
distributions,2
"chitin,",1
proved,4
better,8
Cryptococcus,3
outbreaks.,1
showed,24
classified,6
affiliation,1
200,1
biology,3
Diphaglossa,1
"Altogether,",1
"browsing,",1
"deer,Cervus",1
transmitted,1
bias,2
generalists,1
policies,7
metazoan,1
"thailandica,",1
"med-regions,",1
viewed,1
defoliation,5
"consensus,",1
"variation,",3
constitute,1
previous,7
causing,1
materials,1
most-restricted,1
interannual,1
selection,5
campesinos,1
currenly,1
originating,1
counterparts.,1
"hypotheses,",1
United,1
proportion,4
measures,4
more-recent,1
arthropod,1
Parabambusicola,1
re-circumscribed,1
"conservation,",4
Preservative,1
Arbuscular,1
(height),1
"YB-1937,",1
head,1
"decay,",2
gave,1
comparable,1
occurs,4
either,7
"region,",7
philippiana.,1
ideas,2
"surveys,",1
Omnivores,1
94,1
nine,3
recreation).,1
"history,",2
"total,",1
ferment,1
cycling,1
widespread,4
dahlbomii,1
6,3
(Canis,2
nitens,1
latitudes.,1
interfertility,1
">50,000",1
present,20
degradation.,2
functional,12
"distributions,",1
greatest,5
process,9
Tree,2
frequencies,1
recruits,1
achieve,1
9,2
Sphagnum,1
2017,1
produces,2
area.,4
chilensis,4
population,29
gained,2
cover/stream,1
EGAP,3
"cm,",1
forays,1
(Plot,2
standardprocedures,1
0.42.,1
"taxa,",6
"anamorphs,",1
niches,2
"system,",1
sector,1
interval.,1
worldwide,4
habitat.',1
feature,1
lead,4
USD,1
prominent,1
concatenated,1
divisions,1
discovered,2
predominant,1
extracted,1
uprooting.,1
estimates,7
overestimation,1
Patagonian,7
"plumbea,",1
average,4
earths,1
inversely,1
galactomannan,1
climate,21
manage,4
effectively,2
camera,3
version,1
(Neovison,1
delignified,1
"QGIS,",1
technology,2
(n,1
main,14
rainforests.,3
"longipilis,",1
invasion,9
Morphology,1
described,9
unique,6
method.ResultsThe,1
Increasing,1
regenerate,1
lignicola,1
illustrated.,1
continuing,1
yeast,10
makes,1
input.,1
vitro,3
"Copiapoa,",2
(e.g.,1
ecosystems.',1
"Zealand,",2
5115),1
capacity,3
household,1
biofilters,1
contexts,1
cases.,1
pollution,1
disinfection,1
(ground,1
long-term,11
Brazil.,2
cat.,1
Magellan,2
microtopography.,1
pollinators,1
Chilensia,2
varies,1
efficiency,3
Generation,1
go,1
cloud,1
E.,2
height.,1
shrublands;,1
(sessile,1
picture,1
regeneration,12
Wojnowiciella,2
"Moreover,",1
strategies,7
Traditional,2
trade-off,1
axes,1
statistic.,1
encounters,1
encounters.,1
Scorzetti.,1
seedlings.,2
Kruskal-Wallis,1
understorey,7
exists,1
table,1
below-average,1
profound,1
lycopods,2
"Patagonia,",9
range).,1
Nothofagus,12
Their,3
seismic,1
'Three,1
China.,2
winter.,2
boreal,3
Ochetophila,1
gap,9
'Conversion,1
recognised,1
'Activity,1
romerillo,2
(HII),1
"glaciations,",1
"However,",23
farmed,1
"connections,",1
season,5
maximum,5
secondary.,1
Penicillium,1
regions.',1
change.',2
fishing,1
distinct,5
Core,1
architects,1
propably,1
changes.',1
ETSH,4
"Lycalopex,",1
Cordyceps,1
relative,9
plans.',1
recovers,1
eucalypts,1
'Several,1
defoliator,1
duplicates,1
short-term,4
endozoochorous,1
then,3
(ITS),1
effort,2
male,1
"Valdivia,",2
sighting,3
essential.,1
Severe,1
wetlands,3
browsing.,1
predictions,2
Puyehue/Calbuco,1
days,1
isolates.,1
Population,1
Molecular,1
outside,3
"bicoloripes,",1
fire-disturbed,2
tribes,1
and/or,8
Carex,1
(landscape,1
rural,10
digital,1
year,3
Divergence,1
Rainforests.,1
(60,1
"processes,",4
29%,1
belonging,3
site.,2
integrate,1
types:,2
Experimental,1
"corymbosus,",1
bacteria,1
"Patagonia),",1
"cycadis,",1
attraction,1
against,2
concerning,2
give,1
maximizing,1
reservoirs,1
pigments,3
Province.,1
architecture.,1
"visitors,",1
masked,1
(for,1
point-quadrat,1
agencies,2
increased.,1
"hemisphere),",1
cricetid,2
invasions.',1
contact,1
temperature,5
families,3
homogeneous,1
"major,",1
encompassed,1
herbivorous,2
designated,2
diversified,1
leptophyllum,1
measure,2
contemporary,1
records:,1
Vigorous,1
didplayed,1
whichwere,1
fire-degraded,1
"assemblage,",3
control,10
medium-sized,1
Periconia,1
thorn-tailed,1
comprehensive,7
gap-and,1
excepted),1
south-western,2
interactions,14
"ratio,",1
assistance,2
Asia.,1
artistic,1
Lycalopex,2
Mucor,1
influential,1
1600,1
axyridis,3
imply,1
oriented,1
"Partnership,",1
explaining,1
property,1
"cycling,",1
six,7
foliage,2
always,3
"<0.001),",2
"type,",4
characterizes,1
barrier,2
"(18,872",1
upscale,1
similar,8
Scales,1
vs.53%,1
urgent,1
wildcats,1
robustness,1
TrinityNorm,1
0.310,1
ways,2
methods,3
situ,12
"soil,",3
sieboldii,2
transfer,1
classification,1
caused,4
indicates,5
"cat,",1
31,2
interdependent,1
Island,3
exploited,1
prioritization,3
"attribute,",1
IMB-EMP5,1
depends,1
'Correctly,1
commercial,2
development.,1
datasets,1
convergence,1
Management,1
Indians.',1
(banana,1
Grasses,1
organizations).,1
sampling,8
ranges,4
nearby,1
marine,1
Oncilla,1
continue,1
above,10
morphometric,1
(Castanopsis,2
macrofungi,3
uncovered,1
isolate,2
mapping,3
tied,1
precipitation,10
extended,1
missing,1
availability,7
(SFM),1
placement,3
"so,",1
"organic-N,",1
discipline.,1
"endemics,",1
establishment,5
wished,1
felid.,1
phylum,1
diet-availability,1
suggested.,1
"sp.,",1
ha.,1
mainly,15
relevance,2
cover).,1
CO2,3
(Lycalopex,1
might,6
susceptibility,1
N.,5
Leopardus,2
Sites,1
change.ObjectiveWe,1
US$,8
campaigns.,1
"performed,",1
pristine,3
accuracy,1
(according,1
many,20
non-breeding,3
microtopographical,1
fire-vegetation,1
competition.,1
Murilentithecium,1
birch,1
polyandra,2
11,7
geographically,1
intentional,1
Harpia,1
numerous,3
"artemisiae,",1
methods.,3
Contents.,1
rosicola.,1
accumulated,3
place,4
74,1
regressive,1
criteria.,2
estimating,1
canopy,19
characteristically,1
adjusted,2
repeats.,1
Similarities,1
Genet,1
forward,2
disease,1
meet,1
calculating,1
implementation,4
coppicing,1
B,3
"oncilla,",1
ferns.,1
old),1
"nestedness,",1
boats,1
interconnecting,1
gilva),1
territories,1
prehistoric,2
kuhli).,1
PCA:,1
"harpyja,",1
highlighted.',1
chemistry.,1
change.,6
1%.,1
records,12
gelrite,1
accommodate,2
detect,6
commercial-quality,1
hills,1
Financial,1
10%,2
ninth,1
"habitats.However,",1
available.,1
designation,1
otters,4
stochastic,1
Trinity's,1
explicitly,1
Atlantic-central-northern,1
March,1
Pampas,2
colonizer,1
agree,1
uniformity,1
Period,1
should,26
(Lontra,1
analyses,11
rare,9
Brunneofusispora,1
maritime,1
Seasonal,1
interactive,1
"accumulation,",1
Dogs,2
ectomycorrhizal,1
categories.,2
lateral,4
sex,3
landowners.',1
concept.,1
thetemperate,1
watershed.,2
latitude.,2
Staphylococcus,1
Metschnikowia.,1
steppe,4
(Polypodium,1
capital,1
Negative,1
latitudinal,5
cutting,5
least,13
Western,1
"population,",1
globally.,1
"Particularly,",1
rising,1
biofilter,1
'Despite,2
beeches,1
ecotourism,6
conditions,15
"(Andes,",1
all,26
electrophoresis.,1
solar,2
matter,3
1,1
tourist,1
ha),1
practised,1
loss.',1
red,2
exclusion,2
latrines,1
desired,1
recognized,6
"wiedii,",1
"longicaudatus,",1
obliqua),1
Web,1
attempted,1
limitation,2
verification.,1
impacts,12
slash-and-burn,2
"instance,",1
"aesthetics,",1
Practically,1
effects.,5
"activities,",2
feeding,6
sequence,3
H.,4
Pouteria,1
"(KBAs),",1
completely,1
parasiting,1
"not,",1
assumed.,1
non-timber,1
community-led,1
ofwithin-population,1
magnitude,4
Degree,1
revised,1
Spencermartinsia,1
Based,2
occurrence,6
reports,1
Cortaderia,1
engaged,1
"community,",2
reviews,1
"analyses.""",1
Murashige,2
arrives,1
opportunistic,1
'Understanding,1
organizations.,2
Long-distance,1
A2,1
beetles,3
thought,5
polymers,1
data.,4
Sapotaceae.,1
sites),1
divergence,1
connection,1
"may,",1
appear,4
management),1
Ganoderma,1
'Forestry,1
anddynamics.,1
dwarf,1
fulvipes),1
radio,1
maintain,7
molecular,8
forest-dependency,1
insignificant,1
visitors,7
inform,3
modify,1
"Moiwa,",1
germination,12
japonicum,1
FIS,1
parsimony,1
gardens,1
<0.001,1
Mt.,1
association,8
"entities,",1
works,1
expressed,4
experiment,3
clarify,1
study,57
feasibility,1
Isla,1
Australasia.,1
'South,1
mostly,9
"mosaic,",1
reverse-J,1
"clear,",1
amphimone,5
sun,1
"(leaves,",1
serve,1
resource,4
process.,1
(from,1
ecologists,1
"slopes,E.",1
called,2
spatially-dependent,1
sites.,3
"national,",1
association.,1
determined,5
"routes,",1
simulations.,1
species,230
evolutionarily,1
peatland.,1
magnitudes,1
erosion.,1
data,27
52%,1
plays,3
"substrate,",1
"Abstracts,",1
eight,4
tigrinus,1
20,3
screened,1
C.1,1
"brachyceras,",1
vertebrates,1
systems,8
G.,1
Three,3
(no,1
plots.,1
insoluble,1
involving,1
Gondwanan,1
remained,3
intermediate,3
"fragment,",1
'From,1
(understory,1
source.,1
"action,",1
Relationship,1
estimated,13
prevented,1
taxa,8
'Fragmentation,1
meta-analysis,2
Maldives-Lakshadweep-Chagos,1
site,9
hypothesis,4
epiphytic,3
scrub-grassland,1
chosen,1
Conlarium,1
patterns.,2
(Colonization,1
replaced,2
undergrowing,1
clustering,1
plant/macrofungal,1
"xylan,",1
hymenopterans,3
predictive,1
indifferent,1
Euclidean,1
parent,1
genes.,1
S).,1
"angiosperms,",1
catchment,3
Analysis,1
interventions.,1
mirrors,1
strips,4
ANOVA,2
divided,1
flavonoids,1
med-region,1
"similarities,",1
rotting,4
"example,",1
initiated,1
Buteo,3
"terrestrial,",1
22,1
(Ciperaceae,1
Extraction,1
R.,2
dominance-community,1
associations,3
assemblages.,3
(Conservation,1
i.e.,2
8.5.,1
vary,4
ETS.,1
conserved,1
"China,",2
declining,1
play,1
AFLP,1
"classes,",1
deposits.,1
provide,22
Development,2
territorial,1
There,7
(grouped,1
identify,12
(noncontiguous).,1
sustainable,4
Diversity,1
(658,1
understand,5
warmer,2
"them,",3
soils.,3
combined,6
acaulosporoid,1
long),1
consisted,1
Rainfall-Valdivian,1
Colletia,1
<0.001),3
salmon,1
Tubuai,1
risk.,1
attack,1
necessary,2
location,2
"dispersal,",1
"abundances,",1
Italy.,1
needs,2
gliroides).MethodsTo,1
concentrated,1
chilling-dependency,1
"differences,",1
monophyletic,1
turbid,2
CIESIN,1
extensive,4
lower,10
reconstructions,1
"behavior,",1
lycophytes,2
"stronger,",1
shooting,1
extremely,2
relation,6
arrangement.,1
"America,",10
"epiphytes,",1
identity,2
moist,1
"superciliosus,",1
'General,1
Zone,1
plotsrather,1
explicit,5
individuals;,1
contributor,1
botanical,1
corridor,2
essential,3
10,4
stressed.',1
cases,4
conjunction,1
predator-prey,2
acquire,1
forest.ResultsBoth,1
severely,4
reference,4
"representativeness,",1
medium.,1
sequences,9
hydrological,1
"(2),",1
racism,1
Mycorrhizal,1
shade-tolerant,1
(Patagonian,1
providing,7
'Guidance,1
leaf,3
ISI,1
adaptation,3
export,1
outerossed,1
investigated,11
"kubickae,",1
Knowledge,1
secondary,7
understory,4
strongest,1
(austral,1
"chrysotexta,",1
whole,6
subtropical,1
Multivariate,1
common.,1
America.,4
"allometry,",1
Migratory,1
mound,1
rivularis,1
crenata),1
debate,1
phenomenon.,1
microsatellites.,1
measured,7
"nutrition,",1
typically,5
considered,16
structures,4
"specimens,",1
emblematic,1
ones,1
simultaneous,2
maintained,1
recognition,1
mammal,3
extent,4
(Tsuga,1
(ClimateWise),1
2011.MethodsThe,1
strong,10
rose,1
streamflow,6
"mistletoes,",1
given.',1
collaboration,4
south-central,9
distributional,1
"management,",1
andQuercus,1
trapping,4
"ecoregion,",1
storage,2
live-capturing:,1
severe,3
ash,2
tools,1
earthquake,1
Norte,2
"presence,",2
single-tree,2
legacies,1
collections.',1
90,1
putative,3
78%,1
scrofa,1
"non-ascosporic,",1
Canalisporium,1
monophyly,1
"shrubs,",1
archaeozoological,1
"date,",2
Environmental,1
georeferenced,2
(here,1
south,1
showing,4
"conservationists,",1
They,3
climates,1
subspecific,1
Censuses,1
make,3
disturbance,17
ethnographic,1
"35,000",1
relation.',1
applanatum.,1
situation,2
themselves,1
densa,2
returns.',1
NorthernHemisphere,1
1981,1
surrounding,7
carboxymethyl,1
"numbers),",1
bats,2
inhabitants),1
Miocene,2
late-successional,1
agriculture,2
54,1
"collaris,",1
'Maximum,1
greater,8
medicinal,2
visitors.,1
mountains.,1
existing,7
Stands,2
"(SBF),",1
africana,1
"galapagoensis,",1
evaluated.,1
Home,2
pit,1
less,14
Intergovernmental,1
intercorrelated,1
"'BackgroundCurrently,",1
country,4
indicate,6
"Also,",4
"olivaceus,",1
"calidus,",1
tetrodonta,2
utilize,1
Japan.',1
heavily,1
predictor,1
Juncaceae),1
acclimatized,1
Hemisphere,6
ponderosa,1
Russula,1
spruce,1
seed,10
Baorangia,2
Subordinate,1
flowering,1
genotyped,1
dietary),1
non-linear,1
Reserve,4
relicDavidia,1
intentionally,1
(Valdivian,1
"availability,",1
wind-borne,1
unburnt,1
et,1
predictors.,1
"winteri,",2
directed,1
allow,1
next,2
ssiori.,1
"sample,",1
Uncertainties,1
socio-historical,1
negligible,2
Identifications,1
genotypic,1
Diet,1
remnant,4
Moist,2
compare,1
"territories,",1
"laboratory,",1
molecule.,1
Species,8
consisting,2
integration,2
segregation,1
already,1
Tremellochaete,1
Cultural,2
capturing,4
marsupials;,1
southwards),1
"level,",4
target,3
biogeographic,8
ANOVAs,1
"facilities,",1
Craspedacusta,4
SFM,1
similarity,6
(strain,1
indices,2
strip,1
termed,2
parks,2
localities.,1
recent,12
"charismatic,",1
basin-scale,1
"Mocha,",1
"patches,",1
(native,1
"storage,",1
emissions,1
insufficient,2
86,1
high-altitude,1
saw,1
paper,7
"plantations,",3
midpoint,1
"albicans,",1
(Dispersal,1
influences.,1
prevail,1
S.,1
strain,11
composition.,3
equability,1
presumably,2
"importance,",1
cactus,2
Even,2
"study,",6
places.,1
27,1
Basin.,1
"chlamydospores,",1
colonists.,1
Australia,1
accompanied,1
between,84
"bibliography,",1
"patterns,",1
454,1
because,6
podzolicus,1
(8,1
coppice,1
Channel,1
Cercidiphyllum,1
paralleled,1
resource.,3
"status,",1
"outgroup-rooting,",1
characteristics,11
significant,29
waterlogged,1
endogenously,1
ornatus,1
here.,1
"recreation,",1
routine,1
"Thus,",4
selective,3
"avalanches,",2
represented.,1
"reserves,",1
12903);,1
diversity;,1
differences.,1
0.634,1
"problem,",1
Ecuadorian,3
product,1
Across,1
scrubgrassland,1
canopy.Castanopsis,1
medium),1
(Quercus,1
arise,1
ecology,6
"compare,",1
UK,1
margay,2
non-native,4
(MGS,1
related.,1
entry,1
germplasm,1
inconspicuous,1
incomes,1
"Mollusks,",1
NTFP,1
'We,9
threat,8
'More,1
Robillarda,1
"remain,",1
'Temperate,1
organizations,1
Landscape,3
imaginaries,1
mediterranean,3
suspension,1
urbanization,1
mixed,5
preserve,3
selfing,1
"tardily,",1
"control,",1
Oligoryzomys,2
categories:,1
Argentina.,8
hotspot,8
(hazel).,1
analyse,3
quantitative,5
concepts.,1
autocorrelation.,1
adjacent,2
range.,2
detected,6
"ground,",1
efforts.,3
compensated,1
migrations,1
"Generally,",1
function,3
"japonica,",1
mid-story,1
phenotypic,1
Accipitridae,2
"elevations,",1
concert,1
membership.,1
82%,1
conservation.',2
with,216
exerted,1
reach,1
Apis,2
deal,1
viability,1
"prey,",2
predictor.,1
removal,1
imagery,2
arbuscules,1
tussock,1
waters,1
"A,",1
31.4,1
Nitrogen,1
slightly,1
females,4
"Biology,",1
literature,4
Minks,1
"predictors,",1
"archaeological,",1
thunbergii),1
"assessed,",1
(5.13,1
Despite,6
On,5
steepest,1
gymnosperms,1
nitida,2
gamma,3
dependent,3
"unabated,",1
goal.',1
once.,1
"laws,",1
fluxes,2
effective,8
"muriformis,",1
disconnected,1
leaving,2
L.,8
invasives,1
densa.,1
containing,1
demand,1
Connections,1
processes.,1
pest,1
"velocity,",1
"character,",1
conventional,1
"individuals,",1
award,1
Cyphellophora,1
T.,12
methodology,5
NeitherUlmus,1
diffuse,1
departments,1
rodents,5
distributed.,1
(upper,1
normal,1
America.Phylogenetic,1
provided,5
greenhouse.,1
significantly,15
wild,5
D.,7
"microhabitat,",1
"gayi,",1
"corridors,",1
Thozetella,1
historic,1
state.,1
(FRS),1
frequent,2
few,10
nocturnal,3
NEE,1
(Cryptococcus,1
84-year,1
"wetland,",2
classifications,1
"Proliferophorum,",1
hotspots.',2
"elements,",1
freshwater,14
extractive,1
Chilean,16
establishing,2
"winter,",1
fungal,10
Machalilla,1
targeting,1
avian,1
periods.,2
level.',1
acid,2
moss,2
rarely,3
km).,1
Vogesella,1
presence,15
Br.),1
databases,2
occurred,7
"2,",1
retain,1
team,1
contiguous,1
modeling,1
including,19
"temperatures,",1
(Mol.),1
"removal,",1
lineages,1
"models,",1
sharing,1
central/southern,1
UF,3
"scarce,",1
gene),1
70%,1
radio-tracked,2
stored,3
aridity,1
hypotheses:,2
Region,2
"pinicola,",1
"nevertheless,",1
"brachypoda,",1
faster,1
converted,1
"general,",6
decision-making,2
encroachment,1
Britain,1
"decline,",2
"males,",1
Lactifluus,1
"surfaces,",1
area).,1
northwest,1
absence,3
reversing,1
Floristic,1
"purpose,",2
16,2
forests.',2
anthropogenic,14
"proposed,",1
(NEE),1
forTilia,1
findings,5
(EGN);,1
reacting,1
Main,1
chilensis.,1
simulated,1
Tepualia,1
zone,7
dispersa.,1
2007,1
harmonization,1
economic,10
basic,2
habit,1
homogenization,2
complementing,1
extinction.,1
kilometres,1
"(Olivillo,",1
volcanism.,1
Ambrosio,1
scales.,4
(percent,1
m2,1
generic,2
nearer,1
periods,2
pictus,1
America.',2
coincide,2
Mutisia,2
"paper,",1
favor,1
up,2
seems,3
responses,5
contribute,2
supporting,3
above-,1
"ovata,",1
assuming,1
"traits,",2
complexes,1
"moresimilarities,",1
(i),2
T.azureum,1
Quaternary.,2
heterogeneity.,1
integrative,1
82,1
Analysing,2
Several,1
96,1
attribute,1
original,4
refugia.,1
near-infrared,1
threat):,1
probably,6
publications.,1
MAP.,1
vital,4
"Eulychnia,",1
taller,1
"Peru,",2
predictions.,1
"birds,",1
unsustainable,2
polymorphic,3
trnL-trnF,1
concave,1
reveals,1
undertake,1
antifreeze,1
"schistaceus,",1
agroforestry,1
given,5
visit,1
accounted,1
hotspot.,1
Bombus,2
"work,",1
Global,1
basidiomycetes,1
owners),1
encouraging,1
consumptive,1
analysed,4
Luma,1
delay,1
petraea,1
rotational,2
"""Spread",1
exposure,2
disperses,1
eruptions,1
determining,1
labiosa,1
now,6
oak,1
percentages,1
Argentina,9
"regions,",2
Accipiter,4
surface,4
Mountain,1
International,1
names,3
"ecosystems,",1
B2.,1
returns;,1
strength,1
branches,1
SBF,1
17-year,1
worldwide.,4
"Assam,",1
DON,1
allocating,1
Landsat,3
processes,10
base,1
both.,1
(DBH),1
sample.,1
shows,10
buffer,7
IV,1
central,6
"economic,",1
interchange,1
Archipelago,1
clades,1
Biological,1
deep-reaching,2
dogs,10
"0,",1
"Brazil,",1
"found,",2
biomass,3
"YB-3246,",1
(1),10
does,6
focus,6
Ecoregion,1
ofD.,1
zones.',1
total,15
stronger,2
grass,2
Central,9
"Then,",1
glomoid,1
visible,1
"Pliocene,",1
creating,1
Chaco;,1
foothills,1
Pilgerodendron,2
combining,3
local,18
"wet,",1
57%,1
ability,2
reductions,1
"fragmentation,",1
ratios,1
"bp),",1
"family,",1
"chronologies,",1
Rainforest,2
Baotianman,1
temperateforest,1
adoption,1
widely,1
imaginary,2
five,4
Colonization,3
basin,1
Last,1
income,2
detecting,2
ecoregional,1
leptocarpine,1
"1976,",1
reflected,3
assimilate,1
Range.,1
reverse,1
persistence,7
respiration,1
"metrics,",1
computed,1
tempera-tures).,1
until,1
soluble,1
coverage.,1
"50%),",1
farmers.,1
antarctica,2
eco-region,1
punctatum,1
Taxa,2
KBAs,1
saplings,2
dynamics.,3
changes,21
unburnt),1
kind,1
48,2
"impact,",1
larger,8
intensively,1
"retention),",1
Drimys,1
breeding,15
knowledge,14
Substantialbetween-population,1
scattered,1
services.,2
hydrolysis.,1
zones,6
stable,2
Because,3
edge.,1
"reported,",1
higher,31
traps,6
noticeable,2
forest.',2
Europe,3
subsets,1
transformation,1
starch,1
Young,1
(ChMZ).,1
lacernulatus;,1
soil.,1
article,3
(i.e.slopes).,1
Na,1
Temperate,7
Comparisons,1
interpreted,3
(spatial,1
(NTFP),1
minimum,1
Mitochondrial,1
advance,2
2000(austral,1
1640,1
19,2
Palni,1
towards,9
Eleven,1
"Cercidiphyllum,",1
contributed,1
"II,",1
amount,3
summarises,1
throughfall,1
materialized,1
ensure,1
distance,9
152,1
(SocioWise),1
2014.,1
possess,2
material,2
"Lonicericola,",1
mature,2
"value,",1
"2004,",1
help,8
way;,1
arthropods,1
distribution.,1
keystone,1
beyond.,1
439000,1
patterns,26
suitability,3
antioxidants,1
"conductivity,",1
Strong,1
RBG,1
"drylands,",2
higher.,1
Mediterranean,3
56.2%,1
scree,5
state.',1
threatened,19
adaptive,3
conducted,10
threatening,2
exhibits,1
"soils,",1
"that,",2
"parks,",1
minks,2
ashes.,1
sites,18
historical,6
"(EcoWise),",1
landmark-based,1
regions.,1
prohibits,1
"Mg,",1
participation,1
quartile,1
households,2
"m,",1
"clandestina,",1
yeast.,1
distinctive,5
conifer.Sampling,1
planted,2
Lake,5
structure),1
movements,2
concern.,2
clade.,1
transcriptome.,1
Australian,1
24,3
Y-48722T).',1
"hair),",1
unexplored.,1
nutrient-poor,1
"Nowadays,",1
gradient,8
saplings.,2
traits.,1
orbetuloides-,1
"jaguarundi,",1
"Apiotrichum,",1
arrays,1
high,44
"steppe,",1
absent,1
2190,1
feed,2
threats,6
describe,6
assimilation,1
arranged,1
"heterozygosity,",1
'Most,1
studies),2
rotten,1
"ruderatus,",1
365,1
211,1
Endangered,1
insectivore-frugivores,2
future.',1
Lagunas,3
sub-adults.,1
additions,1
andEuptelea,1
efforts,3
developed,9
"patagonicus,",1
assisted,1
"rainforests,",1
"SouthAmerica,",1
resources,4
available,24
(3),9
imperative,1
provision,4
tend,1
Bray-Curtis,1
interactions.',2
constant,2
basis,4
Pleistocene,3
productivity,3
Field,1
appeared,2
erroneously,1
"solitarius),",1
consistent,6
morphologies,1
"losses,",1
context,4
distributed,9
Southern,7
experiences,1
"design,",1
experienced,2
397.3,1
females.,2
stepped,2
"2007,",1
approach.',1
America;,1
day,3
NASA,1
Forests.,1
sensitive,2
cause,2
littoral,1
"fellfields,",1
Numerous,1
'Assessing,1
"nations,",1
"accordingly,",1
pollinators.,1
"filicis,",1
"Notes,",1
sinks,1
land,26
network,7
"Y-17670,",1
"watershed,",1
"(e.g.,",7
effectiveness.',1
terpenes.,1
Llancahue,3
depended,1
thatthese,1
conversely,1
genetic,30
parts,2
An,5
Quercus,2
whereSasa,2
broad-scale,1
enzymes,1
Lanmaoa,1
"Neotropics,",2
"horizons,",1
DBH,1
Cole's,1
large-sized,2
Coniella,1
deforestation,1
share,1
"feed,",1
them,8
wilderness,2
known,10
mountain,2
sheens,1
compared,16
Highest,2
costs,1
cells,2
close,3
necessarily,3
1976,3
(Reco),1
nested,1
(Marattia,1
results.',1
added,3
Coriaria,1
"families,",1
prey,7
NRRL,5
sufficient,1
staples,1
(DSF),1
properties.,1
Cervidae,1
biodiversity.',1
unpublished,1
Five,1
canopy;,1
shrublands,3
development,9
a.s.l.,1
"Japan,",1
purely,1
reflects,2
Glacial,2
attachment,1
incorporating,1
non-actinorhizal,1
xanthan.,1
dominance.,1
human,31
regime,1
"collaborates,",1
taxonomic,14
sports,1
balances,1
Magellanic,1
index,5
obtained.,1
tendency,2
substantial,2
-spatial,1
sub-adult,1
primitive,1
fixation,1
ancient,1
Germination,3
"night,",1
(carbon,1
evergreen,11
urban-rural,1
waters.,2
advancing,2
form,2
production,7
stimulate,1
persecution.,1
worst,1
affect,5
grazer,1
investigations,2
reaching,2
shrubs.,1
"period,",4
simulations,1
managed,4
Candida,9
diagnostic,1
"Nevertheless,",4
ten.,1
insure,1
subunit,4
plot.,3
Chorrera,3
North,4
lacking.,2
plantations.',1
thereby,1
Amarenomyces,1
gen.,3
riparian,9
assessthe,1
home,8
'Peatlands,1
alternatives,1
largely,6
vulcanism.,1
(few,1
primarily,6
lowlands,2
identified.,1
species.,31
arbuscular,4
density,11
8%,2
carried,3
"flow,",1
colonization,4
activity.,2
afforestation,1
trend,3
investigating,1
"Kiyosumi,",1
nights,1
climax,1
makers,2
joined,1
understanding,16
physiology,1
"loss,",4
"volcanism,",1
forest,136
"simbalensis,",1
speeds,1
43.5%,1
succession,4
broad-leaved,1
presents,3
qualitative,3
Threat,1
whether,3
fitness,1
germanica.,1
covariance,1
35,2
solutions,2
"ha,",1
melanops,1
individual,5
severity,1
scale.,2
Hills,1
felids,3
upon,4
pallidorosea,1
relationships,8
altered,1
anomalies,1
model.,4
iron-oxidizing,1
spill,1
"reduced,",1
fragments,9
collections,5
nodes,1
position,4
terminates,1
(specifically,2
genus.,2
mosaic,9
del,2
strategy,12
expanding,3
differ,3
fertilization,2
"declines,",1
habits,1
two,47
novel,12
"downstream,",1
demonstrated,3
reforesting,1
call,2
clade.',1
savanna.,1
CICC,1
population.ConclusionsWe,1
ecotonal,1
plots,6
A.,9
monocultures,1
(Nothofagus,1
fog-dependent,1
fully,2
media.,1
dense,5
socioeconomically,1
0.048,1
thedesign,1
functions,1
"(346%),",1
vagility,1
management.,1
thrive,1
pudu,1
Chile.,19
"NH4-N,",1
integrated,2
