Words,Frequency
b,10
(Cyt-b).,1
inference,5
splitting,2
"determined,",3
(U.,1
convexum,2
U.,7
davisi),1
"Mya),",1
bakeri,3
"davisi,",2
stepping,3
stone,4
(3.8,2
Mya;,1
"95%,",1
Higuest,1
Posterior,1
[HPD],1
Mya);,1
MRCA,1
Pliocene,7
(2.8,1
"Mya,",6
Mya).,1
(Panama,1
Canal,8
"Andes),",2
"retreats,",1
'Environmental,5
radionuclides,1
"(40K,",1
"137Cs,",1
"210Pb,",2
226Ra),1
thorn,1
"Angolo,",1
Alto,2
Mayo,1
underground,8
intervention.,1
137Cs,5
uppermost,4
210Pb,2
exceptionally,9
Mayo.,1
fallout,3
"nuclide,",1
transported,7
source(s),1
specified,2
yet.',1
weathered,5
bioavailable,1
suspected,7
growth-limiting,2
rainforests.,2
immobilization,4
amounted,9
Altitudinal,2
compensating,2
mineralization.,2
"altitudes,",4
released,15
by-product,1
Gross,2
"mineralization,",2
dilution,5
treatments,15
immobilization.,1
(+N),1
"treatments,",6
incubation,4
Atmospheric,8
organisms.',2
'Little,1
"species-rich,",1
"Island,",6
1997,4
Stable,3
hydrogen,2
volumetric,5
concurrently.,1
Evaporative,1
1.2,1
Groundwater,2
sharply,3
linearly,9
0.7,2
slowly,8
1.05,1
dropped,2
depths,12
Xylem,1
(diameter,2
"height),",1
appearing,1
tap,4
deeper,8
independent.,1
Seasonal,7
courses,3
phenology.,1
progressed.,1
"xylem,",1
pointed,2
season.',1
'Biogeographic,2
comparisons,22
"similarities,",2
"contexts,",6
hypotheses.,3
(extra-tropical),1
Hemispheres,1
"completely,",1
"phenophysiognomy,",1
"architecture,",1
subphysiognomic,1
hemispheres,3
Hemisphere.,3
"unique,",6
"Eucalyptus,",1
campo,6
"cerrado,",3
flat-cushions,1
"Azorella,",1
tall,8
submediterranean,1
maritime,3
deserts.,3
"hemispheres,",2
unresolved.,2
Per,1
Hemisphere,12
Northern.,1
Dissimilar,1
analogs,2
questions.',1
breakdown,6
streams.,6
toughness,2
macroinvertebrate,16
Tai,1
Po,1
Kau,1
"Stream,",1
Hong,5
Kong,2
(Arundinaria,1
"shiuyingiana,",1
"fistulosa,",1
Indocalamus,1
"sinicus,",1
Liquidambar,3
"formosana,",1
Livistona,1
"chinensis,",2
Melaleuca,1
"quinquenervia,",1
Pandanus,1
furcatus),1
formosana,3
(Hamamelidaceae),1
benchmark,2
comparison),1
"seasons,",11
identity,6
inter-year,2
formosana.,1
strength.,1
Soft,1
tough,1
content.,8
Collector-gatherers,1
(>60%,1
obligate,3
shredders,2
Toughness,1
litter-associated,1
"assemblages,",6
"were,",1
predator,10
deterministic,3
served,5
"macroinvertebrates,",2
streams.',1
'Eleven,1
provenances,1
132,3
open-pollinated,2
chiapensis,3
"volume,",3
forking,2
Provenance,3
trials,5
38,17
common.,5
m3/ha/yr,1
"m3/ha/yr,",1
Trinidad,6
(Chiapas),1
productive.,1
Forking,1
"Jose,",1
Family,2
forking.,1
Forty-six,1
Height/diameter,1
0.29,2
0.39,1
different.',1
'Airborne,1
(LiDAR),1
turning,2
corner,1
demonstration,1
penetrate,1
three-dimensional,2
LiDAR,4
allometry,2
stand-level,1
mechanistically,1
incorporation,3
calibrate,4
airborne,4
ground-based,2
presently,14
diameters,6
"heights,",1
estimation.,2
calibration,6
Throughout,6
"(Panama,",1
"Madagascar,",1
"Hawaii),",1
calibrated,2
radically,1
policy.',3
"reasons,",4
contributor,3
Case,3
rice,17
Thailand,3
facto,1
conservation:,1
complementarity,5
off-site,1
continuity,3
"programs,",4
accepting,3
good.,1
on-site,1
presented:,2
framework;,2
base;,1
grassroots,3
peasants,1
utilizing,9
substantial.,3
reasonably,7
inputs.,5
Moreover,1
NGO-led,1
re-structuring,1
agroecosystem,5
"regulation,",2
labor,15
herein,7
empowering,1
'Categorizing,1
"trends,",4
metapopulation,2
tools,40
catfish,3
Astroblepus,1
ubidiai,3
"(Pellegrin,",1
1931),1
"occupancy,",1
"occurrence,",1
"subpopulations,",2
criterion.,1
However,3
clarifies,2
"Siluriforme,",1
ecology.',2
reduces,5
highelevation,1
amphibians.,5
anurans,4
(Colostethus,1
"subpunctatus,",2
Eleutherodactylus,3
Hyla,1
labialis),2
(3500,1
2900,3
behavior.,7
Ambient,1
(soil,1
ponds),1
3500,6
Body,2
frogs,12
"day,",5
conspecifics,3
Terrestrial,1
(Atelopus,1
nov.),1
Frogs,1
bodies,13
"Terrestrial,",1
bogotensis),1
behavioral,22
thermoregulation,1
why,13
archaeological,24
state-level,2
societies,14
"topics,",3
"exchange,",5
ahead,3
"theory,",10
gender,8
"ethnicity),",1
outstripped,1
Craft,1
stories,2
organization),1
theory.,5
"religion,",1
"urbanism,",2
'High-altitude,1
besseri,4
"Currently,",6
woodlands.,2
dendrochronological,4
Sacha,1
Loma,1
(mountains,1
Uypa,1
Chutu,2
"Senega),",1
semicircular,1
porosity,2
visible,6
boundaries.,2
max,2
Senega,1
Uypa.,1
linearity,1
cumulated,1
(humid,1
period),3
Bolivian-Tucuman,1
Province.,2
dendrochronology,1
investigating,12
"biotic,",2
data.',3
'Epiphytes,1
looking,5
"Gerais,",7
Mata,1
"(MB),",1
Represa,1
Grama,1
(RBRG),1
Parque,5
Estadual,1
Ibitipoca,1
(PEI).,1
Regular,1
"2007,",3
"PEI,",1
181,1
"Orchidaceae,",3
89,3
"largest,",1
Peperomia,2
(Piperaceae),2
"(Orchidaceae),",1
MB,2
"RBRG,",1
semideciduous,8
Jaccard,5
(0.163),1
"sazonality,",1
independence,2
"standpoint,",1
underline,2
similar.',1
pivotal,4
biology.,3
"28,",3
"five,",2
10-min,1
(140,1
"1,285",1
emigration,3
(the,18
stop,2
0.,1
ended,1
driest,4
stopped,2
"approached,",1
pasture),1
year.',1
paramount,5
agreed,2
prevented,4
explosion,3
paradigm.,3
assumptions,8
"based,",1
"misconceptions,",1
fail.,1
"farmers,",10
farmers',7
dynamically.,1
Increasing,4
underpinned,2
purpose,26
neotropics,6
Africa-Madagascar,1
arisen.,1
annotated,2
kinds,12
affinities:,2
(excluding,2
paris),1
infrageneric,5
Madagascar.,1
examples,21
"list,",2
same-species,1
13%,4
pteridoflora,2
14%,6
Madagascan,1
"originated,",1
hypotheses:,4
boreotropics,2
"drift,",1
belong.,1
Continental,2
Schizaeaceae,1
inAnemia,1
subgen.Coptophyllum,1
sect.Tomentosae).,1
Nearly,3
"Paleocene,",1
yearsafter,1
"Africa-Madagascar,",1
obscured,4
directionality.,1
spores,8
gemmiferous,1
overrepresented,1
whole.',2
deepen,1
intricate,3
recognized.,5
probabilities,2
eighteen-year,1
"(EAR),",1
entirety,1
coverage,12
6.99%,1
0.68%;,1
3.99%,1
2.14%.,1
replace,7
fortuitously.,1
signaled,1
Percentages,2
Largest,1
Patch,3
(LPI),1
79.58%;,1
52.39%,1
49.99%,1
respectively;,3
(PD),1
0.04;,1
0.06,1
0.07.,1
propensity,2
intact.,1
regeneration.,3
permits,4
consolidation,1
forestation,5
"plans,",2
EAR.',1
',12
Live,3
fences,10
fence,3
fences:,1
"exotic,",1
spontaneous.,1
"isolated,",3
Spontaneous,2
(77,1
(98,1
Fence,1
"independently,",2
together.,4
counterbalancing,1
Birds,1
"foraging,",4
"breeding,",11
moving,7
spontaneous,4
understory.',1
synthesizes,3
(LAC).,1
pre-industrial,10
LAC.,1
"cyclones,",2
"storms,",1
"substantially,",3
shrink,2
slower,7
Runoff,4
"fisheries,",5
LAC,2
fish,88
catch,7
waters.,3
continuing,8
Coral,1
reefs,3
bleaching,1
2040,2
2050,10
"through,",1
"e.g.,",9
infrastructures,1
compound,6
another.',1
"Hengduan,",1
"Nanling,",1
Wuyi,1
Salamanders,1
toads.,1
"Bombinatoridae,",1
"Cryptobranchidae,",1
Hynobiidae,1
Salamandridae.,1
"stream-breeding,",1
threatened.,5
"pollution,",10
over-harvesting,1
Over-harvesting,1
pervasive,4
mentioned,6
actions.',3
typified,2
spatiotemporal,5
variation;,3
plant-pollinator,2
architecture,6
broadly,10
species-,2
habitattargeted,1
"broader,",1
"dynamic,",2
delivering,4
save,3
internationally,4
objectives.,2
Buffer,1
ambiguous,1
dismissed,1
"ineffective,",1
warrant,4
landscape-level,2
concessions.,1
employ,5
covariate,2
matching,3
concessions,2
borders,4
outcome,8
approval,2
granting,1
look,4
Tambopata,2
Reserve,11
reveals,28
difficulties,6
According,10
NGO,4
"employees,",1
"officials,",1
"leaders,",2
"responsibilities,",1
inadequate,15
"budgets,",3
"corruption,",1
block,2
Landscape-level,1
extractive,1
'Biodiversity,3
heritable,2
inter-mating,1
well-being.,4
adopting,5
holistic,3
enshrined,1
Plan,1
Action,1
Food,6
Agriculture,6
Organization,4
United,25
Nations.,1
safely,2
used.,14
space.,8
"bottlenecks,",1
populations.A,1
"conserve,",1
relatives.,4
mange,1
"better,",3
rationalize,1
adopt,8
seed.,1
ways.',1
(population,1
recruitment),1
(Dichotomius,1
cf.,8
alyattes,3
Oxysternon,2
conspicillatum),1
sun-grown,3
Interspecific,3
wing,5
loading,4
preferences.,2
conspicillatum,1
functioning,15
human-dominated,6
bryoflora,2
(mosses,1
liverworts),3
(four,2
Tepuis,3
"outcrop),",1
Cluster,9
mosses,10
liverworts,4
answer,6
(gama,1
diversity)?,1
Do,2
diversity?,2
Can,6
What,14
patterns?,1
mountains?,1
Is,3
floras?,1
144,3
Lejeuneaceae,1
Lepidoziaceae,1
novelties,2
encountered:,1
Brazil;,2
39,6
State;,1
Over,16
7%,3
"Pantropical,",1
6.5%,2
"Afro-American,",1
(6,3
"mosses),",1
checklist,6
(144,1
families),3
higher).,1
Thirty-nine,1
25%.,1
PCA,5
(76.6%),1
"similarity,",2
etc.,4
targets,5
Conservation.',1
(divided,1
groups),2
pro-active.,1
foregoing,1
controlled,20
arising,6
influences.,1
man-made,3
(delayed,1
flow),1
(quickflow).,1
"inferred,",1
Circulation,6
example.',2
'Although,9
Cereal,1
floods,4
aspects;,1
"death,",2
cover.',1
old-growth,12
anthropogenically,5
Dispersal,2
flight-wing,1
condition,23
macropterous,2
brachypterous),1
cuticular,1
muscle,2
(medial,1
metasternum).,1
tribe;,1
found:,2
positive;,1
negative;,1
relationship.,5
found;,2
tribes;,1
"brachypterous,",1
brachyptery,2
flightlessness,1
altitude:,1
Observed,5
disturbed.',1
Cactaceae,1
performed.,5
"both,",3
identified:,6
"Cuba,",3
USA.,6
"provide,",2
wider,11
scientists.,1
advocated,1
Diversity.,2
"papers,",3
Workshop,2
held,12
Asia.,8
regulations,2
"mosaics,",1
markets,14
uses.,14
"pragmatic,",1
undogmatic,1
widest,2
adapting,4
"""This",8
throw,1
overtaking,1
Earth's,14
analytic,2
destruction.,1
Mediterranean-type,3
tropical-forest,2
"2,835",1
"18,700",1
"km2,",7
1.1,1
0.013,1
surface;,2
"12,720",1
plan:,1
"435,700",1
0.3,5
Taken,5
"together,",8
"15,555",1
"454,400",1
6.2,2
hot-spots,1
"34,400",1
"292,000",1
13.8,2
surface.Taking,1
"49,955",1
"746,400",1
destruction.By,1
"extinctions.""",1
"""Any",1
governments,7
sovereign,2
"states,",4
standards,7
press,1
industrialized,7
"strong,",4
join,6
industralized,1
plausibly,1
countries',1
reinforce,6
"protection,",6
states,25
purchase,2
persuading,1
participate,3
"scheme,",3
lobbying,1
"fruition.""",1
'Domesticated,1
chenopod,1
(Chenopodium,1
subsp.quinoa),1
pigmentation,3
inflorescence,5
ecotypic,3
Comparative,2
electrophoretic,5
elements:,3
"1,800",1
weakly,6
"broad,",2
unlobed,1
"blades,",1
margined,1
"fruit,",4
allozymes,1
"quinua,",2
diffusion,5
phenetic,3
identities,4
polyphyletic,5
morphogenetic,2
complete.,2
distribution.',4
non-vascular,2
(Theobroma,8
112,2
(51,1
lichens).,1
resembled,2
heights,11
trunks.,1
Spruceanthus,1
theobromae,1
(Spruce),1
"Gradst.,",1
Total,18
liverworts;,1
intensity.,5
Crustose,1
smooth,1
mats,1
appressed,1
limpia,1
larger-sized,2
"removed,",3
competition.,7
Cacao,3
substitute,5
(sun,1
epiphytes),1
orchids,13
Kathmandu,4
Nepal.,6
"orchids,",4
micro-site,1
Site,3
bark,12
"rugosity,",2
"pH,",18
(dbh;,1
sunlight,2
regard,17
(settlement,1
(national,1
park).,1
Remote,4
religiosa,1
turned,5
Schima,1
wallichii,2
nepalensis,1
(forest,1
park),1
Micro-climate,1
Host,1
Habitats,1
Protect,1
carriers,1
(iv),4
enlargement,3
system).,1
favoured;,1
wide.',1
"earth,",1
"invaded,",2
greatly.,1
"grasses,",2
Less,1
"savannas,",3
Negative,4
"continent,",4
tens,2
timely,7
savannas.,2
explanatory,13
Australia.,4
residence,3
intentional,3
"improvements,",2
attributable,7
plantings,1
(until,1
recently);,1
mammalian,12
herbivores,11
relating,9
future.',12
"""Major",1
(MTNPA),1
listed,11
MTNPA,2
442,2
Category,3
"10,000",6
Summaries,1
realm,1
"given,",3
lacunae.,1
"reserves.""",1
'Existing,1
geoform,1
scenic,1
inaccessible,2
(fjords),1
Isla,1
los,5
Estados,1
Provincial,2
"(RPIE,",1
"Argentina),",3
case.,5
chose,4
fjords,5
"(east,",1
west),1
(forests,1
open-lands,3
coasts).,2
"status,",11
75,7
(3,5
replicates),1
Shannon,6
Pielou,2
(J),1
Passerine,1
omnivorous,5
"carnivorous-scavenger,",1
flying,2
canopy.,9
Assemblage,1
coasts,2
fjord,2
"others,",7
assemblage.,2
inhabited,8
(as,9
particularities,1
justify,2
"least,",2
prescriptions,2
"interest,",5
underrepresented,1
'Between,1
1970,2
"1980,",2
prospections,1
intend,2
fill,5
central-western,1
province.,1
240,4
(63%,1
avifauna),1
"category,",1
Troughout,1
"those,",2
wooded,2
anthropized,1
encompassing,9
geoecological,1
byHawaiian,1
silverswords,1
(Argyroxiphium,1
sandwicense,1
"DC.,Asteraceae)",1
Haleakala's,1
(Maui),1
Sets,1
surfacesoil,1
positions:,1
bare,10
soils;,4
crowncanopy,1
"dead,",2
withered,2
rosettes.,2
Silverswordstanding,1
andchemical,1
Bare,1
exceptionallylow,1
water-holding,1
Litter,1
belowsilverswords,1
particle-size,1
distribution;,1
soilsunder,1
plants.While,1
tightly,2
"preserved,",1
smallamounts,1
"die,",1
substantialinflux,1
(7,3
9,19
average);,1
thisraises,1
"ratios,",7
"(Ca,",1
"Mg,K,",1
P),2
cation,5
"color,bulk",1
affected;,1
"result,",12
soilwater-retention,1
doubles,2
withering,1
Soiltemperatures,1
(5,6
depth),4
silversword,2
mean),1
evaporationand,1
seedgermination.,1
Nutrient-retention,1
semelparousArgyroxiphium,1
cope,10
"harsh,drought-prone",1
Haleakala.,1
Silverswordflowering,1
tremendous,4
"output,",1
ensurethat,1
"willgerminate,",1
"nutrient-rich,",1
water-retaining,1
moresuitable,1
itsself-regulating,1
"soils,Argyroxiphium",1
ownregeneration,1
"Haleakala.""",1
(traditional,1
varieties),2
(CGRs),1
embodied,1
minimizing,1
costs.,3
Economic,7
complement,1
establishes,3
sectors,14
wheat,13
provinces,7
Turkey.,3
"risk,",6
"quality),",1
"heterogeneity,",7
missing,4
household's,1
"landraces.""",1
]processes:,1
gradients;,2
communities;,3
predictable,3
environment.,19
"dynamism,",1
effected,2
instruments.',1
pristine,10
this.,1
"release,",5
"immobilization,",1
"NO3-N,",2
"NH4-N,",1
"(DON),",1
"PO4-P,",1
"(DOP),",1
"SO4-S,",1
"(DOS),",1
(DOC),2
"throughfall,",6
"stemflow,",6
"layer),",1
"solution,",1
catchments,10
"contributed,",2
"66,",1
63%,1
"fluxes,",3
PO4,1
SO4,2
SO4.,1
(TDN:,2
detectable),1
"detectable),",1
(stream,1
water:,1
rainfall:,1
Dissolved,1
peda,2
rewetting,3
heavy,24
rainstorms,1
"DOC,",1
"DON,",1
NO3-N,1
NH4-N,3
Nitrate-N,1
sinks,10
element-specific.,1
organic.,1
solubility,1
'Termites,1
termites,3
reasonable,7
soil-feeding,1
"Apicotermitinae,",1
Apicotermitinae,4
feed,13
fractions.,5
Whereas,9
"soldiers,",2
caste,1
collectively,6
"Anoplotermes-group,",1
lineage.,4
soldierless,2
defensive,5
rupture,1
autothysis,1
dehiscence.,1
Anoplotermes-group,1
"taxonomists,",1
worker,3
gut,6
topology,2
enteric,1
valve,1
routinely,3
feasible,6
lifestyle,2
importance.',2
'Even,1
universal.,1
"hypotheses,",5
mesopredator,1
exacerbated,4
quantifying,5
Tropic,2
Cancer,2
Capricorn.,1
intends,2
"streamflow,",2
streamflow,11
inconsistent,4
trajectory,1
confidence,8
"projections,",2
multi-member,1
ensembles,2
"(coping,",1
"adjusting,",1
transforming).',1
1-ha,10
"deciduous,",2
semi-deciduous,6
297,1
382,1
"plot,",7
"(Piperaceae),",1
Pleurothallis,1
(Orchidaceae),4
Tillandsia,3
"(Bromeliaceae),",1
genera.,17
contrasted,8
"lianas,",1
available.,6
life-forms,2
(especially,4
herbs),2
foothill,1
"individuals,",16
'Watershed,1
water-based,1
outcomes.,4
"quantified,",3
unanticipated,1
reliable,23
Moving,1
flux;,2
mediators,1
flux.,2
desired,4
proxy.',1
"""Three",1
vegetation's,1
investigated:,1
measurement,4
burning.Fire,1
tussocks,2
Calamagrostis,2
Temperatures,2
tussock,5
(sometimes,3
excess,3
"tussocks,",2
"variable,",4
plant's,2
Survival,1
shielded,1
surface).Post-fire,1
tiller,1
regrowth,4
slow.,1
exploiting,5
tussocks.Between,1
random.,1
departed,1
"mortality,",4
"parts,",2
"or,",4
mat-forming,1
rearrangement,1
Recovery,2
removed,10
(along,1
parts),1
plots.Qualitative,1
cyclical,2
serial,3
important.The,1
determines,7
Chance,1
unburned,3
"structure.""",1
motions;,1
tracer,3
RAMS,2
(Regional,1
Modeling,3
System),1
Mass,1
solved,2
monoxide,1
(CO),1
(PM2.5).,1
Source,2
particles,12
parameterized,2
temporally,5
assimilated,1
sensing.,1
Advection,1
scale),2
turbulent,2
sub-grid,3
parameterizations.,1
parameterization,3
shallow,18
"convection,",1
introduced.,7
Sinks,1
aerosol,2
equation.,3
produces,6
48-h,1
24-h,1
forecasts),1
CO,1
"PM2.5,",1
skills,8
PM2.5,1
surface.',1
vitro,10
Micropropagation,1
Unit,3
Royal,2
"Gardens,",2
"Kew,",1
UK,1
(RBG,2
Kew),1
cultured,2
enabled,7
expertise,4
amassed,1
culture,27
directions.,1
Works,1
non-threatened,1
wherever,2
Recalcitrant,1
culture.,6
sterilization,1
clean,3
initiation,5
Application,1
"multiplication,",2
unconventional,2
rooting,5
transplantation,1
endogenous,3
"rooting,",2
photoautotrophic,1
micropropagation,3
routine,1
Long-term,3
biotechnology,8
'AimLittle,1
co-limited,3
enrichment.,4
above-,3
N-,1
P-enrichment.,1
serially,2
(Ecol,1
Lett,1
2004).,2
"concept,",3
cellular,6
nutrient.MethodsWe,1
C:N:P,4
stoichiometry,8
Setaria,2
sphacelata,1
(Schumach.),1
arbuscular,7
(AMF),4
acids:,1
PLFA),1
"responses,",5
likelihood-based,1
information-theoretic,1
approach.ResultsThe,1
Root,8
P-treatment,1
Grass,2
P-uptake,1
(P-treatment),1
translocating,1
(N-treatment).,1
C:N,3
C:P,2
P-,1
N-treatment.,1
Extractable,1
Gram-positive,1
AMF,12
IT-approach,1
microbes.ConclusionsThe,1
drives,3
"AMF,",1
activity.',2
Mexican,16
"centre,",1
kind.,1
biotechnological,5
unintentional,3
"lots,",2
Related,1
biosafety,1
intellectual,6
transgenic,4
GM,5
genebanks,5
Program,5
joined,2
DevelopmentPeru,1
(SPDP),1
Emphasis,3
andenvironmental,1
thecompany.,1
"systematic,",2
SPDP,1
managers.,2
Adaptive,2
learned,1
Previous,10
2-year,3
team,3
km2.,3
"location,timing",1
theproject.,1
assessments.,4
Critical,7
helicopter,1
roads,14
Bothof,1
environmentally,7
feasible.,1
"stage,",5
achieved.,3
Stakeholders,1
apprised,1
"assessments.""",1
contact,19
"irregular,",1
diffuse,2
disjointed,1
Caatinga.,1
northernmost,5
/,3
October,3
August,11
recorded:,2
Charitospiza,1
eucosma,1
Porphyrospiza,1
caerulescens.,1
Heliactin,1
"bilophus,",1
Cypsnagra,1
hirundinacea,1
Coryphaspiza,1
melanotis.,1
"1,000",6
Brazil.',3
tea,5
"gardens,",2
agrisilviculture,4
Brahmaputra,1
Bank,7
"Assam,",2
India,14
468,1
Tea,1
"IUCN,",2
Threatened,3
Vulnerable.,2
Out,4
68.3%,1
30.5%,1
(1.2%).,1
Majority,2
(45.7%),1
insectivorous,7
(50.0%),1
habit.,1
"(160),",1
(19),1
(11).,1
"shelter,",2
nesting,15
"space,",3
"makers,",2
"managers,",1
homegarden,4
owners,1
framing,1
degradation.',2
galaxioid,2
"dominant,",2
>50,1
"hemisphere,",8
"Tasmania,",2
Lord,1
Howe,1
"Chatham,",1
Auckland,1
Campbell,1
"Islands,",5
"(Chile,",1
Falkland,1
Zealand.,4
Lepidogalaxiidae,1
Retropinnidae,1
Galaxiidae,1
deterioration,4
fisheries,20
"exploitation,",2
enduring,1
acclimatisation,1
salmonid,1
originating,12
cool-temperate,1
rainbow,1
trout.,1
trout,1
"galaxioids,",1
"Galaxiidae,",1
complexly,1
fishes.,5
"places,",3
centrarchids,1
cichlids,4
translocation,2
galaxioids,3
occur.,5
instances,2
salmonids,1
"co-occur,",1
"predation,",4
displacement.,2
known.',2
(SA),3
(SH),1
circulation.,4
"LMDZ,",2
coarse-resolution,3
investigation.,5
Parallel,2
"simulation,",1
two-way,1
(TWN),1
LMDZ,1
coupling,8
"model,",23
higher-resolution,1
zoom,1
SA.,3
perfect,4
re-analysis,1
ERA-Interim,3
nudge,1
SA,9
"circulation,",2
midlatitude,1
nudged,1
zone.,12
wintertime,1
nudged-zone,1
bias-reduction,1
regional-driven,1
"simulations,",6
TWN,2
system.,25
improvements,15
"lifecycle,",1
transient,6
excite,2
SH.',1
"structural,",3
macroinvertebrates,9
(benthic,1
leaf-associated),1
(ecosystem,1
type),1
benthic,23
leaf-associated,2
Forested,1
"shredder,",1
"scraper,",1
invertebrates.,3
leaf-bag,1
bags,2
collector,1
invertebrates,8
assignements,1
phytosociological,1
zonation,5
"(Tropical,",1
"Mediterranean,",2
Boreal),1
proposed.,7
belt.,2
phytosociology,1
country.Nomenclature:,1
nomenclature,6
follows,12
Marticorena,1
(1985),1
offsetting,1
"recovery,",5
(LUC),1
"photographs,",3
1952,1
peri-urban,2
hemeroby,3
"bottoms,",1
"aggregating,",1
fragmenting.,1
slight,8
LUC,1
counterbalance,1
positives,1
assure,4
harvested,14
piedmont,5
point-count,1
"piedmont,",1
detected.,5
"Similarly,",12
extracted.,1
cavity,2
nesters,3
non-cavity,1
cavities,1
enabling,9
Grouping,1
cavities.',1
"""Should",1
forest-based,3
mitigationmeasures,1
approved,1
crediting,1
CleanDevelopment,1
Mechanism,2
"(CDM),",1
anopportunity,1
accomplish,3
objectives:cost-effective,1
andsequestration,1
carbon;,1
andrestoration,1
"diversity;and,",1
communitiesin,1
"However,prospective",1
investors,1
CDM,7
countriesand,1
`stakeholders',1
toplace,1
theseobjectives.,1
describes,22
thatwill,1
investor,1
thecharacteristics,1
willattract,1
"investments,",1
identifyingprojects,1
multiplestakeholders.,1
"identifyingsites,",1
"watersheds,",1
CDMfinancing,1
cangenerate,1
readily,5
monetizable,1
regionalsocioeconomic,1
"benefits,",4
carbonemissions,1
"conservingbiodiversity.""",1
Chicamocha,1
Patia.,1
"Chicamocha,",1
Phyllostomidae,1
"mistnets,",2
85-100%,1
phyllostomids,4
Vespertilionidae,1
Chicamocha.,2
"Patia,",3
"Phyllostomidae,",1
72-100%,1
Minor,1
Glossophaga,1
longirostris,1
Sturnira,4
lilium.,1
notable,7
Artibeus,2
"jamaicensis,",1
Carollia,2
perspicillata,3
Phyllostomus,1
discolor.,1
Aridzone,1
dwelling,4
Patia,2
phyllostomid,2
nectarpollen,1
diets.',1
"But,",1
Europe,15
14.3,2
Argentine,10
images;,1
NDVI,18
images.,2
(TRMM,1
3B43,1
v7;,1
CRU,1
TS,1
4.10),1
(ENSO,3
index);,1
Lakes,1
synchronic,1
zones:,1
SW.,1
Consistent,1
aridization,1
Peatlands,4
"temporally,",1
satellite-based,1
records;,1
reconsiders,1
"revolution,",2
simplification,4
instability.,5
(genetic,2
erosion),1
Asia,16
Neither,4
confirmed.,1
wisdom,3
revolution,1
reconsidered,3
modernizing,1
369,1
310,1
313,1
ha-1.,1
NW,10
floodplain,21
well-drained,2
upland,22
slender,2
cm.,5
Small,5
(DBH,2
cm),5
2.5,7
"Shrubs,",1
"(hemi)epiphytes,",1
climbers,1
florula,1
Manaus.',1
'Millions,1
"pasture,",5
timber.,5
"CO2,",3
computer,3
simulates,2
clearing;,4
use;,3
Soils,10
6.7,1
m-2;,1
5.2,2
m-2,5
yr,16
20%.,1
Logging,1
1015,2
g,8
1980.',1
eco-geographic,1
controversial,4
Cono,1
Sur,1
"(Paraguay,",1
Bolivia).,2
"116,130",1
3662,1
781,1
domains:,2
"Pampa,",2
"Andean,",3
"Pacific,",5
Islands.,6
nonmetric,2
multidimensional,4
multi-response,1
permutation,1
procedures,9
permutational,1
distinction,8
domains,3
flush,1
"(evergreen,",1
semideciduous),1
pre-defined,1
"prioritization,",1
ignored,4
(numbers),1
Copepoda,1
Thirty-three,1
lists,14
Cyclopidae,2
(Eucyclopinae,1
"Cyclopinae),",1
epibenthic,1
Harpacticoida,2
"(Canthocamptidae),",1
interstitial,3
(Parastenocarididae),1
compared.,5
rejection,1
copepod,2
"Cyclopidae,",1
areas;,6
"Canthocamptidae,",1
Parastenocarididae,1
inspection.,1
Canthocamptidae,1
coefficient,24
paired,5
"sites.""",1
'Mixed-species,1
historically,7
unbalanced,1
glance,1
symposium,2
"topic,",2
"finally,",2
flocking,2
"Altogether,",3
panorama,1
on.',2
tree-like,2
pachycaul,1
arborescent,2
Lobelia,2
rhynchopetalum,3
(Hochst.,1
Rich.),1
Hemsl.,1
Bale,1
Simen,1
Ethiopia.,2
wind.,2
"young,",5
stemless,2
(acaulescent),1
fluctuation,2
14-K,1
height.,3
"nights,",2
caulescent,3
acaulescent,3
night.,2
12.1,1
life-forms.,1
gained,9
mitigated,1
drop,2
point.',1
Accipitriformes,1
Accipitridae,2
440,1
Tere,1
"absence,",1
nests,4
ten.,1
hawks.,1
66%,4
persists.,2
citizen,5
digital,8
signifcantly,1
Group,11
(great,1
threat):,1
Leptodon,2
"forbesi,",1
Cryptoleucopteryx,1
"plumbea,",1
Buteogallus,5
lacernulatus;,1
(breeding,2
high):,1
Spizaetus,2
"isidori,",1
Accipiter,4
"gundlachi,",1
"coronatus,",1
Pseudastur,2
"occidentalis,",1
Buteo,3
ventralis;,1
III,10
information):,1
"poliogaster,",1
"collaris,",1
"aequinoctialis,",1
polionotus;,1
IV,3
(other,1
cases):,1
"ridgwayi,",1
"galapagoensis,",2
(Morphnus,2
"guianensis,",1
Harpia,1
"harpyja,",1
ornatus,1
"solitarius),",1
"cayanensis,",1
"superciliosus,",1
"schistaceus,",1
Leucopternis,1
hawks,1
(L.,4
"semiplumbeus,",1
melanops,5
kuhli).,1
manners,2
genusPhaseolus,1
(Fabaceae),1
consists,11
cultigens.P.,1
(common,1
"bean),P.",3
(lima,1
acutifolius,5
(tepary,1
coccineus,4
subsp.coccineus,1
(runner,1
bean);,1
subsp.polyanthus,1
(no,2
English,2
vernacular,4
name).,1
Biochemical,2
Domestication,4
inP.,1
acutifolius.,1
BothP.,1
"domestications,",1
respective,19
descendants.,1
inter-gene,2
intra-gene,1
crosses,6
programs.',1
'Overestimation,1
long-lasting,3
semi-Lagrangian,1
finite-difference,1
two-step,1
"TSPAS),",1
NCAR,1
CAM5,1
(M-CAM5),1
M-CAM5,2
restrains,1
windward,4
