Words,Frequency
uptake,1
closest,1
(iii),1
fusion,1
explore,3
Soviet,1
Circumpolar,2
Triploid,1
"ancestry,",1
remain,2
alkalinity,1
Before,2
botanically,1
later,3
institute,1
expansions,1
Atlantic-eastern,1
markers.,1
"belts,",1
hills.,1
Pleistocene.,2
"Fiji,",4
ratio,3
unprecedented,1
Last,1
careful,2
zoonotic,1
diet,1
0.7,1
potential,13
avian,1
mid-1980s.,1
"C,",1
carry,1
governed,2
"time,",2
external,2
day.,1
NZ,1
"bees,",1
"costs,",1
livelihoods,2
chloroplast,1
"northern,",1
extant.,1
affecting,2
continuum,2
maintenance,3
legal,2
time.,3
mid-latitude,1
"realms,",1
timber,2
encapsulates,1
Although,5
questions,3
home.,1
ethnically,1
critically,2
frequently,1
developed,8
attempt,3
"Gabon,",2
wet,2
locus,1
identified,17
hardship,1
exhibited,2
"group,",1
Fluorosis.,1
"period,",4
baseline,1
qualitative,1
communities.MethodsWe,1
evidencing,1
past,11
Plans,1
range,10
sent,1
agreed,1
language,2
separates,1
originated,1
program,4
Extensive,1
peasant,2
irrespective,1
people,18
(Neoceratina),1
vicinity,1
221,1
position.ResultsOur,1
Royal,1
archipelagos,2
'Otolith,1
"management,",1
"Europe,",1
difficulties,1
bio-geographic,1
emissions.,1
Colocasia,1
crenobiontic,1
(South-east,1
Nokrek,1
Various,1
morphologically,1
favor,1
"morphotypes,",1
extend,1
pathogenic,1
studied,3
threats,3
islands),1
'Agro-morphological,1
8%,1
correlate,1
Indo-West,1
(8,1
Micronesia,1
synopsis,1
network,2
"effects,",1
Trochus,1
seed,1
Kew,1
Other,3
healthy,1
point,2
stories,1
likely,11
enforcement,1
99.3%;,1
Four,4
posing,1
recombination.,1
tool,6
circumvention,1
originates,1
"divinity,",1
value,7
Ceratina,3
radiation,4
women;,1
wild-type,2
HLA,2
While,5
dominated,1
shell,5
diploid,1
dimensions,4
enforce,1
discrete,1
"levels,",1
After,2
Specialist,1
historic,1
incidence,2
posed,1
"resources.""",1
"further,",1
38,1
explain,2
"dentipes,",2
discussed.,3
15,6
format,1
"roles,",2
life-form,1
enable,3
northeastern),1
demand,1
malaria,1
remains,3
concentrations,1
composition,3
"Tenerife,",1
Malakula,1
occurring,3
influences,1
usefulness.',1
species.',3
achieved,2
Future,1
99%,1
"economic,",1
foods.,1
Babatana,1
approximately,1
remaining,9
calls,2
link,1
"study,",1
UNESCO-mandated,1
sustainable,4
"Genetically,",1
Papuan,1
occurred,5
valued,2
fingerprinted,1
"cyclones,",1
"surface,",1
linked,1
being,16
harvested,1
interactions,2
biocultural,1
tanianum,1
Miocene,2
bird,3
village.,2
"sample,",1
fire.,1
"origins,",1
worldwide.,1
progress.,1
inclusive,1
shallow-water,1
"islands,",9
consistently,2
contexts,1
Groups,1
tourism.,2
(c),1
names,1
crossed,1
interpersonal,1
monograph.,1
Hebrides),1
Pallavicinioideae,1
impacting,1
climate.',1
dug,1
track,1
'Habitat,1
southeast,1
"CFMPs,",1
at-risk,1
rare,5
material,5
Papua,12
significant,9
(Family,1
"""The",3
(3),4
env,1
customary,9
vulnerable,2
vegetated,1
(Hawaiian,2
70,1
Sahul,2
90,1
"education,",2
Strategies,1
12%,1
currently,3
symbolically,1
"importance,",1
millennium.,1
Considering,1
ethnobotanical,1
affinity,1
policy,2
Such,2
Marine,2
wealth,1
generalization,1
unimpeded,1
"point,",1
snails,1
research.,1
update,1
degree,3
Using,1
manifested,1
haplotypes,1
Fourier,1
Special,1
disjunct,1
abating,1
levels,15
vegetation.,1
specificity,1
accumulated,1
context,3
assets,3
Region,1
volumes,1
"addition,",5
flexible,2
overview,2
Global,1
bulbifera,1
"differentiator,",1
centuries),1
elements,3
renaissance,1
details,1
disruptive,1
"dispersed,",1
large-scale,1
(range,1
analysed,3
smoother,1
process,6
markers;,1
"vertebrate,",1
"article,",2
assiduous,1
prostrate-lobate,1
Islands,9
flows,2
Hungary,1
ecoregions,6
(nationally,1
priority,4
implications,5
shows,5
direction,1
alter,1
includes,1
evolve,1
import,1
"few,",1
Convention,1
"aid,",1
intron,2
over-use,1
drawn,1
dataset,3
challenge,5
academic,1
i.e.,1
Northeast,1
conventional,2
indigenous,12
low-lying,2
consisted,1
(TWAs).,1
ecosystems.,3
markers,16
Hymenophyton.',1
strength,2
western,10
resting,2
motionless,1
hills,2
Cunha).,1
management,11
what,2
strain.,1
reproduction.,1
evolving,1
particular,3
rise,4
pollinators,2
investigated,2
synonymy,1
'Archaeological,1
prevent,1
northeast.In,1
backgroundinformation,1
community-based,1
stratified,1
complementary,1
varieties,7
reversals,1
demographic,1
"tenuinervis,",1
"(a-NA),",1
community-engaged,1
"groups,",2
(such,1
cycles,1
"diseases,",1
restoration,4
regimes,7
(20%),1
5813,1
"evolution,",1
"importantly,",1
so-called,1
dispersals.,1
rocks).',1
"macropod,",1
"similar,",1
known,12
fail.,1
alongside,2
'BackgroundRetracing,1
negative,2
paradigm,2
left,1
Pittosporum,1
opposite,2
placed,2
selecting,1
expectation,1
fluorosis,3
formal,15
polyphyletic.,1
periods,1
"adaptations,",1
"3,",1
classification.The,1
compared,6
(median),2
(reflecting,1
phase,2
paradigm.,1
"reduced,",1
tasks,1
succeeded,1
pool,1
recognised,5
homoplasy.,1
achieving,1
human-aided,1
positively,2
fall,1
Cultivars,1
mitochondrial,3
compositions.,1
Amazon.,1
450,1
"sovereignty,",1
wise,1
hybrid,1
"iridescens,",2
Br.,1
Late,4
"opportunities,",1
tourism,1
Palma,1
legitimising,1
form,2
96%,1
"chamber,",1
1,2
human,27
developments,1
re-evaluated,1
bee,7
fruit,9
examine,5
"reliable,",1
argues,1
extent,3
morphology,2
cm,1
"law,",1
uniquely,1
rank,1
controlling,1
descriptors.,1
markets,2
sizes,1
environment,2
"volcanoes,",1
ancient,2
activity,4
(IIGOs),1
sociocultural,1
box.,1
Biomolecular,2
generic,1
Futuna.,1
"Hence,",1
Neither,1
2004.,1
monsoonal,1
pertain,1
huge,1
Variation,2
Moerckia,1
total,10
helps,1
contracts,1
social,14
cost,1
scales,3
marshes.,1
explained,5
substantially,1
forthcoming,1
breast,1
male,2
oceans,2
evaluations,1
science,4
modelled,1
349,1
"past,",1
common.,1
correlations.,1
strongly,2
sustainability,1
AD.,1
frequencies,3
ambushes,2
innovations,5
agriculture;,1
reserve,3
specimens,2
confirmation,1
physical,1
Occasionally,2
change.',1
"tetraploid,",1
diligent,1
"morphology,",1
tour,1
poses,2
cm),1
"rats,",1
introduced,10
"countries,",3
enhancing,1
column,1
primarily,5
"B.C.,",1
healing,1
(1.5).,1
Lesser,1
'',1
standpoint,1
"Tokelau,",1
"networks,",1
show,9
bearings,1
"involved,",1
billion,1
surveys.',1
leukemia,1
critical,5
activities.,1
sensitivity,1
women,2
Cosmopolitan,1
experiencing,1
"decades,",3
arable,1
volcanic,4
"practised,",1
"HTLV-1,",1
Sepik,2
desires,1
released,1
isolation-by,1
undeveloped,1
chiefly,1
livelihood,2
conserved.,1
populations.,9
reflect,1
vectoring,1
permit,1
representation,3
domestic-type,1
remained,1
certain,1
quite,2
Sizes,1
draining,1
gaps,3
roles,1
develop,3
analogous,1
issue.,1
ensure,2
does,5
ornithologist,1
"taxon,",1
emic,1
dominance,3
eucalypt,1
"form,",1
"factors,",1
similarity,1
Through,3
experience,1
insular,3
equal,2
1980,2
insure,1
uncontrolled,1
display.,1
2030.,1
"hotspots,",1
"high,",1
maroons,1
Increasing,1
forces,2
belonging,1
holdings,4
magmatism,1
site,3
secondary,3
wet-tropics,1
communities.,5
(Apis,1
ranged,2
presentday,1
formation-geochemical,1
extinct.,3
actions,3
investment,1
h).,1
generally,3
sampling,3
demonstrating,1
atolls,2
elders,2
amassed,1
elevates,1
socially,1
ability,3
coast.,1
nineteenth,1
"fish,",1
hotspot,4
species:,1
lamina,1
shores,1
reviewed:,1
sex-bias.,1
pockets,1
strategy,3
directions,1
cultivated,4
part,5
"transmit,",1
portrayed,1
Zealand,1
making,1
mangrove,1
0.0001),1
"Campecarpus,",1
genera.,3
well-adapted,1
(Eunymphicus,1
lathami),1
despite,4
Levuana,1
prepare,1
clearing,1
millennia,1
niloticus,1
lead,2
Hawaii.,2
Hawaiian,3
"frequency,",2
transparent,1
analyses,6
themselves,2
(principally,1
"products,",1
indicum,3
proximal,1
'We,3
"(38%),",1
governance,6
densely,2
"Karimui),",1
represented,4
summarise,1
alone,1
rigorous,1
soil,5
under-recognized,1
Tropics,1
margaritifera,1
nature,5
names.,1
(env,1
Department,1
(48%),1
"Moratia,",1
"seeded,",1
nonlinearity,1
10%,1
explaining,1
"Furthermore,",1
heath,1
considerable,3
detrimental,2
"proceeding,",1
quantitatively,2
freight,1
shares,1
agenda,1
stable,1
"educators,",1
Surinam.,1
Mayr,3
seafood,1
sweet,1
Ririo,1
function,1
closely,5
topographical,1
plumage.,1
clustered,1
"others,",1
Ivory,2
percentage,1
"Ambrym,",3
demonstrate,1
"(FIGOs),",1
growth,5
bioacoustic,1
native,11
multidimensional,1
colonized,1
nrDNA,3
vary,1
additional,1
indirect,1
zones.,2
persistently,2
realms,1
current,9
conditions.,1
place.',1
Possible,1
northeastern,2
programs,3
apply,1
accounted,1
Eastern,3
Maldives-Lakshadweep-Chagos,1
computations,1
Environmental,1
options.,1
moral,1
"(dugong),",1
functioned.ConclusionsHuman,1
hazards,2
Human,1
diminish,2
stress-tolerant,2
strong,4
useful,7
"Islands,",11
sites,5
climate,14
"However,",12
decline,2
humans;,1
Near,1
taxa.,1
origins,6
Oceans,1
upwards,1
fern,1
smaller,2
success.,1
Parakeet,2
island-like,2
explored,1
attributed,3
said,1
germplasm,10
lineages,1
(45),1
political,2
extensive,1
regulated,1
(average,1
(rbcL,1
floods,1
'An,1
Abstract,10
losses,3
"behaviour,",1
implement,1
'Taro,2
globalisation.,1
prey,2
Millennium,1
swidden,2
level.,2
virus,2
indicate,8
ranching.,1
researchers,1
values.,1
fascinated,1
held.,1
"ecosystems,",2
40,4
Europe,2
fingerprints,1
representative,1
"replaced,",1
similarly,2
da,2
arbitrarily,1
conducted,9
"speciation,",1
"use,",1
materialized,1
mechanisms,1
shell-morphological,1
issue,1
"based,",1
warriors,1
"fluorescence,",1
reciprocity,1
endemics,1
sets.,1
selected;,1
northeast,3
positive,1
Analysis,1
Maximum.,1
occurrence,3
low-level,1
space.,2
"reviewed,",1
blended,1
H.,3
samples.,1
low-cost,1
precipitation,1
Partnership,1
pairs,4
territory.,1
beginnings,1
real,1
SWP,1
Gene,2
"5,000",1
hybridisation,2
force,3
HTLV-1d,1
Commons,1
plates,1
population.,2
considered,6
hierarchies,1
"fitness,",1
administration,1
high-value,1
hunting/fishing/trapping,1
visited,3
present,20
"function,",1
privately,1
"informative,",1
mainly,7
place-based,1
upwells,2
1992/3,1
ants,3
play,2
non-hotspot,1
Unlike,1
31,1
strengthens,1
us,1
continents.,1
"birds.""",1
terms,6
It,9
culturally,2
Basseliniinae.,2
Madang,2
Combined,1
projects,1
salomonese,1
enduring,1
years.,1
managing,1
Uniparental,1
emerges,1
topological,1
strains,3
"status,",1
Symphyogynopsis),1
sourcing,1
perhaps,1
fishers,2
fluoride,2
considerC.,1
"39,669",1
contribute,4
(high,1
smooth-skinned,1
on-farm,5
animals.',1
norm,1
ciliated,1
"identified,",1
prices,1
(1),7
preservation,4
marking,1
either,9
quality,1
Strait,4
parsimony,1
Based,4
fragmentation.,2
large,14
geologically,2
exhibiting,3
church,1
curricular,2
globally),1
6000,1
contains,1
All,2
create,1
B);,1
exacerbate,1
specialist,1
initiatives.',1
"complex,",2
Phytoseiidae,3
eddoegroup,1
1990s,1
Tristan,2
"soil,",2
effects,16
sportfishing,1
persists,1
significantly,4
"species,",11
French,3
next,1
"species),",1
control.,3
related,6
"support,",1
Caledonia.,5
"adapt,",1
hotspots.,5
basic,3
nov.,1
Republic,1
green,1
propagules,1
Indian,4
subgroup.,1
foods,2
Ethnographic,2
potato,1
"attractions,",1
isolated,4
(or,1
Admiralty,1
chiefs,1
money,1
faunivorous,1
8,1
purchased,1
pre-colonial,1
interaction,4
containing,3
nuclear,1
plots,2
slaves,1
fishing,7
worldviews,1
reform,1
"displayed,",1
subsistence,5
"quality,",1
agriculture,10
"reserve,",1
providing,2
pedigree,1
Northern,1
Surveys,1
widespread,6
There,6
palm/pastures,1
socio-economic,3
boundaries,1
preened,1
apparently,2
influenced,3
thoroughly,1
"(Japan),",1
West-African,1
use.,1
Understanding,1
Citrus,3
lip,1
(5),1
short,3
studying,2
allelic,1
contextualising,1
Benin).,1
circulated,2
prevalence,4
year),1
higher,8
localized,1
Atlantic,1
inadequate,3
establish,2
localize,1
marine,11
AFLP,6
initial,1
sociopolitical,1
second,2
"lifestyle,",1
"capitalism,",1
agromyzid,1
America,1
India.,2
"systematics,",1
populations:,1
endangered,3
threatened,9
investigate,1
branch;,1
vegetation,12
Berlin,1
met,1
Sundaland,2
"Stresemann,",1
"polities.""",1
trees,8
challenging,2
"(Australia,",1
taken.,1
rainforest,3
Ambrym,1
"remain,",1
productive,2
"impacts,",1
"environment,",2
monitor,1
urge,1
recommended,1
halictine,1
unweighted,2
cavity,2
distinguish,1
employment,1
archaeology,1
years',1
became,2
casualties.,1
concentration,1
digitalized,1
"gland,",1
ultramafic,1
legitimate,1
AMNH,1
sizable,1
"(a-TC),",1
fragment,3
(ii),1
control,7
bridewealth,1
meat,1
cultures,5
systematic,3
'Climate-related,1
managers,2
census,1
transversa,2
seeded,1
ancestries,1
agricultural,3
(Bowen,1
With,1
primary,3
address,2
Oceania,3
display,1
Given,1
confirmed,1
Island;,1
(ancient,1
variety,6
residuals.,1
area.,3
statutory,3
authority,1
reveals,2
sales,1
subsidiary,1
283,1
group.These,1
"populated,",1
Geochemical,1
regional,10
Chelonia,1
UPGMA,2
potentials,1
"1920s,",1
populations.ResultsAll,1
something,1
"fauna,",1
realized,1
nearly,2
educational,2
Persuasive,1
profile.,1
oldest,1
Social,1
happens,1
characters.,3
Two,1
"layer,",2
changes.,1
congruent,2
sediment,1
"Hoch.,",1
congruence,1
tree.,1
"magic,",1
macropod,3
Freeport-McMoRan,1
staples,1
Each,2
urbanized,1
spans,1
edges,2
"known,",2
interspecies,1
"HLA,",1
elevation,2
"western,",1
(iv),1
normalised,1
retrogressive,1
easy,1
ancestry:,1
IGOs,3
"1998,",1
se,1
applying,1
resource,10
drought,2
displayed,2
ever,1
age.,1
"margins,",1
carrying,1
derived,3
intersect,1
divergent,1
"medicines,",1
"Clinosperma,",1
shown,1
humid,1
gradient.',1
organisms,2
This,31
"large,",1
century,3
pioneer,1
recovery,1
"languages,",1
"types,",2
vertical,1
enlarged,1
whether,4
habitat,10
mechanism,2
NRY),1
declining,2
(volcanic,1
"0.41),",1
peaks,3
Ambrym.,1
deep,3
individual,1
hindrances,1
"Partnership,",1
diversity:,1
biodiversity,33
transformational,1
situated,1
independently,1
manner,1
Sunda,2
relation,2
Democratic,1
patches,1
chicks',1
"base,",1
"watercraft,",1
(local,1
provincial,1
breeding,1
groups:,1
Hardin's,1
altogether),1
satisfaction,1
"Conversely,",1
(McKelvey,1
south-west,1
Melanesian,1
backgrounds,1
inexpensive,1
branch,2
endemicity,1
phylogeographic,1
Creating,1
"gender,",1
Fogo,1
randomly,2
mobilization,2
comparable,1
sample,8
pre-,1
encourage,1
contrastive,1
neoclassical,1
extant,3
examines,2
hierarchical,6
"Papua,",2
Biosphere,1
Botanic,1
21,3
previously,7
motivation.',1
previous,1
suggests,8
better,5
"state,",2
Rothschild,1
edible,2
confirm,2
recognising,1
Remnant,1
adaptability,1
Tongoa,1
stronger,1
examined,2
evident,1
therein.,1
Trench.,1
Index,1
honey,1
Mayr's,3
famine,1
Glacial,1
nesting.,1
surveyed,1
Canaria,1
crops,5
slightly,1
cayenensis-rotundata,1
LTR),1
"unique,",1
diversity.,4
culture,2
descendant,1
burgeoning,1
continuing,1
"dates,",1
usage,1
kind,1
correlation,2
"colour,corm",1
domesticated,6
Museum,2
"Dingo,",1
"seed,",1
Tarsiers,1
transport,1
sense,1
botanical,3
evolves,1
197,1
"exposure,",1
distinct,5
islands,42
duplicate,1
gene,10
keys,1
now,6
predicted,1
Islander,2
adaptation,1
criticisms,2
financial,2
utilization.,1
goods,1
"issues,",1
model,6
"2,090",1
twenty-two,1
plantations,2
lower,5
adaptive,1
individuals,3
household-level,1
samplefraction,1
Lauru,1
homogeneous,2
Evidence,1
assessing,2
"andIpomoea,",1
Putative,1
science.,2
"extinct,",1
already,2
emerging,2
possess,1
localizing,1
Markov,1
six,7
Bill,1
(Loyalty,1
curricula,3
underground,1
ranges,3
modern,4
nomenclature.,1
Dugong,1
"isolation,",2
inversion,2
(from,3
problem.',1
rarity,1
"hybrids,",1
importance.,2
aerated,1
depending,1
Bank,1
Britain,1
"average,",1
exploitation,1
organizations,1
nests,3
discussed,4
seeds,2
"livelihoods,",1
During,3
He,1
Gold,2
seeks,2
levels.,1
concurrently:,1
"any,",1
predominant,2
reference,2
"History,",1
"85%,",1
Guinea,11
Meghalaya.,1
North-African,1
"agriculture,",2
animal,5
(S4),1
trophic,1
slower,1
yellow-faced,1
"Benin,",1
Guiana,1
seldom,1
carbon,3
systems.',1
multiple,6
blurred,1
nest,3
growers,2
35,2
speculation,1
"Micronesia,",2
biodiverse,1
Areceae,1
endangered.',1
reserves,3
tenure,10
SDG,1
dunelands,1
without,3
Results,1
"collections,",6
understanding,13
agronomic,1
Wetar,1
We,31
proximity,1
scale.,1
leading,2
market,1
archaeologists,4
policy.',1
"Also,",2
Invasive,1
viable,1
365,1
"1999,",1
employed,1
subsequently,4
digging,1
adaptation.,1
agro-ecological,1
chorioallantoic,1
"Jensenia,",1
since,7
precedent,1
enters,1
"Samoa,",3
"Fosberg,",1
puts,1
surge,1
Archipelago,1
trade-wind,1
details.,1
region.,12
"lagocephalus,",1
diameter,1
activity.,3
appears,3
urgent,1
succeed,1
logarithmic,1
pathway,1
number),2
magno-and,1
Intergovernmental,1
taxa,9
casualties.Variation,1
spread,5
"only,",2
survey,3
dominant,1
capital,5
foci,1
propagated,1
aimed,2
enough,2
(Podomitrioideae),1
Within,3
differing,2
inhabitants,1
Goals,1
"history,",1
thirty,1
hostspots,1
estimated,3
supposedly,1
warfare,2
fruits,1
communities,16
beginning,1
ferrotholeiites,1
Management,3
noted,2
universal,2
"speed,",1
classifications,1
parsimonious,1
Temperate,1
continuing),1
themes.,1
polyacanthus,1
relevant:,1
sarasini,1
Origin,1
polymorphic,7
medium,1
restrict,1
herding,1
land-use,1
non-equilibrium,1
Similar,1
isozyme,2
exploited,1
trifida,1
National,2
"structuring,",1
prevailing,3
degraded,3
how,20
Indonesian,1
(Fenner,1
strategies,7
Morphological,1
shelf,2
As,3
named,2
former,1
derives,1
fruits.',1
agroforestry,1
genotype.,1
characteristics,7
scrub),1
"visitors,",1
dwindling,2
"Symphyogyna,",2
alata).,1
regarding,3
"distribution,",2
"understood,",1
goods.,1
(AAIW),1
(Juan,1
inform,1
face,1
wood,1
timing,1
varied,5
collections.',1
"evidence,",1
copra,2
path,1
(Tarsius),1
mainstay,1
choice,1
"i.e.,",1
"fire,",2
Karimui,3
biomolecular,1
ritual,2
infected,1
structuring,1
La,1
concludes,1
Extant,1
infectious,1
situ,5
"two,",1
More,4
socioeconomic,1
reductions/extinctions,2
manipulation.,1
intergroup,4
"difficulties,",1
males.,1
subjective,1
mostly,2
view,2
disaster,1
anthropogenic,3
"11,182",1
604,1
"36,975",1
goals,3
prevented.',1
ecocultural,1
19,2
technical,1
agency,3
speciation.,1
mountain,1
soils;,1
bees,4
obvious,1
(Papua,1
systems,11
objective,1
Lamk.,1
recreational,1
spreading,1
'Based,1
S3.,1
detailed,4
MSB,5
generate,1
close,6
traces,2
root,1
informal,3
(Choiseul),1
Lower,1
integrated,1
Threats,2
who,7
new.,1
617,1
sampling.,1
"0.28,",1
thatmarine-localized,1
non-random.,1
"9,000",1
ethnographically,2
"uvaeensis),",1
"Polynesia,",3
"adopted.""",1
Overall,1
results.,1
initiatives,1
elucidate,3
add,2
Congo.,1
Areas,1
Botanical,1
32,1
work.',1
0.21).,1
movement,2
assisted,1
acidity,1
countless,1
world.,5
scope,2
impeded,1
samples,4
Britain.,1
conserve,2
statistics,1
articulation,1
behind,4
"adjust,",1
heavily,1
ribosomal,1
family,3
do,5
systems:,1
exogenous,2
Pacific.,4
philosophy,3
trend),2
(Alectura,1
tools.ResultsThe,1
defined.',1
biological,6
202,1
(IGOs),1
"wetlands,",1
equally,1
surpluses,1
hybrids,3
conservation.,3
around,7
differentiated,4
lagocephalus,1
contend,1
biota,1
adaptation.',1
emphasis,3
"DNA,",1
Drinking,1
ants.,1
"financial,",1
"religions,",1
obtained,1
required,3
clones,1
Transcontinental,1
subalpine,1
These,21
items,1
cooperative,1
alien,1
Afuera,1
domestication.,1
exclusive,2
states.,3
andC.,1
base,2
displaying,1
adverse,1
families,3
Melanesia,4
Much,1
Pallaviciniaceae,1
accounts,1
predators,1
putative,2
students,3
cost-effective,1
rules,1
implementing,1
"Guam,",1
covered,2
DNA,3
Agroforestry,1
North,10
building.,1
paid,1
turtle,7
"Island,",6
"Poir.,",1
spines,1
prefabricated,1
differentiation,1
babassu,2
Guinea.,2
stratify,1
structures,1
"basis,",1
response,2
shrubs,1
showed,7
position,3
Biodiversity,1
World,1
circulation,2
migration,5
semi-quantitative,1
included,6
bispecific,1
recently,3
reduced.,1
"addressed,",1
controls,1
"rested,",1
together,2
disparities,1
artefacts,1
"analysis,",2
plates.,1
short-tongued,1
transport.',1
'School,1
31accessions,1
"possible,",3
"delivery,",1
reliance,2
foster,1
54,1
fire-induced,1
tools.,1
ridges,1
complexes,1
exhibits,1
"variety,",1
"operations,",1
"work,",1
"materials,",1
pastures,3
shifts,1
"Finally,",3
places.,1
Tubuai,1
England.,1
own,3
capable,1
nearest,1
compare,3
zone,2
temperate,1
isolation-by-distance,3
relations,1
Under,1
"ways,",1
"pollutants,",1
continuity,2
authors,1
dental,4
coral,13
checkerboard,2
claims,1
requires,3
documented,7
"Archipelago,",1
varietal,4
island's,1
changes,7
crucially,1
Maui,1
result,3
surveys,3
economies,1
"used,",1
"scales,",2
clinal,2
Trade,1
forest,38
found.Compared,1
entry,1
confidence,1
region;,1
observed,9
cultures.,1
heavy,2
remote,9
rapidly.',1
coastal,22
'Two,1
palisade,2
resources.,2
"domestication,",1
representatives,1
DArTs,1
saw,1
opposed,1
severely,2
deforestation,2
conclude,3
one.ConclusionOur,1
"kangaroos,",1
adapt,4
clines.,1
"food,",4
phylogenetically,1
grounded,1
Polynesian,2
capacity.,1
magnitude,2
promotion,1
P,3
93,1
"phylogeny,",1
holds,1
able,4
"diverse,",1
ant,7
reductions,1
presence/absence,1
heat,1
recover,1
outcomes,2
subject,2
"12,",1
rock,2
infrastructure.,1
fragmented,2
Ramsar,1
shortly,1
well-being,3
assigning,1
D.,18
just,3
implementation,1
trnLUAA,2
linguistic,3
others,1
HTLV-1b,1
inflorescence,1
centers,1
locally,1
"Mongoloid,",1
"8,",1
(African,1
sympatry,2
"globalisation,",1
"While,",1
elevations.,1
"copra),",1
essential,1
harvesting,3
coral-dominated,2
children,1
concept,2
discusses,1
principle,1
addressing,4
priorities,2
classified,3
perspectives,1
equidistantly,1
"prehistory,",2
Asia,4
directed,1
concerns,2
(ITS,1
terrestrial,6
"classes,",1
altitude,2
Harcourt,1
difficult,1
body,1
Mariana,1
Estimates,1
basaltic,1
(mainly,1
"Blanco,",1
"elevation,",1
solve,1
formally,1
estimates,2
"genus,",1
(Saccharum,1
(5,1
categorising,1
pressures,2
(a-Sen).,1
'Subsistence,1
"Generally,",1
(11,2
grew,1
shifting,2
nocturnal,1
Substantial,2
"America,",3
relationships.,1
trends,3
cultivar,5
worker,1
sclerophyll,5
"health,",1
geological,5
knowledge,10
focus,3
'Context,1
influencing,1
Panulirus,1
privately-owned,1
"Caledoconcha,",1
industry,1
economic.,1
services.',1
"money,",1
An,1
predict,1
woodland,2
Lavoixia,1
Aboriginal,1
(S2),1
factors,5
revealing,1
accept,1
broad,7
"tourism,",1
"(Acari),",1
responsible,4
"network,",1
drastically,1
foundation,1
effect,4
them,6
trnL,1
"supply,",1
planning,3
accommodated,1
introductions.,1
produced,2
modifications,3
greater,6
adjacent,4
"Colonisation,",1
(S3),1
landscape,2
assembled,1
1.6,1
"are,",1
endangerment,1
winds,2
indicators,4
hawksbill),1
"site,",1
greatly,2
clonal,3
"Kew),",1
bouts,1
paraphyletic,2
"system,",1
"potential,",1
consideration,3
pentaphylla,1
pallial,1
experimental,2
Elliptical,1
victims,2
Ocean.,1
"expected,",1
earn,1
mismatch,1
"bee,",1
(New,1
sample.,1
4,3
well-being.,1
lowlands,1
winged,1
respectively,1
"indica,",1
according,5
accession,2
Wales,1
inheritances.,1
potable,2
(a),1
"ornamentation,",1
5,2
zones,4
(SWP),1
methods.,1
Pairwise,1
government,1
circumstances,3
"1925,",1
communications,1
groupings,1
"culture,",1
modernisation.,1
exists,3
practice.,1
slow,8
499,1
virtually,1
resources.',1
"mangrove,",1
component,2
No,1
"deforestation,",2
dependant,1
(AEP,2
stated,2
assumed.,1
"this,",1
G-groups,1
80,2
"lineages,",1
arise,1
condition,2
needs,1
interest,1
29,2
symbolic,1
systematically,1
heterogeneous,1
"level,",2
subjects.',1
limiting,1
Poo),1
seagrass,2
"hatching,",3
owned,2
mtDNA,1
"oyster),",1
differentiating,1
"however,",11
partial,2
Brazilian,1
"least,",1
molecular,6
34,2
entitlements,1
assessment,5
subtribes,2
Asia;,1
"traits,",1
discourses,1
If,1
separated,1
wetlands,4
"constant,",1
technological,4
consequence,1
ten,2
lost,3
UCDW,1
proliferation,1
fires.,1
recent).,1
populations,35
immediate,1
attempts,1
section.,1
greatest,2
mobile,1
provides,9
checklist,1
"HTLV-1a,",1
longer,1
revitalising,1
practiced,1
decades,1
"diversification,",2
83,1
bc).,1
"(LCDW,",1
received,1
"altilis),",2
kin,1
"abilities,",1
activities,4
sensing,1
reexamination,1
47,1
"range,",1
intensive,1
(Herbarium,1
"Therefore,",2
region,22
11,3
C).,2
highest,2
areas.,6
worldwide,1
atoll,2
"resources,",1
industries,1
cosmopolitan,2
facilitating,1
began,2
consisting,1
hypothesized,1
framework,3
biogeography,1
Leptomyrmex,1
ACC.,1
barriers,3
1999).,1
occupied,4
minor,2
Cook,1
nutritious,1
mechanism.,1
captured,1
management.,3
titles,1
Indonesia,1
"product,",1
1979,1
villages,2
concentrated.,1
(b),1
food,18
sharing,4
products,1
matrix,1
describes,1
"water,",1
introductions,2
usually,3
better-collected,1
skinned,1
Bight,2
colonisation,1
2014,1
important.',1
intellectual,2
number,19
coasts.,1
rate,8
conserves,1
provinces,2
becomes,2
holders,1
longitudinal,1
Kutau/Bao,2
character,1
"Strait,",1
hydrobiid,2
"islands),",3
relatedness,2
reconstruction,2
capital.,1
four-wheel,1
"themselves,",1
Europe.,3
(southeast,1
trnTUGU-trnLUAA,1
detecting,1
frequency,3
school).,1
incorporate,3
tested,1
"hyperparasitoids,",1
"consequence,",1
acidification),1
last,4
Asian,2
programs.ResultsParticipants,1
drivers.,1
'Recent,3
"mariannensis),",1
arthropod,4
sustained,1
partly,1
Hebrides,1
governability,1
resilience.,1
native.,1
imports,1
diversity,41
rarest,1
"research,",2
malnutrition,1
overseas,1
colleagues,3
highlights,2
drying,1
Podomitrium,1
"contrast,",1
"(seeds),",1
causing,2
suggested,5
hatch,1
Higher,1
A,24
surface,4
described,4
(c.a.,1
simple,2
hotspots.',1
pasture,1
nuts,2
NEPB.,1
called,1
"studies,",1
coevolved,1
his,9
oceans.,1
"retroviruses,",1
modified,3
theoretical,2
increases,1
(presumed,1
