Words,Frequency
'Gitanjali\xc2\xa0Chaturvedi',1
connectivity,9
India.',6
describe,2
families.,1
ensures,1
'Our,2
situ/on-farm,1
defeating,1
"indices,",1
https://link.springer.com/chapter/10.1007/978-94-007-1309-3_4,1
activities,12
(IBTs),1
analyses,7
unprecedented,2
rich,12
appropriate,14
formulate,2
Introduction',1
country-wide,1
'S.\xc2\xa0K.\xc2\xa0Jain',1
"'Agriculture,",1
persisted,1
characterise,1
Solega\xe2\x80\x99s,1
'Bucolic,1
achieved,5
https://link.springer.com/chapter/10.1007/978-981-10-8588-8_9,1
economy:,1
effectively,2
herbarium,1
structure.,1
array,1
interfaces,1
transformative,1
seedling,2
germplasm,2
qualitative,1
wall-to-wall,1
possibilities,2
influencing,2
325,3
https://link.springer.com/article/10.1007/s10531-015-1033-2,1
(MPs).,1
N,6
11.7%,1
Honduras,1
provisioning,2
Accessed,1
CO2.,1
source-wise,2
https://link.springer.com/chapter/10.1007/978-3-540-74603-4_10,1
(area,1
"reserves,",2
gaps',1
carbon,18
technologies,9
non-climatic,1
see,1
https://link.springer.com/article/10.1007/s11205-012-9993-z,1
insight,3
hydropower,4
"say,",1
bamboo,2
grids,2
'Luc\xc2\xa0J.\xc2\xa0A.\xc2\xa0Mougeot',1
robust,2
blooming,1
Bhawal,1
(CF),1
effect,6
Renewable,3
XXIV',1
\xe2\x80\x93Mangrove,1
"land,",4
'Making,1
"Prospects,",1
'Tibetan,1
synergy,1
collections.',1
states,2
"statistical,",1
virological,1
implications,7
Structural,1
"superimposition,",1
accumulation,4
"technology,",1
conflicts',1
'Coastal,2
becomes,1
'Urban,2
microclimatic,1
\xe2\x80\x9cOur,2
79,1
Farmers,1
(0.02\xe2\x80\x930.98).,1
two-third,1
indirect,3
African,2
'Jens\xc2\xa0Mutke',1
Apex,1
interface.',1
varieties.,1
Tuber,1
vision,1
Himalaya,9
inherently,1
"capital,",1
presence/absence,1
urbanization:,1
'Protecting,1
humankind,1
shade-grown,2
monosperma,1
phase.,1
essentially,2
counsel,1
recipient,2
field,7
"role,",1
https://link.springer.com/article/10.1007/s10310-009-0116-x,1
Alongside,1
Decapoda:,1
1793\xe2\x80\x931882',1
'My,1
Elephant,3
(1920\xe2\x80\x932012),2
forefront,1
spectacular,1
northwest,2
unpacking,1
late,2
acts,1
(3.82%),1
viability,1
(GI),1
frightening,1
fresh,7
environment-friendly,1
"Tripura,",1
boon,1
supporting,3
what,9
hiking,1
(constitutes,1
International,3
"America,",2
taxa.',1
materialise,1
scholarly,2
Monitoring',1
coffee,15
"lakes,",1
Shannon\xe2\x80\x93Wiener,1
compilation,1
predictors,1
Approaches:,1
"properties,",1
compile,1
emergence,5
manner,1
"Use,",1
casuals,1
https://link.springer.com/article/10.1007/s13280-018-1064-5,1
burnings,1
Challenges,1
Eastern,7
4,1
failure,1
Sambar,1
dots:,1
basic,4
mine,2
regarding,2
atmospheres.,1
FAO,2
"Anthropocene,",1
'Development,2
"grazing,",1
categories,1
1980s,1
original,1
by-laws,1
compositional,1
focused,2
estimation,2
adequate,2
similarities,3
Be,1
https://link.springer.com/article/10.1007/s40010-017-0428-8,1
"Tricladida,",1
benign,1
harming,1
1800s\xe2\x80\x931920s',1
Power,1
occur,5
MaxEnt,1
"(reflected,",1
habitats.,1
1500,1
Ghosh,1
'Rights-Based,1
pathway,1
Malaria,1
empty,1
https://link.springer.com/chapter/10.1007/978-3-0348-6809-9_14,1
eco-friendly,1
Directory,1
seasonal,1
"prerequisite,",1
analyze,3
garhwal,1
ethnobotanical,1
analyzed,1
"sustainability,",2
status.',1
'Impacts,4
great,6
context-specific.,1
Crop,2
"power,",1
consumed,1
laws,1
kotiya)',1
high-priority,1
Eravikulam.,2
religion,2
canopy,7
72,1
15.71,1
'Nitrogen,2
65,1
tool',1
2005\xe2\x80\x932013.,2
Landscapes',1
'Fragmentation,2
fair,1
edible,3
fish,8
(93.2\xc2\xa0%),1
them,12
contamination,1
(variably,1
'Monitoring,3
create,2
ofPiper,1
complex,7
mixed-broadleaved,1
Predict,1
Its,3
extirpation,1
'Kartik\xc2\xa0Shanker',1
https://link.springer.com/article/10.1007/BF02704747,1
https://link.springer.com/chapter/10.1007/978-81-322-1626-1_9,1
"pteridophytes,",1
leads,2
'S.\xc2\xa0Natesan',1
"broader,",1
shrinking,2
"(biological,",2
socio-ecological,2
scientific,11
"lives,",2
"Kumta,",1
introduces,3
21st,2
'India',2
'John\xc2\xa0Harte',1
'Anil\xc2\xa0Kumar\xc2\xa0Misra',1
infrastructure.,1
Genetics,1
emerging,7
36,1
radius,3
capital,6
planted,1
approaching,1
Anxieties',1
access,4
knowledge,17
'India,3
seven,2
(Singh,1
Primates:,1
algae.,1
interests.',1
'Applied,1
widely,4
Networks,1
"3.12,",1
well-being.,1
"2013,",1
https://link.springer.com/article/10.1007/s10661-012-2877-5,1
governance.,1
women,2
continents,1
patch,6
forage),1
"structural,",1
'Christoph\xc2\xa0Bergmann',1
https://link.springer.com/article/10.1007/s10661-009-1224-y,1
'Rethinking,1
Quest,1
"food,",7
'Contributions,1
"ecotourism,",3
processing,2
experiences,3
taxa.,1
Cultural,3
rains,1
Himalaya',6
structures.,1
known,11
domestication,1
ever-expanding,1
politics,1
grandis,1
https://link.springer.com/chapter/10.1007/978-81-322-1626-1_3,1
(2003)',1
Europe,3
'Freshwater,3
"'Endemic,",1
1930,2
"view,",2
Incentives,1
"affected,",1
sciences,1
town,2
"threatened,",1
Effective,2
Hotspots,4
sections,1
changes),1
grassroots,1
Indo-Indonesian,1
'B.\xc2\xa0K.\xc2\xa0Sharma',2
difficulty,1
hotspots.,1
https://link.springer.com/chapter/10.1007/978-3-642-20992-5_15,1
Investors\xe2\x80\x99,1
dissimilar,1
Mapper,1
Collecting,1
benefits.,2
repositories,2
northwestern,1
overlooks,1
'Reshma\xc2\xa0M.\xc2\xa0Ramachandran',1
"nutritional,",2
synthesizing,1
'Louis\xc2\xa0V.\xc2\xa0Verchot',1
"women,",1
use.,3
itself,2
threat,10
prevailed,1
sense,1
"itself,",1
saturation,1
combined,4
defining,1
country,11
ratio,4
https://link.springer.com/chapter/10.1007/978-3-540-79259-8_5,1
efforts.,1
"Sensors,",1
indications,1
Suitability,1
'Conventional,1
Level,1
Regulation,2
"ecological,",5
beta,1
"'Conservation,",1
Elephants,2
"weapon,",1
"waterfalls,",1
concise,1
helps,6
configuration,1
impenetrable,2
lost,3
'Sarah\xc2\xa0A.\xc2\xa0Laird',1
How,2
(CVI),1
"waste,",1
reviews,3
cluster,3
'Recipe,1
15\xc2\xa0years,1
consequently,2
per,12
"2009,",1
chemicals,1
water-deficient,2
nesting,1
Chennai,1
ecological,39
programs,2
air,2
terrain,3
1250,1
essential,8
Kurinjimala,2
"omnivores,",1
1601%,1
'Community,2
enriching,1
"times,",4
Counter,2
enter,1
"ecosystems,",7
20.8\xc2\xa0%,1
RBG,1
Mesic,1
collection,4
exist.,1
era,1
GIS,9
frameworks,1
"waterlogged,",1
retain,1
https://link.springer.com/chapter/10.1007/978-3-642-75211-7_6,1
weightage,2
condition,1
Kurichya,1
climatic,13
young,1
define,1
'Mahavir',1
Sustaining,1
Rural,4
Scope,1
Scanner,1
Forests,5
"sensor/target,",1
embeddedness,1
Quality,1
Urgent,1
vulnerable,4
optimal,1
nothing,1
Mammals,2
focussing,1
2012,2
Marsh',1
'Headwater,1
'Anzar\xc2\xa0A.\xc2\xa0Khuroo',1
Approximately,1
'Hemantkumar\xc2\xa0A.\xc2\xa0Chouhan',1
https://link.springer.com/chapter/10.1007/978-1-4020-4948-4_11,1
drawn,2
landscape-level,1
functions.,2
suitable.,1
issues.,1
correction,2
worse,1
cover:,1
spice,1
"Indeed,",1
Mission,1
site,2
Tiger,2
cycling.,1
Hindu,4
loss,21
reconstructed,1
https://link.springer.com/article/10.1007/s00267-017-0894-4,1
"Kerala,",19
Loads,1
stored,3
Human-nature,1
'Biodiversity:,1
'Aditi\xc2\xa0Sinha',1
"Management,",1
generic,1
1463,1
observers,1
megadiverse,2
Perspectives,2
'Reethu\xc2\xa0Singh',1
concern.',1
mismanaged,1
procedure,1
slope.,1
https://link.springer.com/article/10.1007/BF02277241,1
economically,4
"seashores,",1
'Museums,1
disturbance,7
scientists,3
measure,2
'Nancy\xc2\xa0E.\xc2\xa0C.\xc2\xa0Priston',1
weed,1
Arjinshan,1
"propagation,",1
0.29\xc2\xa0%,1
distinguish,2
uncertainty,1
plots,5
short-term,2
'A,11
dependent,8
Trained,1
"sampling,",1
sites:,1
"professions,",1
macro,2
evergreen,8
Databases,1
(1925\xe2\x80\x932012),1
short,1
biosphere,1
exponential,1
Gap,1
like-minded,1
'Biology,1
Dung,2
'Burnt,1
'A.\xc2\xa0Krishnakumar',1
poor,3
Practices,1
"system,",4
'Margaret\xc2\xa0Lowman',1
https://link.springer.com/article/10.1007/s10661-015-4934-3,1
(India\xe2\x80\x99s,1
micro,2
included.,2
6.,1
66.55\xe2\x80\x9356.76%,2
(AHP),2
https://link.springer.com/chapter/10.1007/978-81-322-1877-7_8,1
certain,1
live.,1
interdependence,1
"delineation,",1
Planet',1
'Prakash\xc2\xa0Nautiyal',1
'Calibration,1
"afforestation,",1
Mula,1
"unequal,",1
evaluation',1
present-day,1
Abstracts',1
"angiosperms,",2
propagules,1
India\xe2\x80\x9d\xe2\x80\xa6,1
GPS,1
'Finbarr\xc2\xa0G.\xc2\xa0Horgan',1
Organs,1
"edibles,",1
prevalent,1
Decline,1
"Species,",2
Near,1
preservation,5
Loss,1
'Contrary,1
course,1
'J.\xc2\xa0Adinarayana',1
Twenty,1
Habitats,1
https://link.springer.com/article/10.1007/s10661-008-0400-9,1
'Small,1
"reserve,",2
photovoltaic,1
subsidies,1
Biome-Specific,1
webs,1
'Traditional,6
https://link.springer.com/article/10.1007/s40003-013-0090-6,1
Himalayan,10
https://link.springer.com/chapter/10.1007/978-81-322-2181-4_7,1
concerns,5
activities.',1
al.,1
'Narasimha\xc2\xa0Hegde',2
savannas,3
'State,1
tackling,1
(EWS),1
'Vegetation,1
'Mary\xc2\xa0Pearl',1
soil,15
Lake,3
logarithmically,1
shocks,1
'Impact,2
45,1
"old,",1
combinations,1
new,7
wisdom,2
movements,3
"1985\xe2\x80\x931994,",1
Kerala',1
"[4,",1
Role,6
making,7
Volcanic,1
host,3
"state,",3
frequency,1
vis-\xc3\xa0-vis,1
"12%),",2
pastoral,1
zones,15
regenerative,1
356\xc2\xa0km2,1
"pests,",1
open,1
reflects,1
dispossession,1
https://link.springer.com/chapter/10.1007/978-981-10-6983-3_1,1
product\xc2\xa0about,1
"realities\xe2\x80\x99,",1
'Stephen\xc2\xa0D.\xc2\xa0Hopper',1
fact,1
resilience,6
analysed,7
landscape\xe2\x80\x99,1
them;,1
holds,1
https://link.springer.com/article/10.1007/s10040-009-0566-4,1
linked.,1
Vertebrates,2
game-changer,1
cycle,1
natives,1
Agriculture',1
entirely,1
https://link.springer.com/chapter/10.1007/978-94-015-8212-4_10,1
'Fundamentals,1
getting,1
keystone,1
https://link.springer.com/referenceworkentry/10.1007/978-1-4614-7501-9_4,1
vigorously,1
aviation,1
soils,4
framework,10
educational,1
tall-grass,5
uptake,1
ca.35%,1
'Paul\xc2\xa0P.\xc2\xa0Appasamy',1
diverse,7
cases,1
home,3
https://link.springer.com/chapter/10.1007/978-981-10-7650-3_3,1
'Sundarban,1
Authority,2
Characterised,1
"Tiger,",1
Addition,1
'Md.\xc2\xa0Shahinoor\xc2\xa0Rahman',1
increased,18
Varanasi,6
etc.).,1
"losses,",1
"Kew),",1
outcomes.,2
wastes),1
integration,2
transition:,1
"146,000\xc2\xa0km2",1
ensure,7
mega-diversity,1
encroachment,1
"purposes,",2
'Bridging,1
'Based,1
determined,1
https://link.springer.com/article/10.1023/A%3A1024462523826,1
producing,1
Conceptual,2
Bengaluru,3
https://link.springer.com/article/10.1007/s10708-018-9862-7,1
Three,2
'Possible,2
'Dynamics,1
https://link.springer.com/chapter/10.1007/978-81-322-1275-1_9,1
substantial.,1
"Obviously,",1
together,1
forests',2
activists,1
https://link.springer.com/chapter/10.1007/1-4020-2858-X_15,1
(NS).,1
"fire,",3
Genetic,9
Bangalore:,1
reason,1
discrimination.,1
Relational,1
https://link.springer.com/chapter/10.1007/978-94-010-2331-3_5,1
gathered,1
incidents,2
rate.,1
Malappuram,2
economic,31
Valley.,1
sourced,1
annexed,1
trees,11
Sustainability,2
weather,2
Another,1
approaches,6
substantially,1
smart,4
Neyyar,2
'Sri,1
(PPV&FRA),1
non-conventional,1
non-native,2
"physical,",1
unlike,1
attitude,1
https://link.springer.com/article/10.1007/s11629-016-4159-0,1
contributes,1
"700,000",1
methodological,5
increasingly,13
(NFI),1
preliminary,2
'Kenneth\xc2\xa0Hudson',1
feeding,2
events,4
'S.\xc2\xa0Jha',1
System,2
"Interestingly,",2
traded,1
simulated,2
vitality,1
discussed.',3
despite,3
shifting-mosaic,1
oriented,1
"Srinagar,",1
Land,7
collections',1
ecology.,1
urbanised,1
Aquatic,1
Thattekkad,2
"years,",4
alike.',1
'Xu-kun\xc2\xa0Su',1
preserved,1
pressure,7
potato,1
'Pushpa\xc2\xa0Kumar\xc2\xa0Lakshmanan',1
seed,6
travancorica),1
'\xe2\x80\x98Reanimating,1
K.\xc2\xa0Barman',1
administrative,2
Liability,1
inevitable,1
represents,1
mainstreaming,2
'W.\xc2\xa0J.\xc2\xa0HayesJr.',1
(i),1
1251,1
Ashtamudi,1
marker-assisted,1
"Xiaochangdu,",1
'S.\xc2\xa0Robbert\xc2\xa0Gradstein',1
food,20
freely.,1
'U.\xc2\xa0S.\xc2\xa0Panda',1
investigate,2
pre,1
human,49
'Distinct,1
inefficient,1
https://link.springer.com/chapter/10.1007/978-81-322-1662-9_5,1
https://link.springer.com/chapter/10.1007/978-1-4614-7161-5_1,1
argumentation,1
"endangered,",1
"eutrophication,",1
'Role,4
Similipal,1
'Land-Use,1
spices,4
nature,7
international,7
obligations,1
26,1
'N.\xc2\xa0H.\xc2\xa0Ravindranath',2
"Ganga,",1
'Sandhya\xc2\xa0Chandrasekharan',1
state,24
rectified?,1
might,1
influential,3
Malabar,1
Issues,2
https://link.springer.com/chapter/10.1007/3-540-46463-8_8,1
"Valley,",3
efficiently.,1
forests.,12
classes.,1
circular,1
2016,1
relevance,2
tools.,1
bioaccumulation,1
Living,2
strictly,1
'Nirmal\xc2\xa0Sengupta',1
etc.,8
poaching,1
40\xe2\x80\xb2,1
'T.\xc2\xa0V.\xc2\xa0Ramachandra',6
"Karnataka,",3
enabled,2
proposed,6
'Organic,1
Tourism,1
relevant,4
'Biophysical,1
vines,6
Gene,2
malaria,1
states.,1
micrantha,1
so-called,2
being,26
Applications,1
tertiary,1
Political,2
thickets.',1
'Sunil\xc2\xa0K.\xc2\xa0Agarwal',1
'Nupoor\xc2\xa0Prasad',1
China\xe2\x80\x99s,1
dissemination,1
"samples,",1
senda:gittu\xe2\x80\x9d,1
'V.\xc2\xa0V.\xc2\xa0Sugunan',1
animals,5
https://link.springer.com/chapter/10.5822/978-1-61091-551-9_9,1
Sulfidic,1
representing,13
365,1
terms.,1
marine,3
Uses,2
confluence,1
implemented,1
testing,2
\xc2\xa0Paul',1
'P.\xc2\xa0Rama\xc2\xa0Chandra\xc2\xa0Prasad',1
actors,1
Region),1
Taiwan',2
"Further,",7
"long-term,",2
possible,3
location,2
ask,1
Edges:,1
"(0.02\xe2\x80\x930.54),",1
34.64,1
Nilwala,1
"products,",1
1000\xc2\xa0m,1
taxa,5
"Assam,",2
~7440\xc2\xa0km2,1
65%),1
gigantic,2
conceptual,2
"Hence,",5
Ghats-Sri,1
transfers,1
erosion.',1
second-generation,1
Ecosystem,10
biodiversity:,3
(BMA)',1
set,2
interventions.,2
specificity.,1
organisms,2
system.',1
"ecologically,",2
phenomenon,3
TDF,2
basin.,2
life,12
Remote,10
'Human-Altered,1
ecologically,3
https://link.springer.com/chapter/10.1007/978-3-319-69474-0_11,1
sanctuaries,2
Towards,4
https://link.springer.com/article/10.1007/s11625-018-0547-4,1
'Promoting,1
(indicator,2
vegetables.,1
eco-compensation,1
serves,2
'A.\xc2\xa0K.\xc2\xa0Chakravarthy',1
drastic,3
'Amit\xc2\xa0Garg',1
fertilizers,1
lawns,1
Groundwater,2
environments.,1
pre-monsoon,1
"Jackson,",1
airport,1
"date,",1
separates,1
reconciles,1
typology,1
Municipal,1
https://link.springer.com/article/10.1023/A%3A1024878925038,2
lecture:,1
activity',1
Control,1
frontal,2
shaded,1
utilization,6
Butea,1
213,1
Commercial,1
change,55
tropics:,1
inherent,13
inculcated,1
"Himalayas,",2
actions,4
Lanka:,1
Approach,1
https://link.springer.com/chapter/10.1007/1-4020-2531-9_13,1
'Devinder\xc2\xa0Sharma',1
geological,1
national/global,1
task,1
cascading,1
industries,1
'Subhajyoti\xc2\xa0Das',3
'Adopting,1
"Delhi,",1
environmental-social,1
lands,8
(NTFP),1
sovereign,1
(3.77),1
Strategies,3
"district,",4
utilize,1
emphasizes,2
disturbances.,1
"sovereignty,",1
necessarily,2
commission,1
leading,5
wealth,2
"relatives,",2
accuracy,1
measuring,2
apparent.,1
"importantly,",1
(80%),1
ritualization.,1
major,30
assurance,1
'Evolution,1
purification,1
environment,16
PA,1
'Abstract',2
themes.,1
Polarisations,1
noticeable.,1
(ICZM),1
'Rajeev\xc2\xa0Raghavan',3
holes,1
"importance,",1
'George\xc2\xa0Abe',1
bridged,1
rationales,1
https://link.springer.com/chapter/10.1007/978-3-319-98681-4_7,1
industry,1
predominant.,1
South,22
'Village,1
focal,1
compared,8
"China,",2
contribute,11
Harvesting,1
planarians,1
tune,1
deforestation,23
material-physical,1
Multi-Objective,1
https://link.springer.com/article/10.1007/s10531-017-1431-8,1
"indicators,",3
https://link.springer.com/article/10.1007/s12231-011-9179-7,1
Societal,2
https://link.springer.com/chapter/10.1007/978-1-4614-0800-0_2,1
measured,1
"arc,",1
"19,",1
pivotal,1
risks,2
"1.54,",1
(1920\xe2\x80\x932013),1
practicing,1
caused,1
https://link.springer.com/article/10.1007/s11625-011-0126-4,1
55,1
Crafting,1
Conventional,1
selecting,2
perishing,1
"options,",1
Needs,1
Project:,1
https://link.springer.com/article/10.1007/BF02197063,1
20%,1
Protected,10
Plan,2
"presence,",1
'Sacred,2
fire,30
"predicted,",1
largest,8
medicinal,7
"10,291\xc2\xa0km2.",1
America,4
Gains,1
https://link.springer.com/article/10.1007/s11367-012-0412-0,1
mover,2
Agriculture,3
argument,1
develops,1
systems,19
Economy,2
groves',1
fell,1
Northeast,8
prepared,2
gangotri,1
community.,2
Charcoal,1
semiarid,2
hierarchical,1
"grazers,",1
Bangladesh:,1
exposed,1
Act',1
coast,4
beautiful\xe2\x80\x9d.,1
Programme',1
Predicting,1
Affects,1
https://link.springer.com/chapter/10.1007/978-3-319-01345-9_1,1
mangroves,1
Diversification',1
addressed,1
Expansion,1
addition.,1
Forests:,1
individual,2
renders,1
construction.,2
https://link.springer.com/article/10.1007/s10745-012-9532-1,1
"content,",1
farmers,3
rainfall,2
Information,2
transformation,4
causes,4
together',1
infertile,1
lack,6
Panchayat,2
"weaknesses,",1
site.,1
'Gareth\xc2\xa0Davey',1
theme,2
agenda,1
diversity',1
post-colonial,1
stage,1
considering,7
Grazing,2
"kinship,",1
fails,1
conducive,1
Past,2
baimai,1
Sector-wise,1
stand,1
contrasting,1
Of,3
gave,1
explain,1
considerable.,1
climate,66
scenario.,1
"scales,",2
flowering,1
efforts,16
demands,1
commencement,1
upcoming,1
'Dharam\xc2\xa0P.\xc2\xa0Abrol',1
regulations.',1
attract,1
30,1
consumption.',1
https://link.springer.com/chapter/10.1007/978-3-319-53967-6_6,1
(BMA).,1
https://link.springer.com/chapter/10.1007/978-3-642-19360-6_26,1
Kele,1
'Invasive,1
scholars.,1
significantly,10
09\xe2\x80\xb3E).,1
"camara,",1
socio-economy.,1
Increasing,1
moist,4
Limits,1
Cities:,1
salinization,2
decades.,5
'Eco-environmental,1
agrobiodiversity,1
'6,1
cultivated.,1
village,3
pattern',1
'Anthropogenic,1
"Development,",2
itself.,1
spatio-temporal,2
'Trees,1
Benefit,2
geomorphic,1
"slope,",1
data',3
intangible,1
40\xc2\xa0years,1
relieving,1
"subbasins,",1
decades,5
specified,1
Associates',1
GEOMOD',1
centuries,2
Wildlife:,1
"college,",1
Development',5
Technique,1
physiography.,1
https://link.springer.com/article/10.1007/BF02834668,1
constructing,1
Growth,1
optimize,1
seen,1
Gliding,1
superimposed,1
therefore,1
writers,1
https://link.springer.com/article/10.1007/s10668-010-9229-9,1
network,4
climate.',1
https://link.springer.com/article/10.1007/s11676-013-0396-z,1
comprehensively,1
carnivore,2
trawlers,1
mammalian,4
replicated,1
Matrix:,1
reservoirs,2
https://link.springer.com/article/10.1007/BF02240261,1
security,6
restrict,2
option,1
country\xe2\x80\x94Libya',1
(SHPs),1
concept,6
mindset,1
impacting,2
"side,",1
(0.06\xe2\x80\x930.84),1
Upper,4
oil,4
grey,1
islands,1
"this,",1
Phen,1
https://link.springer.com/article/10.1007/BF02858183,1
gain,1
https://link.springer.com/article/10.1007/BF02693446,1
plants;,1
38,1
wild,23
suggesting,1
Review',2
plants?',2
"1990,",1
Biligiri,2
exhibiting,1
bringing,2
https://link.springer.com/article/10.1007/BF02862292,1
"heterozygosities,",1
"Brazil,",1
Grevillea,1
simultaneously,1
emerged.,1
Social-Ecological,1
'Jagmohan\xc2\xa0Sharma',3
success,4
Make,1
"basket,",1
Macaques:,1
totality.,1
genetically,2
"estuaries,",1
work,3
recorded,4
get,1
100,1
"memory,",1
Damodar',1
'Prabh\xc2\xa0Bedi',1
forest-dependent,1
Research,4
well-organized,1
productive,6
Indian,50
https://link.springer.com/article/10.1007/BF02859059,1
Fragmentation/loss,1
Non-invasive,1
(PAs),1
beas,1
visions,1
several,11
'Suzanne\xc2\xa0Romaine',1
intensive,2
https://link.springer.com/chapter/10.1007/978-1-4612-4918-4_72,1
Nothapodytes,1
'B.\xc2\xa0Balaguru',4
'C.\xc2\xa0K.\xc2\xa0Sreedharan',1
Southeast,1
policy,19
"Morphoagronomic,",1
https://link.springer.com/chapter/10.1007/978-94-007-0186-1_11,1
arranged,1
Water!',1
Aromatic,1
appearance,1
Findings,1
"inherent,",1
https://link.springer.com/chapter/10.1007/978-1-4612-2820-2_3,1
(1970\xe2\x80\x9371),1
nexus.,1
decision-makers,1
generate,5
themselves,3
evaluated,4
placement,1
serious,5
disintegration,1
Bhotiyas,1
accounts.,1
Institutional,3
nimmoniana,1
0.56,1
dominate,1
IPBES,1
regional,13
Addressing,2
embrace,1
radiometrically,1
"100,",1
'Household-specific,1
shade,7
Indigenous,2
sector.,1
nitrogen,3
oldest,4
benefit,4
21,2
'Nomadization,1
\xe2\x80\x98hotspots\xe2\x80\x99,1
"core,",2
government\xe2\x80\x99s,1
middle,1
"theory,",1
behind,2
hosts,1
'M.\xc2\xa0N.\xc2\xa0Normah',1
vary,4
https://link.springer.com/article/10.1007/s11676-012-0295-8,1
"networks,",1
phytomanagement,1
https://link.springer.com/article/10.1007/s11632-009-0032-3,1
adjustment,1
sectoral,1
multi-scale,1
Citizenship',1
loss/degradation,1
carefully.,1
mixed-modelling,1
"marker,",1
"[2,",1
healthy,3
Alkaloid:,1
"productivity,",4
00\xe2\x80\xb3N,1
https://link.springer.com/article/10.1007/s10530-006-9032-6,1
initiation,2
central,13
Gujarat.,1
monitor,6
greenfield,1
four,14
"friendly,",1
tops,1
'S.\xc2\xa0Jayakumar',1
broader,2
communities.,9
"Jaipur,",1
papers,1
10%,1
reviews',2
necessitated,1
PAs,3
informal,1
resources.',1
'Chiranjibi\xc2\xa0Pattanaik',1
'Numeracy,2
centre,3
abiotic,3
"Camptothecin,",1
concentration,4
https://link.springer.com/chapter/10.1007/978-1-4020-6552-1_19,1
Provision,1
'Shibu\xc2\xa0Jose',1
effects.',1
'Andrew\xc2\xa0M.\xc2\xa0Kittle',1
generation,3
(GHG),1
imperative.,1
"Bell,",1
"Renewing,",1
sub-tropical,1
livelihood,24
Landscape,3
lie,1
'G.\xc2\xa0Vishwanatha\xc2\xa0Reddy',1
myth,1
solving,2
whether,3
'Future,2
warning,1
Techniques',1
Fringes:,1
Jaipur,4
themes,2
fringe,1
wet,4
constituting,1
practical,1
"marinas,",1
"whom/what,",1
units,1
ecohydrological,3
formulating,3
"Total,",1
Plantation,1
conservation;,1
'Harini\xc2\xa0Nagendra',5
led,5
landscape.',1
https://link.springer.com/chapter/10.1007/978-3-319-00530-0_5,1
productivity',1
rapid,8
characterized,2
strategy,2
safeguarding,1
"paradise,",1
Typically,1
https://link.springer.com/chapter/10.1007/978-3-540-30290-2_16,1
nexus,1
"Louis,",1
pig,1
Lands',1
science,5
plain,2
"present,",1
"competition,",1
"to,",1
'Sharad\xc2\xa0K.\xc2\xa0Jain',5
proper,4
impede,1
islands.,2
Procedure,1
1991,2
overcome,1
Sarovar,1
'Ecosystem,3
collective,4
"salt,",1
"developments,",2
https://link.springer.com/article/10.1023/A%3A1017296615056,1
'Ram\xc2\xa0Babu\xc2\xa0Singh',1
https://link.springer.com/article/10.1007/BF01871536,1
Mediterranean,1
'Sharachchandra\xc2\xa0L&#X00E9;l&#X00E9;',1
parliament,1
probability,2
imperative,3
sensors,2
Microbial,2
threatening,2
innovation.,1
"""Consensus",1
cultivated,3
"maps,",2
airports,1
Sarkar,1
oxymoron,1
regular,2
"shortage,",2
palaeoecological,1
villages,3
Climate,12
'Rakesh\xc2\xa0Tiwari',1
Chilika,4
"stresses,",2
Often,1
health,7
71.33\xc2\xa0km2,2
Expectations',1
dry,13
"value,",2
ancestors,1
described.',1
Pacific,2
environment.',1
1975\xe2\x80\x931985,1
Modelling,1
Fire,2
needed.',1
ecology\xe2\x80\x93economy\xe2\x80\x93society,1
use\xe2\x80\x9d,1
destruction.,1
movement.,1
"'Greenhouses,",1
robusta,3
"sharing,",1
Tamil,2
hydrology,1
regulate,4
Development:,1
rule.,1
km,2
climatically,1
III,2
fixation,1
cropping,2
species.',2
'T.\xc2\xa0K.\xc2\xa0Ghose',1
Nadu',1
Farmers\xe2\x80\x99,2
'C\xc2\xa0SUDHAKAR\xc2\xa0REDDY',1
burgeoning,2
https://link.springer.com/chapter/10.1007/978-81-322-1626-1_5,1
left,2
"bean,",2
Disturbances,2
diversity:,1
net,4
futures;,1
"Consequently,",2
relies,1
arresting,1
river,16
exploited,3
recycled,1
'Rinku\xc2\xa0Singh',1
outcome,1
agriculture.',2
Innovation,1
employed,1
Lassen,1
varying,1
"prevention,",1
categorized,2
1980),1
(ii),1
Kirala,1
viz.,4
elders,1
chiropteran,1
https://link.springer.com/article/10.1007/s10460-016-9758-4,1
helped,1
grasslands,2
sector-,1
given.,2
"pulse,",1
https://link.springer.com/chapter/10.1007/978-94-011-5078-1_4,1
Twentieth,1
[CBD],1
necessary,5
'Alois\xc2\xa0Mandondo',1
depicts,1
Is,1
"(4418.55\xc2\xa0MW,",1
historical,5
forerunner,1
stress,4
https://link.springer.com/article/10.1007/BF01902655,1
underpin,2
positively,2
over-pollution.,1
paramount,1
dialectical,1
galliformes,1
produced,1
modeled,2
"lake,",1
swamps.,2
(1),2
(57%),1
community,18
"communities,",1
monsoon,2
before,7
Rhinopithecus,1
negatively,1
other.,1
https://link.springer.com/article/10.1007/s10531-004-6678-1,2
strong,4
forces,2
Vegetation,4
"costs,",1
fishery-based,1
Reserve.,1
demarcated,1
realise,1
Government,3
'Surinder\xc2\xa0Kaur',1
1.41,1
6.82,1
maps.,2
integrates,1
plot,1
Parambikulam,2
Dry,1
priority,4
"maintain,",2
"corals,",1
Singh,1
"fertilizers,",1
Cell,1
