Words,Frequency
geographical,1
monitoring.\xe2\x80\xa2FOS,1
articleEcological,1
full-size,1
(17\xc2\xb0,1
https://www.sciencedirect.com/science/article/pii/S0272771416303791,1
Thus,1
conserving,3
gomphodont,1
recommend,1
season,1
des,1
l\xe2\x80\x99exotisme.,1
Bangladesh.,1
(MaxEnt),1
markedly,1
interventions,1
'C.,1
brief,1
mostly,3
insect,3
2016,1
typically,1
spending,1
found,8
resistance,1
Bangladesh',1
"(NFI),",1
skink,2
Ghats.,2
Pradesh,1
enabling,1
started,1
2390\xc2\xa0km2,1
hillocks,1
established,1
"Therefore,",1
developing,2
average.,1
P.,5
protected,10
research.',1
endemic,6
Environment,1
assist,1
images,2
There,1
model's,1
remaining,1
dimensional,1
names,1
predicted,5
direct,1
data,10
cultivated,2
sustained,1
data-poor,2
empire,1
Venkateshwara,1
particularly,1
poor.\xe2\x80\xa2Traditional,1
disservices,2
coast,2
streams,3
aims,1
officials,1
According,2
wider,2
require,1
ship,1
pressure,1
wildlife,8
calculated,1
predicting,1
day.,1
members,4
whole,1
marine,1
holdings.,1
profile,1
overview',2
"avian,",1
https://www.sciencedirect.com/science/article/pii/S2213305418300018,1
claim,1
inventory,1
contemporary,1
one,2
going,1
LTRS,1
Les,1
quarter,1
near,1
southwestern,1
localities,1
associated,2
paper,8
mainstream,1
viz.,1
made,1
preferred,3
problems.\xe2\x80\xa2An,1
acre,1
fire,15
Past,1
MaxEnt.,1
corporations.\xe2\x80\xa2The,1
finite,1
Both,2
significantly,1
socio-economic,2
"regularly,",1
"friction,",1
steps,1
effect,1
than,3
destabilise,1
'Samuel',1
mixed,1
Monde,1
serious,4
"decade,",1
years.,1
persistence,1
conservation.,1
10.5%,1
"(GEF,",1
timescales,1
"species,",2
considered,1
assisted,1
being,1
(DMSP-OLS,1
`global,2
rearrangement,1
generate,3
governance,1
identification,1
major,5
hydrodynamic,2
seaport,2
natural,4
assessed,1
strengthen,2
ground,3
compensation,1
hub.\xe2\x80\xa2Population,1
Chittagong,2
Agricultural,1
nested,1
agreed,1
'Md,1
tigers.,1
predictions,1
declaration,2
Bay,1
continuity,1
cited,1
sont,1
chalk,1
regression,1
"southeast,",1
"Reserve.Furthermore,",1
shoreline,1
tourism,7
combined,2
30\xe2\x80\x9340%,1
concept,1
monophyly,2
played,1
53\xe2\x80\xb2,1
Focussing,1
province.,1
"preliminary,",1
inflows,1
1975,1
daytime.',1
time.,1
distributed,1
many,2
framework,5
copied,1
dense,3
region,17
HSI,1
radiation',1
colonised,1
decentralization,1
improve,1
'Angshuman',1
Citing,1
multiple,3
no,1
total,6
dissonance,2
findings,2
distributions,1
https://www.sciencedirect.com/science/article/pii/S0925857416304694,1
50-ha,1
degradationAbstractThe,1
collected,1
dans,2
Even,2
(1975\xe2\x80\x931985\xe2\x80\x931995\xe2\x80\x932005\xe2\x80\x932014),1
back,2
Plots,4
novel,3
aspiring,1
home,1
forest,46
immense,2
"(CTFS\xe2\x80\x93SIGEO),",1
altitude,1
out,4
portraying,1
soi-m\xc4\x9bme,1
recent,2
https://www.sciencedirect.com/science/article/pii/S0304380009004402,1
central,1
globally,1
three-tier,2
conserve,1
high,7
Analysis,1
almost,1
volume,1
"Contrastingly,",1
types,4
98%,1
intrusion,1
authority,1
Programme,1
